,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,No. 16-08 Parkway Parade,80 Marine Parade Road,Singapore,449269,Singapore,65 6344 0555,65 6440 9049,https://www.hlsgroup.com.sg,Engineering & Construction,Industrials,"Hock Lian Seng Holdings Limited, an investment holding company, primarily provides civil engineering services to public and private sectors in Singapore. It operates through three segments: Civil Engineering, Properties Development, and Properties Investment. The Civil Engineering segment engages in infrastructure construction and civil engineering works for bridges, expressways, tunnels, mass rapid transit, port facilities, water and sewage facilities, and other infrastructure works to government and government related bodies. The Properties Development segment develops properties in the residential and industrial sectors. The Properties Investment segment invests in properties for renting and/or for capital appreciation and others. Hock Lian Seng Holdings Limited was founded in 1969 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Leong Hai  Chua PBM', 'age': 81, 'title': 'Founder, CEO & Exec. Director', 'yearBorn': 1941, 'fiscalYear': 2013, 'totalPay': 1321000, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.265,0.27,0.27,0.27,0.265,0.27,0.27,0.27,0.01,0.0377,1683504000,0.2915,0.183933,9.000001,6.7500005,24000,24000,67885,54920,54920,0.27,0.29,0,0,138268080,0.24,0.37,0.71540666,0.2655,0.27285,0.01,0.03773585,SGD,-6401442,0.09146,119233172,512104000,0.76663,0.00116,0.47,0.57446814,1672444800,1703980800,1688083200,0.151,17677000,0.03,0.04,-0.033,-0.632,SES,EQUITY,J2T.SI,J2T.SI,Hock Lian Seng,Hock Lian Seng Holdings Limited,1261357200,Asia/Singapore,SGT,28800000,0.27,none,142051008,0.277,10132000,94000,1.989,2.796,193272000,0.039,0.378,0.01317,0.0753,10399000,453750,12602000,0.152,0.909,0.06573,0.05242,0.03757,SGD,
1,No. 16-08 Parkway Parade,80 Marine Parade Road,Singapore,449269,Singapore,65 6344 0555,65 6440 9049,https://www.hlsgroup.com.sg,Engineering & Construction,Industrials,"Hock Lian Seng Holdings Limited, an investment holding company, primarily provides civil engineering services to public and private sectors in Singapore. It operates through three segments: Civil Engineering, Properties Development, and Properties Investment. The Civil Engineering segment engages in infrastructure construction and civil engineering works for bridges, expressways, tunnels, mass rapid transit, port facilities, water and sewage facilities, and other infrastructure works to government and government related bodies. The Properties Development segment develops properties in the residential and industrial sectors. The Properties Investment segment invests in properties for renting and/or for capital appreciation and others. Hock Lian Seng Holdings Limited was founded in 1969 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Guan Chua  Kee', 'age': 71, 'title': 'Head of Contracts & Tenders Department and Exec. Director', 'yearBorn': 1951, 'fiscalYear': 2013, 'totalPay': 254000, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.265,0.27,0.27,0.27,0.265,0.27,0.27,0.27,0.01,0.0377,1683504000,0.2915,0.183933,9.000001,6.7500005,24000,24000,67885,54920,54920,0.27,0.29,0,0,138268080,0.24,0.37,0.71540666,0.2655,0.27285,0.01,0.03773585,SGD,-6401442,0.09146,119233172,512104000,0.76663,0.00116,0.47,0.57446814,1672444800,1703980800,1688083200,0.151,17677000,0.03,0.04,-0.033,-0.632,SES,EQUITY,J2T.SI,J2T.SI,Hock Lian Seng,Hock Lian Seng Holdings Limited,1261357200,Asia/Singapore,SGT,28800000,0.27,none,142051008,0.277,10132000,94000,1.989,2.796,193272000,0.039,0.378,0.01317,0.0753,10399000,453750,12602000,0.152,0.909,0.06573,0.05242,0.03757,SGD,
2,No. 16-08 Parkway Parade,80 Marine Parade Road,Singapore,449269,Singapore,65 6344 0555,65 6440 9049,https://www.hlsgroup.com.sg,Engineering & Construction,Industrials,"Hock Lian Seng Holdings Limited, an investment holding company, primarily provides civil engineering services to public and private sectors in Singapore. It operates through three segments: Civil Engineering, Properties Development, and Properties Investment. The Civil Engineering segment engages in infrastructure construction and civil engineering works for bridges, expressways, tunnels, mass rapid transit, port facilities, water and sewage facilities, and other infrastructure works to government and government related bodies. The Properties Development segment develops properties in the residential and industrial sectors. The Properties Investment segment invests in properties for renting and/or for capital appreciation and others. Hock Lian Seng Holdings Limited was founded in 1969 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Sey Kok  Chua', 'title': 'Technical Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.265,0.27,0.27,0.27,0.265,0.27,0.27,0.27,0.01,0.0377,1683504000,0.2915,0.183933,9.000001,6.7500005,24000,24000,67885,54920,54920,0.27,0.29,0,0,138268080,0.24,0.37,0.71540666,0.2655,0.27285,0.01,0.03773585,SGD,-6401442,0.09146,119233172,512104000,0.76663,0.00116,0.47,0.57446814,1672444800,1703980800,1688083200,0.151,17677000,0.03,0.04,-0.033,-0.632,SES,EQUITY,J2T.SI,J2T.SI,Hock Lian Seng,Hock Lian Seng Holdings Limited,1261357200,Asia/Singapore,SGT,28800000,0.27,none,142051008,0.277,10132000,94000,1.989,2.796,193272000,0.039,0.378,0.01317,0.0753,10399000,453750,12602000,0.152,0.909,0.06573,0.05242,0.03757,SGD,
3,No. 16-08 Parkway Parade,80 Marine Parade Road,Singapore,449269,Singapore,65 6344 0555,65 6440 9049,https://www.hlsgroup.com.sg,Engineering & Construction,Industrials,"Hock Lian Seng Holdings Limited, an investment holding company, primarily provides civil engineering services to public and private sectors in Singapore. It operates through three segments: Civil Engineering, Properties Development, and Properties Investment. The Civil Engineering segment engages in infrastructure construction and civil engineering works for bridges, expressways, tunnels, mass rapid transit, port facilities, water and sewage facilities, and other infrastructure works to government and government related bodies. The Properties Development segment develops properties in the residential and industrial sectors. The Properties Investment segment invests in properties for renting and/or for capital appreciation and others. Hock Lian Seng Holdings Limited was founded in 1969 and is based in Singapore.","{'maxAge': 1, 'name': 'Ms. Siok Peng  Chua', 'age': 47, 'title': 'Head of Property Devel. Division & Exec. Director', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.265,0.27,0.27,0.27,0.265,0.27,0.27,0.27,0.01,0.0377,1683504000,0.2915,0.183933,9.000001,6.7500005,24000,24000,67885,54920,54920,0.27,0.29,0,0,138268080,0.24,0.37,0.71540666,0.2655,0.27285,0.01,0.03773585,SGD,-6401442,0.09146,119233172,512104000,0.76663,0.00116,0.47,0.57446814,1672444800,1703980800,1688083200,0.151,17677000,0.03,0.04,-0.033,-0.632,SES,EQUITY,J2T.SI,J2T.SI,Hock Lian Seng,Hock Lian Seng Holdings Limited,1261357200,Asia/Singapore,SGT,28800000,0.27,none,142051008,0.277,10132000,94000,1.989,2.796,193272000,0.039,0.378,0.01317,0.0753,10399000,453750,12602000,0.152,0.909,0.06573,0.05242,0.03757,SGD,
4,No. 16-08 Parkway Parade,80 Marine Parade Road,Singapore,449269,Singapore,65 6344 0555,65 6440 9049,https://www.hlsgroup.com.sg,Engineering & Construction,Industrials,"Hock Lian Seng Holdings Limited, an investment holding company, primarily provides civil engineering services to public and private sectors in Singapore. It operates through three segments: Civil Engineering, Properties Development, and Properties Investment. The Civil Engineering segment engages in infrastructure construction and civil engineering works for bridges, expressways, tunnels, mass rapid transit, port facilities, water and sewage facilities, and other infrastructure works to government and government related bodies. The Properties Development segment develops properties in the residential and industrial sectors. The Properties Investment segment invests in properties for renting and/or for capital appreciation and others. Hock Lian Seng Holdings Limited was founded in 1969 and is based in Singapore.","{'maxAge': 1, 'name': 'Dr. Siew Moh  Wong', 'age': 47, 'title': 'Deputy Head of Projects', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.265,0.27,0.27,0.27,0.265,0.27,0.27,0.27,0.01,0.0377,1683504000,0.2915,0.183933,9.000001,6.7500005,24000,24000,67885,54920,54920,0.27,0.29,0,0,138268080,0.24,0.37,0.71540666,0.2655,0.27285,0.01,0.03773585,SGD,-6401442,0.09146,119233172,512104000,0.76663,0.00116,0.47,0.57446814,1672444800,1703980800,1688083200,0.151,17677000,0.03,0.04,-0.033,-0.632,SES,EQUITY,J2T.SI,J2T.SI,Hock Lian Seng,Hock Lian Seng Holdings Limited,1261357200,Asia/Singapore,SGT,28800000,0.27,none,142051008,0.277,10132000,94000,1.989,2.796,193272000,0.039,0.378,0.01317,0.0753,10399000,453750,12602000,0.152,0.909,0.06573,0.05242,0.03757,SGD,
5,No. 16-08 Parkway Parade,80 Marine Parade Road,Singapore,449269,Singapore,65 6344 0555,65 6440 9049,https://www.hlsgroup.com.sg,Engineering & Construction,Industrials,"Hock Lian Seng Holdings Limited, an investment holding company, primarily provides civil engineering services to public and private sectors in Singapore. It operates through three segments: Civil Engineering, Properties Development, and Properties Investment. The Civil Engineering segment engages in infrastructure construction and civil engineering works for bridges, expressways, tunnels, mass rapid transit, port facilities, water and sewage facilities, and other infrastructure works to government and government related bodies. The Properties Development segment develops properties in the residential and industrial sectors. The Properties Investment segment invests in properties for renting and/or for capital appreciation and others. Hock Lian Seng Holdings Limited was founded in 1969 and is based in Singapore.","{'maxAge': 1, 'name': 'Mr. Sher Kiong  Chua', 'title': 'Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.265,0.27,0.27,0.27,0.265,0.27,0.27,0.27,0.01,0.0377,1683504000,0.2915,0.183933,9.000001,6.7500005,24000,24000,67885,54920,54920,0.27,0.29,0,0,138268080,0.24,0.37,0.71540666,0.2655,0.27285,0.01,0.03773585,SGD,-6401442,0.09146,119233172,512104000,0.76663,0.00116,0.47,0.57446814,1672444800,1703980800,1688083200,0.151,17677000,0.03,0.04,-0.033,-0.632,SES,EQUITY,J2T.SI,J2T.SI,Hock Lian Seng,Hock Lian Seng Holdings Limited,1261357200,Asia/Singapore,SGT,28800000,0.27,none,142051008,0.277,10132000,94000,1.989,2.796,193272000,0.039,0.378,0.01317,0.0753,10399000,453750,12602000,0.152,0.909,0.06573,0.05242,0.03757,SGD,
6,No. 16-08 Parkway Parade,80 Marine Parade Road,Singapore,449269,Singapore,65 6344 0555,65 6440 9049,https://www.hlsgroup.com.sg,Engineering & Construction,Industrials,"Hock Lian Seng Holdings Limited, an investment holding company, primarily provides civil engineering services to public and private sectors in Singapore. It operates through three segments: Civil Engineering, Properties Development, and Properties Investment. The Civil Engineering segment engages in infrastructure construction and civil engineering works for bridges, expressways, tunnels, mass rapid transit, port facilities, water and sewage facilities, and other infrastructure works to government and government related bodies. The Properties Development segment develops properties in the residential and industrial sectors. The Properties Investment segment invests in properties for renting and/or for capital appreciation and others. Hock Lian Seng Holdings Limited was founded in 1969 and is based in Singapore.","{'maxAge': 1, 'name': 'Ms. Kuei Lian  Siau', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.265,0.27,0.27,0.27,0.265,0.27,0.27,0.27,0.01,0.0377,1683504000,0.2915,0.183933,9.000001,6.7500005,24000,24000,67885,54920,54920,0.27,0.29,0,0,138268080,0.24,0.37,0.71540666,0.2655,0.27285,0.01,0.03773585,SGD,-6401442,0.09146,119233172,512104000,0.76663,0.00116,0.47,0.57446814,1672444800,1703980800,1688083200,0.151,17677000,0.03,0.04,-0.033,-0.632,SES,EQUITY,J2T.SI,J2T.SI,Hock Lian Seng,Hock Lian Seng Holdings Limited,1261357200,Asia/Singapore,SGT,28800000,0.27,none,142051008,0.277,10132000,94000,1.989,2.796,193272000,0.039,0.378,0.01317,0.0753,10399000,453750,12602000,0.152,0.909,0.06573,0.05242,0.03757,SGD,
