,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Zurbano 49,oficina 10,Madrid,28010,Spain,34 914 12 91 45,https://www.trajanoiberia.es/en/,REIT—Retail,Real Estate,"Trajano Iberia Socimi, S.A. is a real estate investment trust. Trajano Iberia Socimi, S.A. is based in Madrid, Spain.",2,"{'maxAge': 1, 'name': 'Mr. Dionisio  Sevilla', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.92,0.0,4.88,4.88,4.92,0.0,4.88,4.88,1.15,0.23020001,1684886400,0.0,0.198198,3.4893618,17472,17472,0,0,0,0.0,0.0,0,0,69682456,4.88,5.0,3.9490194,5.0,5.0,0.163,0.03313008,EUR,138015472,0.30875,14163100,0.55648,0.0,5.313,0.92603046,1672444800,1703980800,1672444800,5447990,1.41,7.822,13.639,MCE,EQUITY,YTRA.MC,YTRA.MC,"TRAJANO IBERIA SOCIMI, S.A.","Trajano Iberia Socimi, S.A.",1505804400,Europe/Madrid,CEST,7200000,4.92,none,10511510,0.742,10119295,78844464,2.945,2.948,17645508,104.784,1.246,0.0254,0.066599995,16826144,4082389,4947609,-0.094,0.95356005,0.57348,0.41226003,EUR,
1,Zurbano 49,oficina 10,Madrid,28010,Spain,34 914 12 91 45,https://www.trajanoiberia.es/en/,REIT—Retail,Real Estate,"Trajano Iberia Socimi, S.A. is a real estate investment trust. Trajano Iberia Socimi, S.A. is based in Madrid, Spain.",2,"{'maxAge': 1, 'name': 'Ms. Esther  Jiménez', 'title': 'Head of Admin.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.92,0.0,4.88,4.88,4.92,0.0,4.88,4.88,1.15,0.23020001,1684886400,0.0,0.198198,3.4893618,17472,17472,0,0,0,0.0,0.0,0,0,69682456,4.88,5.0,3.9490194,5.0,5.0,0.163,0.03313008,EUR,138015472,0.30875,14163100,0.55648,0.0,5.313,0.92603046,1672444800,1703980800,1672444800,5447990,1.41,7.822,13.639,MCE,EQUITY,YTRA.MC,YTRA.MC,"TRAJANO IBERIA SOCIMI, S.A.","Trajano Iberia Socimi, S.A.",1505804400,Europe/Madrid,CEST,7200000,4.92,none,10511510,0.742,10119295,78844464,2.945,2.948,17645508,104.784,1.246,0.0254,0.066599995,16826144,4082389,4947609,-0.094,0.95356005,0.57348,0.41226003,EUR,
2,Zurbano 49,oficina 10,Madrid,28010,Spain,34 914 12 91 45,https://www.trajanoiberia.es/en/,REIT—Retail,Real Estate,"Trajano Iberia Socimi, S.A. is a real estate investment trust. Trajano Iberia Socimi, S.A. is based in Madrid, Spain.",2,"{'maxAge': 1, 'name': 'Mr. Daniel  Gálvez', 'title': 'Head of Real Estate Asset Management', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.92,0.0,4.88,4.88,4.92,0.0,4.88,4.88,1.15,0.23020001,1684886400,0.0,0.198198,3.4893618,17472,17472,0,0,0,0.0,0.0,0,0,69682456,4.88,5.0,3.9490194,5.0,5.0,0.163,0.03313008,EUR,138015472,0.30875,14163100,0.55648,0.0,5.313,0.92603046,1672444800,1703980800,1672444800,5447990,1.41,7.822,13.639,MCE,EQUITY,YTRA.MC,YTRA.MC,"TRAJANO IBERIA SOCIMI, S.A.","Trajano Iberia Socimi, S.A.",1505804400,Europe/Madrid,CEST,7200000,4.92,none,10511510,0.742,10119295,78844464,2.945,2.948,17645508,104.784,1.246,0.0254,0.066599995,16826144,4082389,4947609,-0.094,0.95356005,0.57348,0.41226003,EUR,
3,Zurbano 49,oficina 10,Madrid,28010,Spain,34 914 12 91 45,https://www.trajanoiberia.es/en/,REIT—Retail,Real Estate,"Trajano Iberia Socimi, S.A. is a real estate investment trust. Trajano Iberia Socimi, S.A. is based in Madrid, Spain.",2,"{'maxAge': 1, 'name': 'Mr. Jose Luis Palao Iturzaeta', 'title': 'Sec. of the Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.92,0.0,4.88,4.88,4.92,0.0,4.88,4.88,1.15,0.23020001,1684886400,0.0,0.198198,3.4893618,17472,17472,0,0,0,0.0,0.0,0,0,69682456,4.88,5.0,3.9490194,5.0,5.0,0.163,0.03313008,EUR,138015472,0.30875,14163100,0.55648,0.0,5.313,0.92603046,1672444800,1703980800,1672444800,5447990,1.41,7.822,13.639,MCE,EQUITY,YTRA.MC,YTRA.MC,"TRAJANO IBERIA SOCIMI, S.A.","Trajano Iberia Socimi, S.A.",1505804400,Europe/Madrid,CEST,7200000,4.92,none,10511510,0.742,10119295,78844464,2.945,2.948,17645508,104.784,1.246,0.0254,0.066599995,16826144,4082389,4947609,-0.094,0.95356005,0.57348,0.41226003,EUR,
