,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,505 Burrard Street,Suite 450,Vancouver,BC,V7X 1M3,Canada,778-945-8977,https://www.orezone.com,Gold,Basic Materials,"Orezone Gold Corporation, a gold producer, engages in the mining, exploration, and development of gold properties. Its flagship property is the 90%-owned Bomboré gold project located in Burkina Faso, West Africa. The company was incorporated in 2008 and is headquartered in Vancouver, Canada.",637,"{'maxAge': 1, 'name': 'Mr. Patrick G. Downey P.Eng.', 'age': 62, 'title': 'Pres, CEO & Director', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 967500, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.97,1.0,1.0,1.03,0.97,1.0,1.0,1.03,0.0,0.865522,7.214286,3.607143,63613,63613,168533,97360,97360,1.01,1.03,366715840,0.82,1.645,1.9145738,1.0688,1.26605,0.0,0.0,CAD,397125504,0.19584,276177333,363084992,30805,46011,1690761600,1693440000,0.0001,0.03553,0.31023002,0.13,0.378,2.6719577,1672444800,1703980800,1688083200,3.722,37511984,0.14,0.28,0.01,2.073,4.675,TOR,EQUITY,ORE.TO,ORE.TO,OREZONE GOLD CORPORATION,Orezone Gold Corporation,1531229400,America/Toronto,EDT,-14400000,1.01,2.95,2.0,2.37,2.3,1.6,buy,8,33065000,0.091,84950152,96747000,0.733,0.956,191539152,73.312,0.558,0.16306,0.44497,19425056,-12235679,71225656,3.087,0.53243,0.44351003,0.3489,USD,
1,505 Burrard Street,Suite 450,Vancouver,BC,V7X 1M3,Canada,778-945-8977,https://www.orezone.com,Gold,Basic Materials,"Orezone Gold Corporation, a gold producer, engages in the mining, exploration, and development of gold properties. Its flagship property is the 90%-owned Bomboré gold project located in Burkina Faso, West Africa. The company was incorporated in 2008 and is headquartered in Vancouver, Canada.",637,"{'maxAge': 1, 'name': 'Mr. Peter  Tam', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 680000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.97,1.0,1.0,1.03,0.97,1.0,1.0,1.03,0.0,0.865522,7.214286,3.607143,63613,63613,168533,97360,97360,1.01,1.03,366715840,0.82,1.645,1.9145738,1.0688,1.26605,0.0,0.0,CAD,397125504,0.19584,276177333,363084992,30805,46011,1690761600,1693440000,0.0001,0.03553,0.31023002,0.13,0.378,2.6719577,1672444800,1703980800,1688083200,3.722,37511984,0.14,0.28,0.01,2.073,4.675,TOR,EQUITY,ORE.TO,ORE.TO,OREZONE GOLD CORPORATION,Orezone Gold Corporation,1531229400,America/Toronto,EDT,-14400000,1.01,2.95,2.0,2.37,2.3,1.6,buy,8,33065000,0.091,84950152,96747000,0.733,0.956,191539152,73.312,0.558,0.16306,0.44497,19425056,-12235679,71225656,3.087,0.53243,0.44351003,0.3489,USD,
2,505 Burrard Street,Suite 450,Vancouver,BC,V7X 1M3,Canada,778-945-8977,https://www.orezone.com,Gold,Basic Materials,"Orezone Gold Corporation, a gold producer, engages in the mining, exploration, and development of gold properties. Its flagship property is the 90%-owned Bomboré gold project located in Burkina Faso, West Africa. The company was incorporated in 2008 and is headquartered in Vancouver, Canada.",637,"{'maxAge': 1, 'name': 'Mr. Ryan  Goodman', 'title': 'VP of Legal & Admin.', 'fiscalYear': 2022, 'totalPay': 490000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.97,1.0,1.0,1.03,0.97,1.0,1.0,1.03,0.0,0.865522,7.214286,3.607143,63613,63613,168533,97360,97360,1.01,1.03,366715840,0.82,1.645,1.9145738,1.0688,1.26605,0.0,0.0,CAD,397125504,0.19584,276177333,363084992,30805,46011,1690761600,1693440000,0.0001,0.03553,0.31023002,0.13,0.378,2.6719577,1672444800,1703980800,1688083200,3.722,37511984,0.14,0.28,0.01,2.073,4.675,TOR,EQUITY,ORE.TO,ORE.TO,OREZONE GOLD CORPORATION,Orezone Gold Corporation,1531229400,America/Toronto,EDT,-14400000,1.01,2.95,2.0,2.37,2.3,1.6,buy,8,33065000,0.091,84950152,96747000,0.733,0.956,191539152,73.312,0.558,0.16306,0.44497,19425056,-12235679,71225656,3.087,0.53243,0.44351003,0.3489,USD,
3,505 Burrard Street,Suite 450,Vancouver,BC,V7X 1M3,Canada,778-945-8977,https://www.orezone.com,Gold,Basic Materials,"Orezone Gold Corporation, a gold producer, engages in the mining, exploration, and development of gold properties. Its flagship property is the 90%-owned Bomboré gold project located in Burkina Faso, West Africa. The company was incorporated in 2008 and is headquartered in Vancouver, Canada.",637,"{'maxAge': 1, 'name': 'Dr. Pascal F. Marquis P. Geo., P.Geo., Q.P.', 'title': 'Sr. VP of Exploration', 'fiscalYear': 2022, 'totalPay': 380000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.97,1.0,1.0,1.03,0.97,1.0,1.0,1.03,0.0,0.865522,7.214286,3.607143,63613,63613,168533,97360,97360,1.01,1.03,366715840,0.82,1.645,1.9145738,1.0688,1.26605,0.0,0.0,CAD,397125504,0.19584,276177333,363084992,30805,46011,1690761600,1693440000,0.0001,0.03553,0.31023002,0.13,0.378,2.6719577,1672444800,1703980800,1688083200,3.722,37511984,0.14,0.28,0.01,2.073,4.675,TOR,EQUITY,ORE.TO,ORE.TO,OREZONE GOLD CORPORATION,Orezone Gold Corporation,1531229400,America/Toronto,EDT,-14400000,1.01,2.95,2.0,2.37,2.3,1.6,buy,8,33065000,0.091,84950152,96747000,0.733,0.956,191539152,73.312,0.558,0.16306,0.44497,19425056,-12235679,71225656,3.087,0.53243,0.44351003,0.3489,USD,
4,505 Burrard Street,Suite 450,Vancouver,BC,V7X 1M3,Canada,778-945-8977,https://www.orezone.com,Gold,Basic Materials,"Orezone Gold Corporation, a gold producer, engages in the mining, exploration, and development of gold properties. Its flagship property is the 90%-owned Bomboré gold project located in Burkina Faso, West Africa. The company was incorporated in 2008 and is headquartered in Vancouver, Canada.",637,"{'maxAge': 1, 'name': 'Mr. Kevin  Mackenzie M.B.A., MBA, P.Geo, P.Geo.', 'title': 'VP of Corp. Devel. & Investor Relation', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.97,1.0,1.0,1.03,0.97,1.0,1.0,1.03,0.0,0.865522,7.214286,3.607143,63613,63613,168533,97360,97360,1.01,1.03,366715840,0.82,1.645,1.9145738,1.0688,1.26605,0.0,0.0,CAD,397125504,0.19584,276177333,363084992,30805,46011,1690761600,1693440000,0.0001,0.03553,0.31023002,0.13,0.378,2.6719577,1672444800,1703980800,1688083200,3.722,37511984,0.14,0.28,0.01,2.073,4.675,TOR,EQUITY,ORE.TO,ORE.TO,OREZONE GOLD CORPORATION,Orezone Gold Corporation,1531229400,America/Toronto,EDT,-14400000,1.01,2.95,2.0,2.37,2.3,1.6,buy,8,33065000,0.091,84950152,96747000,0.733,0.956,191539152,73.312,0.558,0.16306,0.44497,19425056,-12235679,71225656,3.087,0.53243,0.44351003,0.3489,USD,
