,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Nicandro  Durante', 'age': 66, 'title': 'CEO & Director', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 2744691, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
1,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Jeffrey  Carr ACMA, B.Eng', 'age': 61, 'title': 'Group CFO & Exec. Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 4196256, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
2,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Filippo  Catalano', 'age': 49, 'title': 'Chief Information & Digitisation Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
3,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Richard  Joyce', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
4,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': ""Ms. Catheryn  O'Rourke"", 'age': 49, 'title': 'Sr. VP, Gen. Counsel & Company Sec.', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
5,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Fabrice  Beaulieu', 'age': 48, 'title': 'Chief Marketing, Sustainability & Corp. Affairs Officer', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
6,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Ranjay  Radhakrishnan', 'age': 51, 'title': 'Chief HR Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
7,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Kris  Licht', 'age': 45, 'title': 'Pres of Health, Chief Customer Officer & Exec. Director', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
8,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. John  Dawson', 'title': 'Sr. VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
9,Turner House,103-105 Bath Road,Slough,SL1 3UH,United Kingdom,44 17 5321 7800,https://www.reckitt.com,Household & Personal Products,Consumer Defensive,"Reckitt Benckiser Group plc manufactures and sells health, hygiene, and nutrition products worldwide. It offers acne treatment creams, facial washes, and cleansing pads; germ protection products; condoms; heartburn and indigestion solutions; joints health products; chest congestion, cough, and sinus remedies; vaginal care routine products; sore throat medications; and hair removal products under the Clearasil, Dettol, Durex, Gaviscon, Nurofen, Mucinex, Queen V, Strepsils, and Veet brands. The company also offers fragrances and devices; water softeners; home cleaning products; dish washes; toilet cleaners; disinfectants; sprays, baits, and plug-ins for pest control; stain removals; fabric washing; and other hygiene products under the Air Wick, Calgon, Cillit Bang, Finish, Harpic, Lysol, Mortein, Vanish, and Woolite brands. In addition, it provides vitamins, minerals, and supplements under the Biofreeze, Airborne, Mead Johnson, Move Free, Enfamil, Neuriva, and Nutramigen brands. The company was founded in 1819 and is headquartered in Slough, the United Kingdom.",40000,"{'maxAge': 1, 'name': 'Mr. Sami  Naffakh', 'age': 51, 'title': 'Chief Supply Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",3,4,3,1,3,1693526400,1672444800,86400,2,14.25,14.3,14.2,14.33,14.25,14.3,14.2,14.33,0.47,0.033099998,1691107200,0.5742,2.77,0.138888,18.48052,3.8355794,738336,738336,1115738,752300,752300,0.0,0.0,0,0,51440451584,12.71,16.6,3.4268503,14.7074,14.9584,1.869,0.13115789,USD,58688770048,0.14822,3564226325,3588009984,0.0,0.01466,2.5608,5.556857,1672444800,1703980800,1688083200,-0.078,2223000064,0.77,3.71,1028:1000,1419984000,3.91,15.436,PNK,EQUITY,RBGLY,RBGLY,RECKITT BENCKISER GROUP PLC SPO,Reckitt Benckiser Group plc,1224077400,America/New_York,EDT,-14400000,14.23,1.0,strong_buy,1027000000,0.286,3801999872,8643999744,0.352,0.54,15011000320,93.875,4.1926,0.075679995,0.24675,8361000000,2502749952,2495000064,-0.08,0.081,0.58497,0.25327998,0.22797,GBP,4.2837
