,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Griffin House,40 Lever Street,Manchester,M60 6ES,United Kingdom,44 16 1236 8256,44 16 1238 2662,https://www.nbrown.co.uk,Internet Retail,Consumer Cyclical,"N Brown Group plc operates as a clothing and footwear digital retailer in the United Kingdom. The company offers a range of clothing, footwear, and homeware products for men and women under the JD Williams, Simply Be, Ambrose Wilson, Jacamo, Home Essentials, Fashion World, Marisota, Oxendales, and Premier Man brands. It also provides financial services. The company was founded in 1859 and is headquartered in Manchester, the United Kingdom.",1850,"{'maxAge': 1, 'name': 'Mr. Stephen  Johnson', 'age': 50, 'title': 'CEO, Member of Exec. Board & Exec. Director', 'yearBorn': 1972, 'fiscalYear': 2023, 'totalPay': 496000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.8,21.1,20.478,21.76,21.8,21.1,20.478,21.76,1577923200,0.0,2.125,10.5,213264,213264,413838,85208,85208,20.5,21.5,0,0,104248200,18.751,44.0,0.15387188,22.622,27.401,0.0,0.0,GBp,382213696,-0.07587,89573910,463324992,0.92206,0.12536,0.85,24.705881,1677888000,1709510400,1677888000,-51400000,-0.11,2.0,1.93,19:21,1172102400,0.564,-81.322,LSE,EQUITY,BWNG.L,BWNG.L,BROWN (N) GROUP PLC ORD 11 1/19,N Brown Group plc,583743600,Europe/London,BST,3600000,21.0,3.0,hold,47700000,0.104,-4700000,333400000,6.657,7.873,677500032,85.334,1.475,-0.00657,-0.123409994,312800000,-29462500,5800000,-0.061,0.4617,-0.00694,-0.01328,GBP,
1,Griffin House,40 Lever Street,Manchester,M60 6ES,United Kingdom,44 16 1236 8256,44 16 1238 2662,https://www.nbrown.co.uk,Internet Retail,Consumer Cyclical,"N Brown Group plc operates as a clothing and footwear digital retailer in the United Kingdom. The company offers a range of clothing, footwear, and homeware products for men and women under the JD Williams, Simply Be, Ambrose Wilson, Jacamo, Home Essentials, Fashion World, Marisota, Oxendales, and Premier Man brands. It also provides financial services. The company was founded in 1859 and is headquartered in Manchester, the United Kingdom.",1850,"{'maxAge': 1, 'name': 'Mr. Dominic  Appleton', 'age': 50, 'title': 'CFO & Director', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.8,21.1,20.478,21.76,21.8,21.1,20.478,21.76,1577923200,0.0,2.125,10.5,213264,213264,413838,85208,85208,20.5,21.5,0,0,104248200,18.751,44.0,0.15387188,22.622,27.401,0.0,0.0,GBp,382213696,-0.07587,89573910,463324992,0.92206,0.12536,0.85,24.705881,1677888000,1709510400,1677888000,-51400000,-0.11,2.0,1.93,19:21,1172102400,0.564,-81.322,LSE,EQUITY,BWNG.L,BWNG.L,BROWN (N) GROUP PLC ORD 11 1/19,N Brown Group plc,583743600,Europe/London,BST,3600000,21.0,3.0,hold,47700000,0.104,-4700000,333400000,6.657,7.873,677500032,85.334,1.475,-0.00657,-0.123409994,312800000,-29462500,5800000,-0.061,0.4617,-0.00694,-0.01328,GBP,
2,Griffin House,40 Lever Street,Manchester,M60 6ES,United Kingdom,44 16 1236 8256,44 16 1238 2662,https://www.nbrown.co.uk,Internet Retail,Consumer Cyclical,"N Brown Group plc operates as a clothing and footwear digital retailer in the United Kingdom. The company offers a range of clothing, footwear, and homeware products for men and women under the JD Williams, Simply Be, Ambrose Wilson, Jacamo, Home Essentials, Fashion World, Marisota, Oxendales, and Premier Man brands. It also provides financial services. The company was founded in 1859 and is headquartered in Manchester, the United Kingdom.",1850,"{'maxAge': 1, 'name': 'Ms. Alyson Tracey Fadil', 'age': 49, 'title': 'Chief People Officer & Member of Exec. Board', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.8,21.1,20.478,21.76,21.8,21.1,20.478,21.76,1577923200,0.0,2.125,10.5,213264,213264,413838,85208,85208,20.5,21.5,0,0,104248200,18.751,44.0,0.15387188,22.622,27.401,0.0,0.0,GBp,382213696,-0.07587,89573910,463324992,0.92206,0.12536,0.85,24.705881,1677888000,1709510400,1677888000,-51400000,-0.11,2.0,1.93,19:21,1172102400,0.564,-81.322,LSE,EQUITY,BWNG.L,BWNG.L,BROWN (N) GROUP PLC ORD 11 1/19,N Brown Group plc,583743600,Europe/London,BST,3600000,21.0,3.0,hold,47700000,0.104,-4700000,333400000,6.657,7.873,677500032,85.334,1.475,-0.00657,-0.123409994,312800000,-29462500,5800000,-0.061,0.4617,-0.00694,-0.01328,GBP,
3,Griffin House,40 Lever Street,Manchester,M60 6ES,United Kingdom,44 16 1236 8256,44 16 1238 2662,https://www.nbrown.co.uk,Internet Retail,Consumer Cyclical,"N Brown Group plc operates as a clothing and footwear digital retailer in the United Kingdom. The company offers a range of clothing, footwear, and homeware products for men and women under the JD Williams, Simply Be, Ambrose Wilson, Jacamo, Home Essentials, Fashion World, Marisota, Oxendales, and Premier Man brands. It also provides financial services. The company was founded in 1859 and is headquartered in Manchester, the United Kingdom.",1850,"{'maxAge': 1, 'name': 'Ms. Sarah  Welsh', 'title': 'CEO of Retail & Member of Exec. Board', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.8,21.1,20.478,21.76,21.8,21.1,20.478,21.76,1577923200,0.0,2.125,10.5,213264,213264,413838,85208,85208,20.5,21.5,0,0,104248200,18.751,44.0,0.15387188,22.622,27.401,0.0,0.0,GBp,382213696,-0.07587,89573910,463324992,0.92206,0.12536,0.85,24.705881,1677888000,1709510400,1677888000,-51400000,-0.11,2.0,1.93,19:21,1172102400,0.564,-81.322,LSE,EQUITY,BWNG.L,BWNG.L,BROWN (N) GROUP PLC ORD 11 1/19,N Brown Group plc,583743600,Europe/London,BST,3600000,21.0,3.0,hold,47700000,0.104,-4700000,333400000,6.657,7.873,677500032,85.334,1.475,-0.00657,-0.123409994,312800000,-29462500,5800000,-0.061,0.4617,-0.00694,-0.01328,GBP,
4,Griffin House,40 Lever Street,Manchester,M60 6ES,United Kingdom,44 16 1236 8256,44 16 1238 2662,https://www.nbrown.co.uk,Internet Retail,Consumer Cyclical,"N Brown Group plc operates as a clothing and footwear digital retailer in the United Kingdom. The company offers a range of clothing, footwear, and homeware products for men and women under the JD Williams, Simply Be, Ambrose Wilson, Jacamo, Home Essentials, Fashion World, Marisota, Oxendales, and Premier Man brands. It also provides financial services. The company was founded in 1859 and is headquartered in Manchester, the United Kingdom.",1850,"{'maxAge': 1, 'name': 'Mr. Dan  Joy', 'title': 'CEO of Financial Service & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.8,21.1,20.478,21.76,21.8,21.1,20.478,21.76,1577923200,0.0,2.125,10.5,213264,213264,413838,85208,85208,20.5,21.5,0,0,104248200,18.751,44.0,0.15387188,22.622,27.401,0.0,0.0,GBp,382213696,-0.07587,89573910,463324992,0.92206,0.12536,0.85,24.705881,1677888000,1709510400,1677888000,-51400000,-0.11,2.0,1.93,19:21,1172102400,0.564,-81.322,LSE,EQUITY,BWNG.L,BWNG.L,BROWN (N) GROUP PLC ORD 11 1/19,N Brown Group plc,583743600,Europe/London,BST,3600000,21.0,3.0,hold,47700000,0.104,-4700000,333400000,6.657,7.873,677500032,85.334,1.475,-0.00657,-0.123409994,312800000,-29462500,5800000,-0.061,0.4617,-0.00694,-0.01328,GBP,
5,Griffin House,40 Lever Street,Manchester,M60 6ES,United Kingdom,44 16 1236 8256,44 16 1238 2662,https://www.nbrown.co.uk,Internet Retail,Consumer Cyclical,"N Brown Group plc operates as a clothing and footwear digital retailer in the United Kingdom. The company offers a range of clothing, footwear, and homeware products for men and women under the JD Williams, Simply Be, Ambrose Wilson, Jacamo, Home Essentials, Fashion World, Marisota, Oxendales, and Premier Man brands. It also provides financial services. The company was founded in 1859 and is headquartered in Manchester, the United Kingdom.",1850,"{'maxAge': 1, 'name': 'Mr. Nuno  Miller', 'title': 'COO & Member of Exec. Board', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.8,21.1,20.478,21.76,21.8,21.1,20.478,21.76,1577923200,0.0,2.125,10.5,213264,213264,413838,85208,85208,20.5,21.5,0,0,104248200,18.751,44.0,0.15387188,22.622,27.401,0.0,0.0,GBp,382213696,-0.07587,89573910,463324992,0.92206,0.12536,0.85,24.705881,1677888000,1709510400,1677888000,-51400000,-0.11,2.0,1.93,19:21,1172102400,0.564,-81.322,LSE,EQUITY,BWNG.L,BWNG.L,BROWN (N) GROUP PLC ORD 11 1/19,N Brown Group plc,583743600,Europe/London,BST,3600000,21.0,3.0,hold,47700000,0.104,-4700000,333400000,6.657,7.873,677500032,85.334,1.475,-0.00657,-0.123409994,312800000,-29462500,5800000,-0.061,0.4617,-0.00694,-0.01328,GBP,
6,Griffin House,40 Lever Street,Manchester,M60 6ES,United Kingdom,44 16 1236 8256,44 16 1238 2662,https://www.nbrown.co.uk,Internet Retail,Consumer Cyclical,"N Brown Group plc operates as a clothing and footwear digital retailer in the United Kingdom. The company offers a range of clothing, footwear, and homeware products for men and women under the JD Williams, Simply Be, Ambrose Wilson, Jacamo, Home Essentials, Fashion World, Marisota, Oxendales, and Premier Man brands. It also provides financial services. The company was founded in 1859 and is headquartered in Manchester, the United Kingdom.",1850,"{'maxAge': 1, 'name': 'Mr. Christian  Wells', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,21.8,21.1,20.478,21.76,21.8,21.1,20.478,21.76,1577923200,0.0,2.125,10.5,213264,213264,413838,85208,85208,20.5,21.5,0,0,104248200,18.751,44.0,0.15387188,22.622,27.401,0.0,0.0,GBp,382213696,-0.07587,89573910,463324992,0.92206,0.12536,0.85,24.705881,1677888000,1709510400,1677888000,-51400000,-0.11,2.0,1.93,19:21,1172102400,0.564,-81.322,LSE,EQUITY,BWNG.L,BWNG.L,BROWN (N) GROUP PLC ORD 11 1/19,N Brown Group plc,583743600,Europe/London,BST,3600000,21.0,3.0,hold,47700000,0.104,-4700000,333400000,6.657,7.873,677500032,85.334,1.475,-0.00657,-0.123409994,312800000,-29462500,5800000,-0.061,0.4617,-0.00694,-0.01328,GBP,
