,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1311 Herr Lane,Suite 205,Louisville,KY,40222,United States,502-326-8100,Capital Markets,Financial Services,"Dynastar Holdings, Inc. focuses on acquisition of direct selling companies providing services to commercial and residential consumers in the deregulated electricity and natural gas services sector. The company was founded in 2010 and is based in Louisville, Kentucky.","{'maxAge': 1, 'name': 'Mr. John S. Henderson IV', 'age': 49, 'title': 'Chairman, CEO, Pres, Interim Sec. & Interim Treasurer', 'yearBorn': 1973, 'fiscalYear': 2012, 'totalPay': 228564, 'exercisedValue': 0, 'unexercisedValue': 0}",1356912000,86400,4,0.049,0.0465,0.049,0.049,0.049,0.0465,0.049,0.049,0.0,-0.544605,1000,1000,24,0,0,0.0,0.0,0,0,1904213,0.01,0.193,1.698375,0.052758,0.05010925,0.0,0.0,USD,4044531,-1.2160801,38084200,-0.227,1325289600,1356912000,1293753600,-1363469,-0.0,40:1,1320192000,3.607,-3.175,PNK,EQUITY,DYNA,DYNA,DYNASTAR HLDGS INC,"Dynastar Holdings, Inc.",1327588200,America/New_York,EDT,-14400000,0.049,none,28968,0.0,-1274067,0,0.039,0.061,1121197,0.112,-0.93291,712136,-68156,-899277,0.63515997,-1.13635,-1.19032,USD,
