,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,100 Federal Street,Boston,MA,02110,United States,617-292-1000,617-292-1625,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust,Asset Management,Financial Services,"Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the fixed income markets of the United States. The fund invests in bonds of companies operating across diversified sectors. It benchmarks the performance of its portfolio against the Barclays Capital Government/Credit Bond Index. Putnam Master Intermediate Income Trust was formed on April 29, 1988 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Robert Lloyd Reynolds', 'age': 70, 'title': 'Pres and Interested Trustee', 'yearBorn': 1952, 'fiscalYear': 2013, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,3.09,3.09,3.09,3.11,3.09,3.09,3.09,3.11,0.26,0.0854,1695254400,7.66,0.348201,71591,71591,87485,104180,104180,3.02,3.18,2900,900,152594704,3.08,3.43,13.362843,3.1612,3.19875,0.264,0.085436895,USD,155211744,-1.32884,49383400,62401,28229,1690761600,1693440000,0.0013,7e-05,0.55140996,0.72,0.0023,3.521,0.8775916,1664496000,1696032000,1664496000,-15174513,-0.1,13.592,NYQ,EQUITY,PIM,PIM,Putnam Master Intermediate Inco,Putnam Master Intermediate Income Trust,577459800,America/New_York,EDT,-14400000,3.09,none,71251,0.001,0,0.182,0.307,11419330,0.227,0.01482,-0.07869,11419330,-0.104,1.0,0.0,0.82267,USD,
1,100 Federal Street,Boston,MA,02110,United States,617-292-1000,617-292-1625,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust,Asset Management,Financial Services,"Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the fixed income markets of the United States. The fund invests in bonds of companies operating across diversified sectors. It benchmarks the performance of its portfolio against the Barclays Capital Government/Credit Bond Index. Putnam Master Intermediate Income Trust was formed on April 29, 1988 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Ms. Janet C. Smith', 'age': 57, 'title': 'Principal Accounting Officer, VP and Assistant Treasurer', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,3.09,3.09,3.09,3.11,3.09,3.09,3.09,3.11,0.26,0.0854,1695254400,7.66,0.348201,71591,71591,87485,104180,104180,3.02,3.18,2900,900,152594704,3.08,3.43,13.362843,3.1612,3.19875,0.264,0.085436895,USD,155211744,-1.32884,49383400,62401,28229,1690761600,1693440000,0.0013,7e-05,0.55140996,0.72,0.0023,3.521,0.8775916,1664496000,1696032000,1664496000,-15174513,-0.1,13.592,NYQ,EQUITY,PIM,PIM,Putnam Master Intermediate Inco,Putnam Master Intermediate Income Trust,577459800,America/New_York,EDT,-14400000,3.09,none,71251,0.001,0,0.182,0.307,11419330,0.227,0.01482,-0.07869,11419330,-0.104,1.0,0.0,0.82267,USD,
2,100 Federal Street,Boston,MA,02110,United States,617-292-1000,617-292-1625,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust,Asset Management,Financial Services,"Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the fixed income markets of the United States. The fund invests in bonds of companies operating across diversified sectors. It benchmarks the performance of its portfolio against the Barclays Capital Government/Credit Bond Index. Putnam Master Intermediate Income Trust was formed on April 29, 1988 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Kevin F. Murphy', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,3.09,3.09,3.09,3.11,3.09,3.09,3.09,3.11,0.26,0.0854,1695254400,7.66,0.348201,71591,71591,87485,104180,104180,3.02,3.18,2900,900,152594704,3.08,3.43,13.362843,3.1612,3.19875,0.264,0.085436895,USD,155211744,-1.32884,49383400,62401,28229,1690761600,1693440000,0.0013,7e-05,0.55140996,0.72,0.0023,3.521,0.8775916,1664496000,1696032000,1664496000,-15174513,-0.1,13.592,NYQ,EQUITY,PIM,PIM,Putnam Master Intermediate Inco,Putnam Master Intermediate Income Trust,577459800,America/New_York,EDT,-14400000,3.09,none,71251,0.001,0,0.182,0.307,11419330,0.227,0.01482,-0.07869,11419330,-0.104,1.0,0.0,0.82267,USD,
3,100 Federal Street,Boston,MA,02110,United States,617-292-1000,617-292-1625,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust,Asset Management,Financial Services,"Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the fixed income markets of the United States. The fund invests in bonds of companies operating across diversified sectors. It benchmarks the performance of its portfolio against the Barclays Capital Government/Credit Bond Index. Putnam Master Intermediate Income Trust was formed on April 29, 1988 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Michael Vincent Salm', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,3.09,3.09,3.09,3.11,3.09,3.09,3.09,3.11,0.26,0.0854,1695254400,7.66,0.348201,71591,71591,87485,104180,104180,3.02,3.18,2900,900,152594704,3.08,3.43,13.362843,3.1612,3.19875,0.264,0.085436895,USD,155211744,-1.32884,49383400,62401,28229,1690761600,1693440000,0.0013,7e-05,0.55140996,0.72,0.0023,3.521,0.8775916,1664496000,1696032000,1664496000,-15174513,-0.1,13.592,NYQ,EQUITY,PIM,PIM,Putnam Master Intermediate Inco,Putnam Master Intermediate Income Trust,577459800,America/New_York,EDT,-14400000,3.09,none,71251,0.001,0,0.182,0.307,11419330,0.227,0.01482,-0.07869,11419330,-0.104,1.0,0.0,0.82267,USD,
4,100 Federal Street,Boston,MA,02110,United States,617-292-1000,617-292-1625,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust,Asset Management,Financial Services,"Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the fixed income markets of the United States. The fund invests in bonds of companies operating across diversified sectors. It benchmarks the performance of its portfolio against the Barclays Capital Government/Credit Bond Index. Putnam Master Intermediate Income Trust was formed on April 29, 1988 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Robert L. Davis', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,3.09,3.09,3.09,3.11,3.09,3.09,3.09,3.11,0.26,0.0854,1695254400,7.66,0.348201,71591,71591,87485,104180,104180,3.02,3.18,2900,900,152594704,3.08,3.43,13.362843,3.1612,3.19875,0.264,0.085436895,USD,155211744,-1.32884,49383400,62401,28229,1690761600,1693440000,0.0013,7e-05,0.55140996,0.72,0.0023,3.521,0.8775916,1664496000,1696032000,1664496000,-15174513,-0.1,13.592,NYQ,EQUITY,PIM,PIM,Putnam Master Intermediate Inco,Putnam Master Intermediate Income Trust,577459800,America/New_York,EDT,-14400000,3.09,none,71251,0.001,0,0.182,0.307,11419330,0.227,0.01482,-0.07869,11419330,-0.104,1.0,0.0,0.82267,USD,
5,100 Federal Street,Boston,MA,02110,United States,617-292-1000,617-292-1625,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust,Asset Management,Financial Services,"Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the fixed income markets of the United States. The fund invests in bonds of companies operating across diversified sectors. It benchmarks the performance of its portfolio against the Barclays Capital Government/Credit Bond Index. Putnam Master Intermediate Income Trust was formed on April 29, 1988 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Brett S. Kozlowski C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,3.09,3.09,3.09,3.11,3.09,3.09,3.09,3.11,0.26,0.0854,1695254400,7.66,0.348201,71591,71591,87485,104180,104180,3.02,3.18,2900,900,152594704,3.08,3.43,13.362843,3.1612,3.19875,0.264,0.085436895,USD,155211744,-1.32884,49383400,62401,28229,1690761600,1693440000,0.0013,7e-05,0.55140996,0.72,0.0023,3.521,0.8775916,1664496000,1696032000,1664496000,-15174513,-0.1,13.592,NYQ,EQUITY,PIM,PIM,Putnam Master Intermediate Inco,Putnam Master Intermediate Income Trust,577459800,America/New_York,EDT,-14400000,3.09,none,71251,0.001,0,0.182,0.307,11419330,0.227,0.01482,-0.07869,11419330,-0.104,1.0,0.0,0.82267,USD,
