,address1,city,zip,country,phone,fax,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,quickRatio,currentRatio,returnOnAssets,returnOnEquity,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3 Shimson Street,Petah Tikva,4900102,Israel,972 3 608 6000,972 3 608 6050,Medical Devices,Healthcare,"Elbit Imaging Ltd., together with its subsidiaries, develops, produces, and markets therapeutic medical systems for performing non-invasive treatments on the human body in Israel and internationally. The company offers treatment-oriented medical systems with ultrasound beam and magnetic resonance imaging for noninvasive treatments in human body. It also offers medical products based on stem cells derived primarily from umbilical cord blood and intended for bone marrow transplantation in patients with leukemia or lymph node cancer, non-malignant blood diseases, and metabolic genetic diseases. In addition, the company is involved in the sale of plots and villas in India. The company was formerly known as Elbit Medical Imaging Ltd. and changed its name to Elbit Imaging Ltd. in November 2007. Elbit Imaging Ltd. was incorporated in 1996 and is headquartered in Petach Tikva, Israel.",3,"{'maxAge': 1, 'name': 'Mr. Ron  Hadassi BA, LL.B, MBA', 'age': 57, 'title': 'CEO & Chairman of Directors', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.04,0.0383,1687996800,5,5,430,30,30,0.0,0.0,1200,900,11122791,0.087961,1.25,1.137,0.39363992,0.0,0.0,USD,9707581,0.0,4019396,9190810,3847,4682,1546214400,1548892800,0.0004,0.38049,0.02503,0.48,0.00059999997,-6.915,1672444800,1703980800,1688083200,-0.01,1:3,1466985600,PNK,EQUITY,EMITF,EMITF,ELBIT IMAGING LTD,Elbit Imaging Ltd.,849105000,America/New_York,EDT,-14400000,1.06,none,7.358,8.023,-0.02084,-0.09174,-0.291,1.0,0.0,0.0,ILS,
1,3 Shimson Street,Petah Tikva,4900102,Israel,972 3 608 6000,972 3 608 6050,Medical Devices,Healthcare,"Elbit Imaging Ltd., together with its subsidiaries, develops, produces, and markets therapeutic medical systems for performing non-invasive treatments on the human body in Israel and internationally. The company offers treatment-oriented medical systems with ultrasound beam and magnetic resonance imaging for noninvasive treatments in human body. It also offers medical products based on stem cells derived primarily from umbilical cord blood and intended for bone marrow transplantation in patients with leukemia or lymph node cancer, non-malignant blood diseases, and metabolic genetic diseases. In addition, the company is involved in the sale of plots and villas in India. The company was formerly known as Elbit Medical Imaging Ltd. and changed its name to Elbit Imaging Ltd. in November 2007. Elbit Imaging Ltd. was incorporated in 1996 and is headquartered in Petach Tikva, Israel.",3,"{'maxAge': 1, 'name': 'Ms. Ricky  Steiner', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.04,0.0383,1687996800,5,5,430,30,30,0.0,0.0,1200,900,11122791,0.087961,1.25,1.137,0.39363992,0.0,0.0,USD,9707581,0.0,4019396,9190810,3847,4682,1546214400,1548892800,0.0004,0.38049,0.02503,0.48,0.00059999997,-6.915,1672444800,1703980800,1688083200,-0.01,1:3,1466985600,PNK,EQUITY,EMITF,EMITF,ELBIT IMAGING LTD,Elbit Imaging Ltd.,849105000,America/New_York,EDT,-14400000,1.06,none,7.358,8.023,-0.02084,-0.09174,-0.291,1.0,0.0,0.0,ILS,
2,3 Shimson Street,Petah Tikva,4900102,Israel,972 3 608 6000,972 3 608 6050,Medical Devices,Healthcare,"Elbit Imaging Ltd., together with its subsidiaries, develops, produces, and markets therapeutic medical systems for performing non-invasive treatments on the human body in Israel and internationally. The company offers treatment-oriented medical systems with ultrasound beam and magnetic resonance imaging for noninvasive treatments in human body. It also offers medical products based on stem cells derived primarily from umbilical cord blood and intended for bone marrow transplantation in patients with leukemia or lymph node cancer, non-malignant blood diseases, and metabolic genetic diseases. In addition, the company is involved in the sale of plots and villas in India. The company was formerly known as Elbit Medical Imaging Ltd. and changed its name to Elbit Imaging Ltd. in November 2007. Elbit Imaging Ltd. was incorporated in 1996 and is headquartered in Petach Tikva, Israel.",3,"{'maxAge': 1, 'name': 'Ms. Tzipi  Siani-Amosi', 'age': 49, 'title': 'Chief Financial Officer of Elbit Medical', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.04,0.0383,1687996800,5,5,430,30,30,0.0,0.0,1200,900,11122791,0.087961,1.25,1.137,0.39363992,0.0,0.0,USD,9707581,0.0,4019396,9190810,3847,4682,1546214400,1548892800,0.0004,0.38049,0.02503,0.48,0.00059999997,-6.915,1672444800,1703980800,1688083200,-0.01,1:3,1466985600,PNK,EQUITY,EMITF,EMITF,ELBIT IMAGING LTD,Elbit Imaging Ltd.,849105000,America/New_York,EDT,-14400000,1.06,none,7.358,8.023,-0.02084,-0.09174,-0.291,1.0,0.0,0.0,ILS,
3,3 Shimson Street,Petah Tikva,4900102,Israel,972 3 608 6000,972 3 608 6050,Medical Devices,Healthcare,"Elbit Imaging Ltd., together with its subsidiaries, develops, produces, and markets therapeutic medical systems for performing non-invasive treatments on the human body in Israel and internationally. The company offers treatment-oriented medical systems with ultrasound beam and magnetic resonance imaging for noninvasive treatments in human body. It also offers medical products based on stem cells derived primarily from umbilical cord blood and intended for bone marrow transplantation in patients with leukemia or lymph node cancer, non-malignant blood diseases, and metabolic genetic diseases. In addition, the company is involved in the sale of plots and villas in India. The company was formerly known as Elbit Medical Imaging Ltd. and changed its name to Elbit Imaging Ltd. in November 2007. Elbit Imaging Ltd. was incorporated in 1996 and is headquartered in Petach Tikva, Israel.",3,"{'maxAge': 1, 'name': 'Dr. Maurice R. Ferre M.D.', 'age': 61, 'title': 'Chairman & CEO of Insightec Ltd', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.04,0.0383,1687996800,5,5,430,30,30,0.0,0.0,1200,900,11122791,0.087961,1.25,1.137,0.39363992,0.0,0.0,USD,9707581,0.0,4019396,9190810,3847,4682,1546214400,1548892800,0.0004,0.38049,0.02503,0.48,0.00059999997,-6.915,1672444800,1703980800,1688083200,-0.01,1:3,1466985600,PNK,EQUITY,EMITF,EMITF,ELBIT IMAGING LTD,Elbit Imaging Ltd.,849105000,America/New_York,EDT,-14400000,1.06,none,7.358,8.023,-0.02084,-0.09174,-0.291,1.0,0.0,0.0,ILS,
4,3 Shimson Street,Petah Tikva,4900102,Israel,972 3 608 6000,972 3 608 6050,Medical Devices,Healthcare,"Elbit Imaging Ltd., together with its subsidiaries, develops, produces, and markets therapeutic medical systems for performing non-invasive treatments on the human body in Israel and internationally. The company offers treatment-oriented medical systems with ultrasound beam and magnetic resonance imaging for noninvasive treatments in human body. It also offers medical products based on stem cells derived primarily from umbilical cord blood and intended for bone marrow transplantation in patients with leukemia or lymph node cancer, non-malignant blood diseases, and metabolic genetic diseases. In addition, the company is involved in the sale of plots and villas in India. The company was formerly known as Elbit Medical Imaging Ltd. and changed its name to Elbit Imaging Ltd. in November 2007. Elbit Imaging Ltd. was incorporated in 1996 and is headquartered in Petach Tikva, Israel.",3,"{'maxAge': 1, 'name': 'Mr. Jun  Tao', 'age': 56, 'title': 'Chief Commercial Officer of InSightec Ltd', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.04,0.0383,1687996800,5,5,430,30,30,0.0,0.0,1200,900,11122791,0.087961,1.25,1.137,0.39363992,0.0,0.0,USD,9707581,0.0,4019396,9190810,3847,4682,1546214400,1548892800,0.0004,0.38049,0.02503,0.48,0.00059999997,-6.915,1672444800,1703980800,1688083200,-0.01,1:3,1466985600,PNK,EQUITY,EMITF,EMITF,ELBIT IMAGING LTD,Elbit Imaging Ltd.,849105000,America/New_York,EDT,-14400000,1.06,none,7.358,8.023,-0.02084,-0.09174,-0.291,1.0,0.0,0.0,ILS,
