,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,The Toy House,23rd Floor 100 Canton Road,Tsim Sha Tsui,Hong Kong,852 2377 9109,852 2735 2058,https://playmatestoys.com,Leisure,Consumer Cyclical,"Playmates Toys Limited, an investment holding company, engages in the design, development, marketing, and distribution of toys and family entertainment activity products. The company offers its products under the Toho Series Classic Godzilla and Kong, Monsterverse, Miraculous Ladybug, Teenage Mutant Ninja Turtles, Spy Ninjas, and Star Trek brands. It has operations in Hong Kong, the United States, Europe, the Asia Pacific, and internationally. The company was founded in 1966 and is based in Tsimshatsui, Hong Kong. Playmates Toys Limited is a subsidiary of PIL Toys Limited.",62,"{'maxAge': 1, 'name': 'Mr. Kwong Fai  Chan', 'age': 37, 'title': 'Exec. Chairman', 'yearBorn': 1985, 'fiscalYear': 2022, 'totalPay': 320264, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.09,0.097,0.09,0.09,0.09,0.097,0.09,0.09,0.01,0.056700002,1694044800,0.24069999,0.621246,9.000001,20000,20000,43570,26880,26880,0.0,0.0,0,0,117558008,0.05,0.125,0.2012921,0.10202,0.084305,0.04,0.44444442,USD,-847334016,0.16798,544334000,1180000000,0.54749,0.009980001,0.89,0.1011236,1672444800,1703980800,1688083200,98104000,0.01,-1.451,-19.504,PNK,EQUITY,PMTYF,PMTYF,PLAYMATES TOYS LIMITED,Playmates Toys Limited,1344000600,America/New_York,EDT,-14400000,0.09,none,977886976,0.829,43444000,24353000,4.409,4.832,584017024,2.319,0.495,0.02103,0.09712,235707000,-39519376,-5963000,0.298,0.50094,0.07439,0.07326,HKD,
1,The Toy House,23rd Floor 100 Canton Road,Tsim Sha Tsui,Hong Kong,852 2377 9109,852 2735 2058,https://playmatestoys.com,Leisure,Consumer Cyclical,"Playmates Toys Limited, an investment holding company, engages in the design, development, marketing, and distribution of toys and family entertainment activity products. The company offers its products under the Toho Series Classic Godzilla and Kong, Monsterverse, Miraculous Ladybug, Teenage Mutant Ninja Turtles, Spy Ninjas, and Star Trek brands. It has operations in Hong Kong, the United States, Europe, the Asia Pacific, and internationally. The company was founded in 1966 and is based in Tsimshatsui, Hong Kong. Playmates Toys Limited is a subsidiary of PIL Toys Limited.",62,"{'maxAge': 1, 'name': 'Mr. Kong Keung  Chan', 'age': 34, 'title': 'Exec. Director', 'yearBorn': 1988, 'fiscalYear': 2022, 'totalPay': 78309, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.09,0.097,0.09,0.09,0.09,0.097,0.09,0.09,0.01,0.056700002,1694044800,0.24069999,0.621246,9.000001,20000,20000,43570,26880,26880,0.0,0.0,0,0,117558008,0.05,0.125,0.2012921,0.10202,0.084305,0.04,0.44444442,USD,-847334016,0.16798,544334000,1180000000,0.54749,0.009980001,0.89,0.1011236,1672444800,1703980800,1688083200,98104000,0.01,-1.451,-19.504,PNK,EQUITY,PMTYF,PMTYF,PLAYMATES TOYS LIMITED,Playmates Toys Limited,1344000600,America/New_York,EDT,-14400000,0.09,none,977886976,0.829,43444000,24353000,4.409,4.832,584017024,2.319,0.495,0.02103,0.09712,235707000,-39519376,-5963000,0.298,0.50094,0.07439,0.07326,HKD,
2,The Toy House,23rd Floor 100 Canton Road,Tsim Sha Tsui,Hong Kong,852 2377 9109,852 2735 2058,https://playmatestoys.com,Leisure,Consumer Cyclical,"Playmates Toys Limited, an investment holding company, engages in the design, development, marketing, and distribution of toys and family entertainment activity products. The company offers its products under the Toho Series Classic Godzilla and Kong, Monsterverse, Miraculous Ladybug, Teenage Mutant Ninja Turtles, Spy Ninjas, and Star Trek brands. It has operations in Hong Kong, the United States, Europe, the Asia Pacific, and internationally. The company was founded in 1966 and is based in Tsimshatsui, Hong Kong. Playmates Toys Limited is a subsidiary of PIL Toys Limited.",62,"{'maxAge': 1, 'name': 'Mr. Vi-Hang  Tran', 'age': 52, 'title': 'Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 235822, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.09,0.097,0.09,0.09,0.09,0.097,0.09,0.09,0.01,0.056700002,1694044800,0.24069999,0.621246,9.000001,20000,20000,43570,26880,26880,0.0,0.0,0,0,117558008,0.05,0.125,0.2012921,0.10202,0.084305,0.04,0.44444442,USD,-847334016,0.16798,544334000,1180000000,0.54749,0.009980001,0.89,0.1011236,1672444800,1703980800,1688083200,98104000,0.01,-1.451,-19.504,PNK,EQUITY,PMTYF,PMTYF,PLAYMATES TOYS LIMITED,Playmates Toys Limited,1344000600,America/New_York,EDT,-14400000,0.09,none,977886976,0.829,43444000,24353000,4.409,4.832,584017024,2.319,0.495,0.02103,0.09712,235707000,-39519376,-5963000,0.298,0.50094,0.07439,0.07326,HKD,
3,The Toy House,23rd Floor 100 Canton Road,Tsim Sha Tsui,Hong Kong,852 2377 9109,852 2735 2058,https://playmatestoys.com,Leisure,Consumer Cyclical,"Playmates Toys Limited, an investment holding company, engages in the design, development, marketing, and distribution of toys and family entertainment activity products. The company offers its products under the Toho Series Classic Godzilla and Kong, Monsterverse, Miraculous Ladybug, Teenage Mutant Ninja Turtles, Spy Ninjas, and Star Trek brands. It has operations in Hong Kong, the United States, Europe, the Asia Pacific, and internationally. The company was founded in 1966 and is based in Tsimshatsui, Hong Kong. Playmates Toys Limited is a subsidiary of PIL Toys Limited.",62,"{'maxAge': 1, 'name': 'Mr. Ed  Chanda', 'age': 68, 'title': 'Sr. VP of Operations', 'yearBorn': 1954, 'fiscalYear': 2009, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.09,0.097,0.09,0.09,0.09,0.097,0.09,0.09,0.01,0.056700002,1694044800,0.24069999,0.621246,9.000001,20000,20000,43570,26880,26880,0.0,0.0,0,0,117558008,0.05,0.125,0.2012921,0.10202,0.084305,0.04,0.44444442,USD,-847334016,0.16798,544334000,1180000000,0.54749,0.009980001,0.89,0.1011236,1672444800,1703980800,1688083200,98104000,0.01,-1.451,-19.504,PNK,EQUITY,PMTYF,PMTYF,PLAYMATES TOYS LIMITED,Playmates Toys Limited,1344000600,America/New_York,EDT,-14400000,0.09,none,977886976,0.829,43444000,24353000,4.409,4.832,584017024,2.319,0.495,0.02103,0.09712,235707000,-39519376,-5963000,0.298,0.50094,0.07439,0.07326,HKD,
4,The Toy House,23rd Floor 100 Canton Road,Tsim Sha Tsui,Hong Kong,852 2377 9109,852 2735 2058,https://playmatestoys.com,Leisure,Consumer Cyclical,"Playmates Toys Limited, an investment holding company, engages in the design, development, marketing, and distribution of toys and family entertainment activity products. The company offers its products under the Toho Series Classic Godzilla and Kong, Monsterverse, Miraculous Ladybug, Teenage Mutant Ninja Turtles, Spy Ninjas, and Star Trek brands. It has operations in Hong Kong, the United States, Europe, the Asia Pacific, and internationally. The company was founded in 1966 and is based in Tsimshatsui, Hong Kong. Playmates Toys Limited is a subsidiary of PIL Toys Limited.",62,"{'maxAge': 1, 'name': 'Ms. Helen  Chan', 'age': 43, 'title': 'Exec. Director', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.09,0.097,0.09,0.09,0.09,0.097,0.09,0.09,0.01,0.056700002,1694044800,0.24069999,0.621246,9.000001,20000,20000,43570,26880,26880,0.0,0.0,0,0,117558008,0.05,0.125,0.2012921,0.10202,0.084305,0.04,0.44444442,USD,-847334016,0.16798,544334000,1180000000,0.54749,0.009980001,0.89,0.1011236,1672444800,1703980800,1688083200,98104000,0.01,-1.451,-19.504,PNK,EQUITY,PMTYF,PMTYF,PLAYMATES TOYS LIMITED,Playmates Toys Limited,1344000600,America/New_York,EDT,-14400000,0.09,none,977886976,0.829,43444000,24353000,4.409,4.832,584017024,2.319,0.495,0.02103,0.09712,235707000,-39519376,-5963000,0.298,0.50094,0.07439,0.07326,HKD,
5,The Toy House,23rd Floor 100 Canton Road,Tsim Sha Tsui,Hong Kong,852 2377 9109,852 2735 2058,https://playmatestoys.com,Leisure,Consumer Cyclical,"Playmates Toys Limited, an investment holding company, engages in the design, development, marketing, and distribution of toys and family entertainment activity products. The company offers its products under the Toho Series Classic Godzilla and Kong, Monsterverse, Miraculous Ladybug, Teenage Mutant Ninja Turtles, Spy Ninjas, and Star Trek brands. It has operations in Hong Kong, the United States, Europe, the Asia Pacific, and internationally. The company was founded in 1966 and is based in Tsimshatsui, Hong Kong. Playmates Toys Limited is a subsidiary of PIL Toys Limited.",62,"{'maxAge': 1, 'name': 'Ms. Ka Yan  Ng', 'age': 47, 'title': 'Company Sec.', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.09,0.097,0.09,0.09,0.09,0.097,0.09,0.09,0.01,0.056700002,1694044800,0.24069999,0.621246,9.000001,20000,20000,43570,26880,26880,0.0,0.0,0,0,117558008,0.05,0.125,0.2012921,0.10202,0.084305,0.04,0.44444442,USD,-847334016,0.16798,544334000,1180000000,0.54749,0.009980001,0.89,0.1011236,1672444800,1703980800,1688083200,98104000,0.01,-1.451,-19.504,PNK,EQUITY,PMTYF,PMTYF,PLAYMATES TOYS LIMITED,Playmates Toys Limited,1344000600,America/New_York,EDT,-14400000,0.09,none,977886976,0.829,43444000,24353000,4.409,4.832,584017024,2.319,0.495,0.02103,0.09712,235707000,-39519376,-5963000,0.298,0.50094,0.07439,0.07326,HKD,
