,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,777 North Broadway,Los Angeles,CA,90012,United States,213 625 4700,https://www.cathaygeneralbancorp.com,Banks—Regional,Financial Services,"Cathay General Bancorp operates as the holding company for Cathay Bank that offers various commercial banking products and services to individuals, professionals, and small to medium-sized businesses in the United States. The company offers various deposit products, including passbook accounts, checking accounts, money market deposit accounts, certificates of deposit, individual retirement accounts, and public funds deposits. It also provides loan products, such as commercial mortgage loans, commercial loans, small business administration loans, residential mortgage loans, real estate construction loans, and home equity lines of credit, as well as installment loans to individuals for household, and other consumer expenditures. In addition, the company offers trade financing, letter of credit, wire transfer, forward currency spot and forward contract, safe deposit, collection, automatic teller machine, Internet banking, investment, and other customary bank services, as well as securities and insurance products. Cathay General Bancorp was founded in 1962 and is headquartered in Los Angeles, California.",1178,"{'maxAge': 1, 'name': 'Mr. Dunson K. Cheng', 'age': 77, 'title': 'Exec. Chairman', 'yearBorn': 1945, 'fiscalYear': 2022, 'totalPay': 1651319, 'exercisedValue': 0, 'unexercisedValue': 0}",6,7,2,5,5,1693526400,1672444800,86400,2,36.89,36.81,36.64,37.62,36.89,36.81,36.64,37.62,1.36,0.0369,1693267200,0.2586,3.52,1.172544,7.0665393,8.259999,12909859,12909859,516579,1658620,1658620,37.25,37.0,1100,800,2697174016,27.24,47.3,3.3217492,36.0358,36.96275,1.36,0.03686636,USD,2226608896,0.47522,69278977,72563200,1757461,2001678,1690761600,1693440000,0.0242,0.05113,0.72143,6.46,0.033099998,35.868,1.0362997,1672444800,1703980800,1688083200,0.048,385863008,5.26,4.5,0.95,2:1,1096416000,2.742,NMS,EQUITY,CATY,CATY,Cathay General Bancorp,Cathay General Bancorp,661185000,America/New_York,EDT,-14400000,37.17,45.0,34.0,39.67,39.5,2.7,hold,6,1491328000,20.552,1041081024,811974016,11.118,0.01743,0.1533,775968000,501788992,0.085,0.044,0.0,0.0,0.68474,USD,
1,777 North Broadway,Los Angeles,CA,90012,United States,213 625 4700,https://www.cathaygeneralbancorp.com,Banks—Regional,Financial Services,"Cathay General Bancorp operates as the holding company for Cathay Bank that offers various commercial banking products and services to individuals, professionals, and small to medium-sized businesses in the United States. The company offers various deposit products, including passbook accounts, checking accounts, money market deposit accounts, certificates of deposit, individual retirement accounts, and public funds deposits. It also provides loan products, such as commercial mortgage loans, commercial loans, small business administration loans, residential mortgage loans, real estate construction loans, and home equity lines of credit, as well as installment loans to individuals for household, and other consumer expenditures. In addition, the company offers trade financing, letter of credit, wire transfer, forward currency spot and forward contract, safe deposit, collection, automatic teller machine, Internet banking, investment, and other customary bank services, as well as securities and insurance products. Cathay General Bancorp was founded in 1962 and is headquartered in Los Angeles, California.",1178,"{'maxAge': 1, 'name': 'Mr. Chang Ming Liu', 'age': 55, 'title': 'CEO, Pres & Director', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 1933296, 'exercisedValue': 0, 'unexercisedValue': 0}",6,7,2,5,5,1693526400,1672444800,86400,2,36.89,36.81,36.64,37.62,36.89,36.81,36.64,37.62,1.36,0.0369,1693267200,0.2586,3.52,1.172544,7.0665393,8.259999,12909859,12909859,516579,1658620,1658620,37.25,37.0,1100,800,2697174016,27.24,47.3,3.3217492,36.0358,36.96275,1.36,0.03686636,USD,2226608896,0.47522,69278977,72563200,1757461,2001678,1690761600,1693440000,0.0242,0.05113,0.72143,6.46,0.033099998,35.868,1.0362997,1672444800,1703980800,1688083200,0.048,385863008,5.26,4.5,0.95,2:1,1096416000,2.742,NMS,EQUITY,CATY,CATY,Cathay General Bancorp,Cathay General Bancorp,661185000,America/New_York,EDT,-14400000,37.17,45.0,34.0,39.67,39.5,2.7,hold,6,1491328000,20.552,1041081024,811974016,11.118,0.01743,0.1533,775968000,501788992,0.085,0.044,0.0,0.0,0.68474,USD,
2,777 North Broadway,Los Angeles,CA,90012,United States,213 625 4700,https://www.cathaygeneralbancorp.com,Banks—Regional,Financial Services,"Cathay General Bancorp operates as the holding company for Cathay Bank that offers various commercial banking products and services to individuals, professionals, and small to medium-sized businesses in the United States. The company offers various deposit products, including passbook accounts, checking accounts, money market deposit accounts, certificates of deposit, individual retirement accounts, and public funds deposits. It also provides loan products, such as commercial mortgage loans, commercial loans, small business administration loans, residential mortgage loans, real estate construction loans, and home equity lines of credit, as well as installment loans to individuals for household, and other consumer expenditures. In addition, the company offers trade financing, letter of credit, wire transfer, forward currency spot and forward contract, safe deposit, collection, automatic teller machine, Internet banking, investment, and other customary bank services, as well as securities and insurance products. Cathay General Bancorp was founded in 1962 and is headquartered in Los Angeles, California.",1178,"{'maxAge': 1, 'name': 'Mr. Heng W. Chen', 'age': 69, 'title': 'Exec. VP, CFO & Treasurer', 'yearBorn': 1953, 'fiscalYear': 2022, 'totalPay': 1045949, 'exercisedValue': 0, 'unexercisedValue': 0}",6,7,2,5,5,1693526400,1672444800,86400,2,36.89,36.81,36.64,37.62,36.89,36.81,36.64,37.62,1.36,0.0369,1693267200,0.2586,3.52,1.172544,7.0665393,8.259999,12909859,12909859,516579,1658620,1658620,37.25,37.0,1100,800,2697174016,27.24,47.3,3.3217492,36.0358,36.96275,1.36,0.03686636,USD,2226608896,0.47522,69278977,72563200,1757461,2001678,1690761600,1693440000,0.0242,0.05113,0.72143,6.46,0.033099998,35.868,1.0362997,1672444800,1703980800,1688083200,0.048,385863008,5.26,4.5,0.95,2:1,1096416000,2.742,NMS,EQUITY,CATY,CATY,Cathay General Bancorp,Cathay General Bancorp,661185000,America/New_York,EDT,-14400000,37.17,45.0,34.0,39.67,39.5,2.7,hold,6,1491328000,20.552,1041081024,811974016,11.118,0.01743,0.1533,775968000,501788992,0.085,0.044,0.0,0.0,0.68474,USD,
3,777 North Broadway,Los Angeles,CA,90012,United States,213 625 4700,https://www.cathaygeneralbancorp.com,Banks—Regional,Financial Services,"Cathay General Bancorp operates as the holding company for Cathay Bank that offers various commercial banking products and services to individuals, professionals, and small to medium-sized businesses in the United States. The company offers various deposit products, including passbook accounts, checking accounts, money market deposit accounts, certificates of deposit, individual retirement accounts, and public funds deposits. It also provides loan products, such as commercial mortgage loans, commercial loans, small business administration loans, residential mortgage loans, real estate construction loans, and home equity lines of credit, as well as installment loans to individuals for household, and other consumer expenditures. In addition, the company offers trade financing, letter of credit, wire transfer, forward currency spot and forward contract, safe deposit, collection, automatic teller machine, Internet banking, investment, and other customary bank services, as well as securities and insurance products. Cathay General Bancorp was founded in 1962 and is headquartered in Los Angeles, California.",1178,"{'maxAge': 1, 'name': 'Ms. Georgia  Lo', 'title': 'Assistant Sec. & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,7,2,5,5,1693526400,1672444800,86400,2,36.89,36.81,36.64,37.62,36.89,36.81,36.64,37.62,1.36,0.0369,1693267200,0.2586,3.52,1.172544,7.0665393,8.259999,12909859,12909859,516579,1658620,1658620,37.25,37.0,1100,800,2697174016,27.24,47.3,3.3217492,36.0358,36.96275,1.36,0.03686636,USD,2226608896,0.47522,69278977,72563200,1757461,2001678,1690761600,1693440000,0.0242,0.05113,0.72143,6.46,0.033099998,35.868,1.0362997,1672444800,1703980800,1688083200,0.048,385863008,5.26,4.5,0.95,2:1,1096416000,2.742,NMS,EQUITY,CATY,CATY,Cathay General Bancorp,Cathay General Bancorp,661185000,America/New_York,EDT,-14400000,37.17,45.0,34.0,39.67,39.5,2.7,hold,6,1491328000,20.552,1041081024,811974016,11.118,0.01743,0.1533,775968000,501788992,0.085,0.044,0.0,0.0,0.68474,USD,
4,777 North Broadway,Los Angeles,CA,90012,United States,213 625 4700,https://www.cathaygeneralbancorp.com,Banks—Regional,Financial Services,"Cathay General Bancorp operates as the holding company for Cathay Bank that offers various commercial banking products and services to individuals, professionals, and small to medium-sized businesses in the United States. The company offers various deposit products, including passbook accounts, checking accounts, money market deposit accounts, certificates of deposit, individual retirement accounts, and public funds deposits. It also provides loan products, such as commercial mortgage loans, commercial loans, small business administration loans, residential mortgage loans, real estate construction loans, and home equity lines of credit, as well as installment loans to individuals for household, and other consumer expenditures. In addition, the company offers trade financing, letter of credit, wire transfer, forward currency spot and forward contract, safe deposit, collection, automatic teller machine, Internet banking, investment, and other customary bank services, as well as securities and insurance products. Cathay General Bancorp was founded in 1962 and is headquartered in Los Angeles, California.",1178,"{'maxAge': 1, 'name': 'May K. Chan', 'age': 44, 'title': 'Sr. VP, Gen. Counsel, Sec. & Sustainability Officer', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",6,7,2,5,5,1693526400,1672444800,86400,2,36.89,36.81,36.64,37.62,36.89,36.81,36.64,37.62,1.36,0.0369,1693267200,0.2586,3.52,1.172544,7.0665393,8.259999,12909859,12909859,516579,1658620,1658620,37.25,37.0,1100,800,2697174016,27.24,47.3,3.3217492,36.0358,36.96275,1.36,0.03686636,USD,2226608896,0.47522,69278977,72563200,1757461,2001678,1690761600,1693440000,0.0242,0.05113,0.72143,6.46,0.033099998,35.868,1.0362997,1672444800,1703980800,1688083200,0.048,385863008,5.26,4.5,0.95,2:1,1096416000,2.742,NMS,EQUITY,CATY,CATY,Cathay General Bancorp,Cathay General Bancorp,661185000,America/New_York,EDT,-14400000,37.17,45.0,34.0,39.67,39.5,2.7,hold,6,1491328000,20.552,1041081024,811974016,11.118,0.01743,0.1533,775968000,501788992,0.085,0.044,0.0,0.0,0.68474,USD,
