,address1,city,zip,country,phone,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Eschersheimer Landstrasse 42,Frankfurt Am Main,60322,Germany,49 201 241 4188,"Broke Out Inc. operates as a software company, develops and sells apps and games for android and iOS mobile devices. The company markets its apps in Google play store and Apple's app store. It also provides advertising services. In addition, the company is involved in designing, manufacturing, and selling street ware and gym fitness apparel. Broke Out Inc. was founded in 2014 and is based in Frankfurt Am Main, Germany.","{'maxAge': 1, 'name': 'Mr. Set Kuan  Chan', 'age': 59, 'title': 'Chief Exec. Officer, Pres, Chief Financial Officer and Director', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,-42.44683,300,300,300,300,300,0.0,0.0,0,0,31,1e-06,1e-06,0.00023571456,1e-06,1e-06,0.0,0.0,USD,-3730,-0.57184,12121024,31856800,0.0,0.0,0.001,0.0009999999,1451520000,1483142400,1451520000,-75206,-0.003,-0.028,0.056,PNK,EQUITY,BRKO,BRKO,BROKE OUT INC,Broke Out Inc.,1684243800,America/New_York,EDT,-14400000,1e-06,none,3762,0.0,-66612,0,0.302,0.302,131515,0.006,-1.01959,-4.9099703,56482,-13828,-24720,1.259,0.42946997,-0.5065,-0.56042,USD,
