,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Michael L. Rose P.Geol', 'age': 64, 'title': 'Chairman, Pres & CEO', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 3450771, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
1,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Brian G. Robinson', 'age': 65, 'title': 'VP of Fin., CFO & Non-Independent Director', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 1661804, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
2,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Ms. Sherra  Aspin', 'title': 'VP of Marketing', 'fiscalYear': 2022, 'totalPay': 1168476, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
3,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Colin Joel Frostad', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 798926, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
4,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Allan Joseph Bush', 'title': 'Chief Operating Officer', 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
5,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. William Scott Kirker', 'title': 'Chief Legal Officer & External Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
6,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Ms. Sarah  Tait', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
7,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Ms. Katie  Beck', 'title': 'Corp. Sec. & Associate Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,47.46,48.47,48.47,48.47,47.46,48.47,48.47,48.47,0.72,0.0149,1694649600,0.119799994,2.15,1.597043,8.473777,720,720,18,0,0,48.33,48.56,50000,50000,16587985920,36.35,60.96,3.029561,46.2366,43.547127,0.985,0.02075432,EUR,17022644224,0.5166,319937934,339784992,0.05525,0.5499,38.734,1.2513554,1672444800,1703980800,1688083200,-0.707,2828553984,5.72,3.109,6.281,FRA,EQUITY,08T.F,08T.F,TOURMALINE OIL CORP.,Tourmaline Oil Corp.,1322809200,Europe/Berlin,CEST,7200000,48.47,none,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
