,address1,address2,city,zip,country,phone,fax,website,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"55-35, Sanggok-Ro",Samseong-Myeon,Eumseong,27658,South Korea,82 4 3877 1881,82 4 3877 3715,https://www.acebed.com,"Ace Bed Company Limited manufactures and sells beds, mattresses, and bedroom furniture in South Korea and internationally. The company was founded in 1963 and is headquartered in Eumseong, South Korea.","{'maxAge': 1, 'name': 'Sung-Ho  Ahn', 'age': 54, 'title': 'Chief Exec. Officer and Pres', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,26100.0,26050.0,25850.0,26150.0,26100.0,26050.0,25850.0,26150.0,0.288422,4273,4273,5907,3211,3211,26000.0,26100.0,0,0,266791583744,25250.0,41600.0,0.8537079,26237.0,31569.25,KRW,189522329600,0.14931,1735200,10221900,0.79559,0.03223,1672444800,1703980800,1688083200,-0.249,46659784704,0.606,3.093,KOE,EQUITY,003800.KQ,003800.KQ,AceBed,Ace Bed Company Limited,968889600,Asia/Seoul,KST,32400000,26100.0,none,90381803520,8558.459,61266317312,2690402048,1.748,2.353,312509202432,0.429,29955.336,0.046490002,0.077080004,211358561820,9118818304,48316592128,-0.271,-0.171,0.61394,0.19604999,0.16057,KRW,
