,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Mr. Hitoshi  Kanno', 'age': 61, 'title': 'Pres, CEO & Director', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
1,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Mr. Hiroyasu  Sugiyama', 'age': 66, 'title': 'Exec. VP & Director', 'yearBorn': 1956, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
2,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Mr. Yoshikazu  Shimada', 'age': 65, 'title': 'Exec. VP & Director', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
3,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Mr. Hiroshi  Sasatsu', 'age': 60, 'title': 'Exec. VP & Director', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
4,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Isshuu  Kurata', 'age': 61, 'title': 'Exec. VP & Director', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
5,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Mr. Takaya  Nomura', 'age': 60, 'title': 'Exec. Managing Officer & Director', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
6,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Osamu  Hagiwara', 'age': 62, 'title': 'Exec. VP & Director', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
7,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Ryoji  Sekine', 'age': 60, 'title': 'Exec. Managing Officer & Director', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
8,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Takashi  Jahana', 'title': 'Exec. Managing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
9,"15-1,Ginza 6-Chome",Chuo-ku,Tokyo,104-8165,Japan,81 3 3546 2211,81 3 3546 9532,https://www.jpower.co.jp,Utilities—Renewable,Utilities,"Electric Power Development Co., Ltd. operates as electric utility company in Japan. The company engages in the development and operation of 60 hydroelectric power plants with total owned capacity of 8,577 MW; wind power with total owned capacity of 477 MW; geothermal power with total owned capacity of 38 MW; thermal power with total owned capacity of 8,810 MW; solar; biomass; and nuclear business. It offers welfare facility management; building maintenance services; administrative and labor services; computer software development, etc. In addition, the company engages in the construction, engineering, design, consulting, and maintenance inspections of hydropower stations; transmission lines and substations; real estate indemnity; land survey; civil engineering work; general architecture; project management, etc. Further, it offers unloading and transportation of coal for thermal power stations; sales of fly ash; marine transportation of coal for power generation; research and planning for environmental conservation; construction and maintenance of electronic and telecommunication facilities, etc. Additionally, it offers construction consulting services; design and supervision of power generation facilities and general architecture; geological and other surveys; development of facilities for removal of air and water pollutants; production and sales of fertilizers originated coal ash, etc. The company was incorporated in 1952 and is headquartered in Tokyo, Japan.",7078,"{'maxAge': 1, 'name': 'Takashi  Fujita', 'title': 'Exec. Managing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,9,5,5,9,1693526400,86400,2,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,15.5543,0.58,0.0373,1680134400,0.1007,0.209459,2.838376,22,22,0,0,0,2844290560,14.63,16.48,0.0015801745,15.5543,15.68211,90.0,5.786181,USD,1653411282944,0.0657,164326545,182862000,0.0,0.0,6007.636,0.0025890882,1680220800,1711843200,1688083200,0.351,118263996416,5.48,0.919,5.489,PNK,EQUITY,EDRWY,EDRWY,ELECTRIC POWER DEVELOPMENT SPON,"Electric Power Development Co., Ltd.",1212672600,America/New_York,EDT,-14400000,15.5543,none,361970008064,1979.434,301220265984,1904406036480,1.277,1.837,1799985037312,157.817,9842.33,0.03584,0.10966,0.352,-0.13,0.106070004,0.16735001,0.106070004,JPY,
