,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Building F,Unit 1 3-29 Birnie Avenue,Lidcombe,NSW,2141,Australia,61 2 9216 5510,61 2 9216 5999,https://www.hills.com.au,Security & Protection Services,Security & Protection Services,Industrials,Industrials,"Hills Limited supplies technology solutions to the healthcare, security, surveillance, and IT markets in Australia and New Zealand. It operates through Hills Health Solutions and Hills Technical Solutions segments. The company designs, supplies, and installs health technology, nurse call and patient engagement, and other related solutions, including security, Wi-Fi, and telephony into the health and aged care sectors. It also provides technology installation and maintenance services for residential and commercial premises. The company was formerly known as Hills Holding Limited and changed its name to Hills Limited in December 2013. Hills Limited was founded in 1945 and is headquartered in Lidcombe, Australia.","{'maxAge': 1, 'name': 'Mr. David Anthony Clarke BCom, CA, DipGrad, GAICD', 'title': 'CEO, MD & Director', 'fiscalYear': 2022, 'totalPay': 430703, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.023,0.021,0.021,0.023,0.023,0.021,0.021,0.023,1428969600,0.0,0.971612,0.7666667,0.23,48505,48505,0,0,0,0.021,0.018,0,0,12300906,0.01617,0.075,0.26098287,0.023,0.0316676,0.0,0.0,AUD,13799711,-0.16419001,98797996,534822016,0.19535999,0.0,534822016,0.025,0.92,1656547200,1688083200,1672444800,-7140000,0.03,0.1,5:1,848880000,0.293,-10.632,-0.6515151,0.14113986,0.016979,1428969600,ASX,EQUITY,HIL.AX,HIL.AX,HILLS FPO,Hills Limited,570668400,Australia/Sydney,AEST,650d4400-7900-34e6-8ad4-0ac50090d526,finmb_874790,36000000,0.023,none,1569000,0.007,-1298000,10993000,0.591,0.84,47133000,201.226,0.203,-0.076859996,-0.76754,7480000,20497694,-3651000,-0.006,0.15872,-0.02754,-0.1262,AUD,
1,Building F,Unit 1 3-29 Birnie Avenue,Lidcombe,NSW,2141,Australia,61 2 9216 5510,61 2 9216 5999,https://www.hills.com.au,Security & Protection Services,Security & Protection Services,Industrials,Industrials,"Hills Limited supplies technology solutions to the healthcare, security, surveillance, and IT markets in Australia and New Zealand. It operates through Hills Health Solutions and Hills Technical Solutions segments. The company designs, supplies, and installs health technology, nurse call and patient engagement, and other related solutions, including security, Wi-Fi, and telephony into the health and aged care sectors. It also provides technology installation and maintenance services for residential and commercial premises. The company was formerly known as Hills Holding Limited and changed its name to Hills Limited in December 2013. Hills Limited was founded in 1945 and is headquartered in Lidcombe, Australia.","{'maxAge': 1, 'name': 'Ms. Natalie  Scott B.Com., C.A.', 'title': 'CFO & GM of Operations', 'fiscalYear': 2022, 'totalPay': 416555, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.023,0.021,0.021,0.023,0.023,0.021,0.021,0.023,1428969600,0.0,0.971612,0.7666667,0.23,48505,48505,0,0,0,0.021,0.018,0,0,12300906,0.01617,0.075,0.26098287,0.023,0.0316676,0.0,0.0,AUD,13799711,-0.16419001,98797996,534822016,0.19535999,0.0,534822016,0.025,0.92,1656547200,1688083200,1672444800,-7140000,0.03,0.1,5:1,848880000,0.293,-10.632,-0.6515151,0.14113986,0.016979,1428969600,ASX,EQUITY,HIL.AX,HIL.AX,HILLS FPO,Hills Limited,570668400,Australia/Sydney,AEST,650d4400-7900-34e6-8ad4-0ac50090d526,finmb_874790,36000000,0.023,none,1569000,0.007,-1298000,10993000,0.591,0.84,47133000,201.226,0.203,-0.076859996,-0.76754,7480000,20497694,-3651000,-0.006,0.15872,-0.02754,-0.1262,AUD,
2,Building F,Unit 1 3-29 Birnie Avenue,Lidcombe,NSW,2141,Australia,61 2 9216 5510,61 2 9216 5999,https://www.hills.com.au,Security & Protection Services,Security & Protection Services,Industrials,Industrials,"Hills Limited supplies technology solutions to the healthcare, security, surveillance, and IT markets in Australia and New Zealand. It operates through Hills Health Solutions and Hills Technical Solutions segments. The company designs, supplies, and installs health technology, nurse call and patient engagement, and other related solutions, including security, Wi-Fi, and telephony into the health and aged care sectors. It also provides technology installation and maintenance services for residential and commercial premises. The company was formerly known as Hills Holding Limited and changed its name to Hills Limited in December 2013. Hills Limited was founded in 1945 and is headquartered in Lidcombe, Australia.","{'maxAge': 1, 'name': 'Janine  King', 'title': 'Chief People & Culture Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.023,0.021,0.021,0.023,0.023,0.021,0.021,0.023,1428969600,0.0,0.971612,0.7666667,0.23,48505,48505,0,0,0,0.021,0.018,0,0,12300906,0.01617,0.075,0.26098287,0.023,0.0316676,0.0,0.0,AUD,13799711,-0.16419001,98797996,534822016,0.19535999,0.0,534822016,0.025,0.92,1656547200,1688083200,1672444800,-7140000,0.03,0.1,5:1,848880000,0.293,-10.632,-0.6515151,0.14113986,0.016979,1428969600,ASX,EQUITY,HIL.AX,HIL.AX,HILLS FPO,Hills Limited,570668400,Australia/Sydney,AEST,650d4400-7900-34e6-8ad4-0ac50090d526,finmb_874790,36000000,0.023,none,1569000,0.007,-1298000,10993000,0.591,0.84,47133000,201.226,0.203,-0.076859996,-0.76754,7480000,20497694,-3651000,-0.006,0.15872,-0.02754,-0.1262,AUD,
3,Building F,Unit 1 3-29 Birnie Avenue,Lidcombe,NSW,2141,Australia,61 2 9216 5510,61 2 9216 5999,https://www.hills.com.au,Security & Protection Services,Security & Protection Services,Industrials,Industrials,"Hills Limited supplies technology solutions to the healthcare, security, surveillance, and IT markets in Australia and New Zealand. It operates through Hills Health Solutions and Hills Technical Solutions segments. The company designs, supplies, and installs health technology, nurse call and patient engagement, and other related solutions, including security, Wi-Fi, and telephony into the health and aged care sectors. It also provides technology installation and maintenance services for residential and commercial premises. The company was formerly known as Hills Holding Limited and changed its name to Hills Limited in December 2013. Hills Limited was founded in 1945 and is headquartered in Lidcombe, Australia.","{'maxAge': 1, 'name': 'Mr. Andy  Hall', 'title': 'Chief Commercial Officer of Health', 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.023,0.021,0.021,0.023,0.023,0.021,0.021,0.023,1428969600,0.0,0.971612,0.7666667,0.23,48505,48505,0,0,0,0.021,0.018,0,0,12300906,0.01617,0.075,0.26098287,0.023,0.0316676,0.0,0.0,AUD,13799711,-0.16419001,98797996,534822016,0.19535999,0.0,534822016,0.025,0.92,1656547200,1688083200,1672444800,-7140000,0.03,0.1,5:1,848880000,0.293,-10.632,-0.6515151,0.14113986,0.016979,1428969600,ASX,EQUITY,HIL.AX,HIL.AX,HILLS FPO,Hills Limited,570668400,Australia/Sydney,AEST,650d4400-7900-34e6-8ad4-0ac50090d526,finmb_874790,36000000,0.023,none,1569000,0.007,-1298000,10993000,0.591,0.84,47133000,201.226,0.203,-0.076859996,-0.76754,7480000,20497694,-3651000,-0.006,0.15872,-0.02754,-0.1262,AUD,
4,Building F,Unit 1 3-29 Birnie Avenue,Lidcombe,NSW,2141,Australia,61 2 9216 5510,61 2 9216 5999,https://www.hills.com.au,Security & Protection Services,Security & Protection Services,Industrials,Industrials,"Hills Limited supplies technology solutions to the healthcare, security, surveillance, and IT markets in Australia and New Zealand. It operates through Hills Health Solutions and Hills Technical Solutions segments. The company designs, supplies, and installs health technology, nurse call and patient engagement, and other related solutions, including security, Wi-Fi, and telephony into the health and aged care sectors. It also provides technology installation and maintenance services for residential and commercial premises. The company was formerly known as Hills Holding Limited and changed its name to Hills Limited in December 2013. Hills Limited was founded in 1945 and is headquartered in Lidcombe, Australia.","{'maxAge': 1, 'name': 'Mr. Alan R. Kinkade BEc, CPA, CA, FAIM, ACHSE', 'age': 67, 'title': 'Consultant', 'yearBorn': 1955, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.023,0.021,0.021,0.023,0.023,0.021,0.021,0.023,1428969600,0.0,0.971612,0.7666667,0.23,48505,48505,0,0,0,0.021,0.018,0,0,12300906,0.01617,0.075,0.26098287,0.023,0.0316676,0.0,0.0,AUD,13799711,-0.16419001,98797996,534822016,0.19535999,0.0,534822016,0.025,0.92,1656547200,1688083200,1672444800,-7140000,0.03,0.1,5:1,848880000,0.293,-10.632,-0.6515151,0.14113986,0.016979,1428969600,ASX,EQUITY,HIL.AX,HIL.AX,HILLS FPO,Hills Limited,570668400,Australia/Sydney,AEST,650d4400-7900-34e6-8ad4-0ac50090d526,finmb_874790,36000000,0.023,none,1569000,0.007,-1298000,10993000,0.591,0.84,47133000,201.226,0.203,-0.076859996,-0.76754,7480000,20497694,-3651000,-0.006,0.15872,-0.02754,-0.1262,AUD,
5,Building F,Unit 1 3-29 Birnie Avenue,Lidcombe,NSW,2141,Australia,61 2 9216 5510,61 2 9216 5999,https://www.hills.com.au,Security & Protection Services,Security & Protection Services,Industrials,Industrials,"Hills Limited supplies technology solutions to the healthcare, security, surveillance, and IT markets in Australia and New Zealand. It operates through Hills Health Solutions and Hills Technical Solutions segments. The company designs, supplies, and installs health technology, nurse call and patient engagement, and other related solutions, including security, Wi-Fi, and telephony into the health and aged care sectors. It also provides technology installation and maintenance services for residential and commercial premises. The company was formerly known as Hills Holding Limited and changed its name to Hills Limited in December 2013. Hills Limited was founded in 1945 and is headquartered in Lidcombe, Australia.","{'maxAge': 1, 'name': 'Ms. Stephanie  So', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.023,0.021,0.021,0.023,0.023,0.021,0.021,0.023,1428969600,0.0,0.971612,0.7666667,0.23,48505,48505,0,0,0,0.021,0.018,0,0,12300906,0.01617,0.075,0.26098287,0.023,0.0316676,0.0,0.0,AUD,13799711,-0.16419001,98797996,534822016,0.19535999,0.0,534822016,0.025,0.92,1656547200,1688083200,1672444800,-7140000,0.03,0.1,5:1,848880000,0.293,-10.632,-0.6515151,0.14113986,0.016979,1428969600,ASX,EQUITY,HIL.AX,HIL.AX,HILLS FPO,Hills Limited,570668400,Australia/Sydney,AEST,650d4400-7900-34e6-8ad4-0ac50090d526,finmb_874790,36000000,0.023,none,1569000,0.007,-1298000,10993000,0.591,0.84,47133000,201.226,0.203,-0.076859996,-0.76754,7480000,20497694,-3651000,-0.006,0.15872,-0.02754,-0.1262,AUD,
