,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Atatürk Bulvari 13. Street 34,"Portall Plaza, Floor 2-3 Ikitelli OSB Basaksehir",Istanbul,34494,Turkey,90 212 486 36 50,90 212 486 02 51,https://www.ozakgyo.com,REIT—Diversified,Real Estate,"Ozak Gayrimenkul Yatirim Ortakligi A.S. is a real estate investment trust. It invests in the real estate markets of Turkey.  Ozak Gayrimenkul Yatirim Ortakligi A.S. was founded in 2008 and is based in Istanbul, Turkey.",723,"{'maxAge': 1, 'name': 'Mr. Mehmet Fatih Keresteci', 'age': 45, 'title': 'Gen. Mang.', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8.94,8.97,8.88,9.38,8.94,8.97,8.88,9.38,1369958400,0.0,0.74468,0.72670317,0.9820106,25039043,25039043,14549128,19041090,19041090,9.27,9.26,0,0,13511680000,3.755,10.74,5.864335,8.9237,7.328425,0.0,0.0,TRY,14657165312,5.6053996,381642402,1456000000,0.73188,0.01122,17.32,0.53579676,1672444800,1703980800,1688083200,9.8,12915077120,12.77,9.45,145:100,1562889600,6.361,10.732,IST,EQUITY,OZKGY.IS,OZKGY.IS,OZAK GMYO,Ozak Gayrimenkul Yatirim Ortakligi A.S.,1337668200,Europe/Istanbul,TRT,10800000,9.28,11.03,11.03,11.03,11.03,2.0,buy,1,306441184,0.212,1365792128,1550555904,0.332,1.574,2304043008,6.19,1.581,0.044310004,0.78866994,2046710302,467933440,-768315584,7.92,-0.588,0.64737,0.59278,0.57969004,TRY,
1,Atatürk Bulvari 13. Street 34,"Portall Plaza, Floor 2-3 Ikitelli OSB Basaksehir",Istanbul,34494,Turkey,90 212 486 36 50,90 212 486 02 51,https://www.ozakgyo.com,REIT—Diversified,Real Estate,"Ozak Gayrimenkul Yatirim Ortakligi A.S. is a real estate investment trust. It invests in the real estate markets of Turkey.  Ozak Gayrimenkul Yatirim Ortakligi A.S. was founded in 2008 and is based in Istanbul, Turkey.",723,"{'maxAge': 1, 'name': 'Firat  Çoban', 'title': 'Fin. & Financial Affairs Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8.94,8.97,8.88,9.38,8.94,8.97,8.88,9.38,1369958400,0.0,0.74468,0.72670317,0.9820106,25039043,25039043,14549128,19041090,19041090,9.27,9.26,0,0,13511680000,3.755,10.74,5.864335,8.9237,7.328425,0.0,0.0,TRY,14657165312,5.6053996,381642402,1456000000,0.73188,0.01122,17.32,0.53579676,1672444800,1703980800,1688083200,9.8,12915077120,12.77,9.45,145:100,1562889600,6.361,10.732,IST,EQUITY,OZKGY.IS,OZKGY.IS,OZAK GMYO,Ozak Gayrimenkul Yatirim Ortakligi A.S.,1337668200,Europe/Istanbul,TRT,10800000,9.28,11.03,11.03,11.03,11.03,2.0,buy,1,306441184,0.212,1365792128,1550555904,0.332,1.574,2304043008,6.19,1.581,0.044310004,0.78866994,2046710302,467933440,-768315584,7.92,-0.588,0.64737,0.59278,0.57969004,TRY,
2,Atatürk Bulvari 13. Street 34,"Portall Plaza, Floor 2-3 Ikitelli OSB Basaksehir",Istanbul,34494,Turkey,90 212 486 36 50,90 212 486 02 51,https://www.ozakgyo.com,REIT—Diversified,Real Estate,"Ozak Gayrimenkul Yatirim Ortakligi A.S. is a real estate investment trust. It invests in the real estate markets of Turkey.  Ozak Gayrimenkul Yatirim Ortakligi A.S. was founded in 2008 and is based in Istanbul, Turkey.",723,"{'maxAge': 1, 'name': 'Yüksel  Alpat', 'title': 'Accounting Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8.94,8.97,8.88,9.38,8.94,8.97,8.88,9.38,1369958400,0.0,0.74468,0.72670317,0.9820106,25039043,25039043,14549128,19041090,19041090,9.27,9.26,0,0,13511680000,3.755,10.74,5.864335,8.9237,7.328425,0.0,0.0,TRY,14657165312,5.6053996,381642402,1456000000,0.73188,0.01122,17.32,0.53579676,1672444800,1703980800,1688083200,9.8,12915077120,12.77,9.45,145:100,1562889600,6.361,10.732,IST,EQUITY,OZKGY.IS,OZKGY.IS,OZAK GMYO,Ozak Gayrimenkul Yatirim Ortakligi A.S.,1337668200,Europe/Istanbul,TRT,10800000,9.28,11.03,11.03,11.03,11.03,2.0,buy,1,306441184,0.212,1365792128,1550555904,0.332,1.574,2304043008,6.19,1.581,0.044310004,0.78866994,2046710302,467933440,-768315584,7.92,-0.588,0.64737,0.59278,0.57969004,TRY,
3,Atatürk Bulvari 13. Street 34,"Portall Plaza, Floor 2-3 Ikitelli OSB Basaksehir",Istanbul,34494,Turkey,90 212 486 36 50,90 212 486 02 51,https://www.ozakgyo.com,REIT—Diversified,Real Estate,"Ozak Gayrimenkul Yatirim Ortakligi A.S. is a real estate investment trust. It invests in the real estate markets of Turkey.  Ozak Gayrimenkul Yatirim Ortakligi A.S. was founded in 2008 and is based in Istanbul, Turkey.",723,"{'maxAge': 1, 'name': 'Hilal Yildiz Çelik', 'title': 'Sr. Mang. of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8.94,8.97,8.88,9.38,8.94,8.97,8.88,9.38,1369958400,0.0,0.74468,0.72670317,0.9820106,25039043,25039043,14549128,19041090,19041090,9.27,9.26,0,0,13511680000,3.755,10.74,5.864335,8.9237,7.328425,0.0,0.0,TRY,14657165312,5.6053996,381642402,1456000000,0.73188,0.01122,17.32,0.53579676,1672444800,1703980800,1688083200,9.8,12915077120,12.77,9.45,145:100,1562889600,6.361,10.732,IST,EQUITY,OZKGY.IS,OZKGY.IS,OZAK GMYO,Ozak Gayrimenkul Yatirim Ortakligi A.S.,1337668200,Europe/Istanbul,TRT,10800000,9.28,11.03,11.03,11.03,11.03,2.0,buy,1,306441184,0.212,1365792128,1550555904,0.332,1.574,2304043008,6.19,1.581,0.044310004,0.78866994,2046710302,467933440,-768315584,7.92,-0.588,0.64737,0.59278,0.57969004,TRY,
