,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,15 Karamanli Avenue,Voula,16673,Greece,30 210 89 14 600,https://www.box-ships.com,Marine Shipping,Industrials,"Box Ships Inc. provides commercial management services to shipping companies worldwide. The company was founded in 2010 and is based in Voula, Greece.",1,"{'maxAge': 1, 'name': 'Mr. Michael  Bodouroglou', 'age': 68, 'title': 'Chairman, Chief Exec. Officer, Pres and Interim Chief Financial Officer', 'yearBorn': 1954, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1384819200,0.0,-0.829183,-0.00052631577,3160,3160,5,0,0,0.0,0.0,0,0,40500,0.0001,0.0004,0.0023145915,0.0001,0.000134,0.0,0.0,USD,117390616,0.0,2476831,31153900,582,989,1443571200,1446163200,0.00090000004,0.0,0.0,0.62,0.0011999999,0.081,0.0012345678,1483142400,1514678400,1451520000,-226545280,-5.34,-0.19,1:50,1485820800,6.709,-32.24,PNK,EQUITY,TEUFF,TEUFF,BOX SHIPS INC,Box Ships Inc.,1302787800,America/New_York,EDT,-14400000,0.0001,none,5911315,2.029,-3641166,123292480,0.018,1.088,17497688,54.031,11.97,-0.04091,-1.9841901,2029807,8488440,-9299923,-0.132,0.116000004,-0.20809,-0.67084,USD,
