,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,39 Broadway,New York,NY,10006,United States,516-620-6794,https://www.onassis-holdings.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Onassis Holdings Corp. focuses on the wellness, cannabidiol (CBD) and hemp oil, and cosmetics industries. The company provides various products and services to businesses operating in the CBD and hemp oil industry in the United States and Europe. It also develops and markets electronic disinfection devices. The company was formerly known as Onassis Mining Group, Inc. and changed its name to Onassis Holdings Corp. in September 2019. Onassis Holdings Corp. is headquartered in New York, New York.","{'maxAge': 1, 'name': 'Mr. Eliron  Yaron', 'title': 'Chairman & CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0,2.773858,0.5775,1000,1000,237,0,0,0.0,0.0,0,0,13710566,0.0111,0.14,0.7468264,0.026672,0.05225,0.0,0.0,USD,5755001,0.053940002,119743000,0.529,0.043667298,1388448000,1419984000,1333152000,-0.721,990309,0.04,1:200,1328486400,0.313,PNK,EQUITY,ONSS,ONSS,ONASSIS HOLDINGS CORP,Onassis Holdings Corp.,1360679400,America/New_York,EDT,-14400000,0.0231,none,4853,0.0,5265425,0.112,0.261,18358438,38.088,0.858,0.061539996,0.081429996,3467492,1022589,573536,-0.918,0.001,0.18888001,0.0,0.09901,USD,
