,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Mr. Guy Martin Coutts  Bradley J.P.', 'age': 56, 'title': 'Chairman', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1919000, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
1,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Mr. Timothy Joseph  Blackburn', 'age': 52, 'title': 'CEO & Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 9723000, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
2,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Ms. Ngan Yee  Lung CPA', 'age': 56, 'title': 'Fin. Director & Exec. Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 7416000, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
3,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Ms. Suk Ching  Ma', 'age': 54, 'title': 'Exec. Director', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 6990000, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
4,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Ms. Christine  Ling', 'title': 'Director of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
5,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Mr. Toby  Smith', 'title': 'Deputy Chairman of Swire Hotels', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
6,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Mr. Dean  Winter', 'title': 'Managing Director of Swire Hotels', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
7,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Mr. Guobang  Peng', 'title': 'Chief Exec. Officer of Mainland China', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
8,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Mr. Henry  Bott', 'title': 'Pres of Real Estate Operation', 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
9,One Pacific Place,33rd Floor 88 Queensway,Hong Kong,Hong Kong,852 2844 3888,852 2810 1547,https://www.swireproperties.com,Real Estate Services,Real Estate,"Swire Properties Limited, together with its subsidiaries, develops, owns, and operates mixed-use, primarily commercial properties in Hong Kong, Mainland China, the United States, and internationally. It operates through three divisions: Property Investment, Property Trading, and Hotels. The company engages in the development, leasing, and management of commercial, retail, and residential properties; development, construction, and sale of residential apartments; and operation of hotels. It also provides financial and real estate agency services. The company was incorporated in 1972 and is based in Hong Kong, Hong Kong. Swire Properties Limited operates as a subsidiary of Swire Pacific Limited.",5600,"{'maxAge': 1, 'name': 'Ms. Bernadette Mak  Lomas', 'age': 56, 'title': 'Company Sec.', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",1,5,2,10,4,1693526400,1672444800,86400,3,16.12,16.12,15.9,16.2,16.12,16.12,15.9,16.2,1.01,0.0626,1693958400,1.0,4.15,0.652027,16.14,11.366197,3484653,3484653,1982247,2553412,2553412,16.14,16.16,0,0,94418993152,14.7,23.35,6.2109585,17.8492,19.6499,1.01,0.062655084,HKD,126923997184,0.38515,1052064000,5849999872,0.81996,0.1019,48.788,0.33081904,1672444800,1703980800,1688083200,-0.489,5855000064,1.0,1.42,3.78,8.349,13.899,HKG,EQUITY,1972.HK,1972.HK,SWIREPROPERTIES,Swire Properties Limited,946949400,Asia/Hong_Kong,HKT,28800000,16.14,28.0,16.0,21.42,21.0,2.3,buy,11,4247000064,0.726,9132000256,33760999424,0.668,1.629,15201999872,11.706,2.599,0.016239999,0.02071,10468000000,5439499776,4951000064,-0.489,0.058,0.71042997,0.60071,0.58242,HKD,0.959
