,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Tivoli Village,Suite 390 410 South Rampart Boulevard,Las Vegas,NV,89145,United States,888-745-4338,https://www.americanheritageonline.com,Cigarettes,Consumer Goods,"American Heritage International Inc. manufactures, distributes, and sells premium disposable electronic cigarettes under the American Heritage and America's Original E-Cig brand names. The company was formerly known as Cumberland Hills Ltd. and changed its name to American Heritage International Inc. in August 2013. American Heritage International Inc. was founded in 2010 and is based in Las Vegas, Nevada.",5,"{'maxAge': 1, 'name': 'Mr. Vincent  Bonifatto', 'age': 40, 'title': 'Chief Financial Officer, Sec., Treasurer and Director', 'yearBorn': 1982, 'fiscalYear': 2013, 'totalPay': 15000, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,48.145824,10,10,15,0,0,0.0,0.0,0,0,0,1e-06,0.0018,0.0,0.0016848485,0.0007377778,0.0,0.0,USD,-95899,0.0,999000,0.0,0.0,0.014,7.142857e-05,1388448000,1419984000,1412035200,-517604,-0.521,-0.723,0.248,0.79999983,0.14113986,PNK,EQUITY,AHII,AHII,AMERICAN HERITAGE INTERNATIONAL,American Heritage International Inc.,1367587800,America/New_York,EDT,95fbcaa9-8139-3186-9c25-4637509a4019,finmb_208112764,-14400000,1e-06,4.25,4.25,4.25,4.25,3.0,hold,1,110099,0.11,-386678,14184,0.734,0.966,132699,102.367,0.134,-1.83706,-786.6322,13,-125739,-414101,0.28362,-2.91395,-2.9873497,USD,
1,Tivoli Village,Suite 390 410 South Rampart Boulevard,Las Vegas,NV,89145,United States,888-745-4338,https://www.americanheritageonline.com,Cigarettes,Consumer Goods,"American Heritage International Inc. manufactures, distributes, and sells premium disposable electronic cigarettes under the American Heritage and America's Original E-Cig brand names. The company was formerly known as Cumberland Hills Ltd. and changed its name to American Heritage International Inc. in August 2013. American Heritage International Inc. was founded in 2010 and is based in Las Vegas, Nevada.",5,"{'maxAge': 1, 'name': 'Ms. Kim  Halvorson CHAM', 'age': 58, 'title': 'Pres & Director', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,48.145824,10,10,15,0,0,0.0,0.0,0,0,0,1e-06,0.0018,0.0,0.0016848485,0.0007377778,0.0,0.0,USD,-95899,0.0,999000,0.0,0.0,0.014,7.142857e-05,1388448000,1419984000,1412035200,-517604,-0.521,-0.723,0.248,0.79999983,0.14113986,PNK,EQUITY,AHII,AHII,AMERICAN HERITAGE INTERNATIONAL,American Heritage International Inc.,1367587800,America/New_York,EDT,95fbcaa9-8139-3186-9c25-4637509a4019,finmb_208112764,-14400000,1e-06,4.25,4.25,4.25,4.25,3.0,hold,1,110099,0.11,-386678,14184,0.734,0.966,132699,102.367,0.134,-1.83706,-786.6322,13,-125739,-414101,0.28362,-2.91395,-2.9873497,USD,
2,Tivoli Village,Suite 390 410 South Rampart Boulevard,Las Vegas,NV,89145,United States,888-745-4338,https://www.americanheritageonline.com,Cigarettes,Consumer Goods,"American Heritage International Inc. manufactures, distributes, and sells premium disposable electronic cigarettes under the American Heritage and America's Original E-Cig brand names. The company was formerly known as Cumberland Hills Ltd. and changed its name to American Heritage International Inc. in August 2013. American Heritage International Inc. was founded in 2010 and is based in Las Vegas, Nevada.",5,"{'maxAge': 1, 'name': 'Richard  Tang', 'title': 'Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,48.145824,10,10,15,0,0,0.0,0.0,0,0,0,1e-06,0.0018,0.0,0.0016848485,0.0007377778,0.0,0.0,USD,-95899,0.0,999000,0.0,0.0,0.014,7.142857e-05,1388448000,1419984000,1412035200,-517604,-0.521,-0.723,0.248,0.79999983,0.14113986,PNK,EQUITY,AHII,AHII,AMERICAN HERITAGE INTERNATIONAL,American Heritage International Inc.,1367587800,America/New_York,EDT,95fbcaa9-8139-3186-9c25-4637509a4019,finmb_208112764,-14400000,1e-06,4.25,4.25,4.25,4.25,3.0,hold,1,110099,0.11,-386678,14184,0.734,0.966,132699,102.367,0.134,-1.83706,-786.6322,13,-125739,-414101,0.28362,-2.91395,-2.9873497,USD,
