,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,200 Berkeley Street,Boston,MA,02116,United States,617 572 7149,https://www.jhinvestments.com/Fund/Overview.aspx?ProductType=ClosedEnd&FundID=2Y61&ClassCode=CE,Asset Management,Financial Services,"John Hancock Hedged Equity & Income Fund is a closed-ended equity mutual fund launched and managed by John Hancock Investment Management LLC. The fund is co-managed by Wellington Management Company LLP. It invests in the public equity markets of the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives such as call options and equity futures. John Hancock Hedged Equity & Income Fund was formed on May 26, 2011 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Gregg R. Thomas C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.94,9.94,9.77,9.97,9.94,9.94,9.77,9.97,1.12,0.11270001,1694131200,1.5675999,10.59,13.243243,51587,51587,32708,51580,51580,9.48,10.24,1200,800,119937304,9.77,12.97,10.6032,11.1941,0.0,0.0,USD,0.0,12238500,2711,3659,1690761600,1693440000,0.0002,0.00107,0.3468,0.11,0.74,NYQ,EQUITY,HEQ,HEQ,John Hancock Hedged Equity & In,John Hancock Hedged Equity & Income Fund,1306503000,America/New_York,EDT,-14400000,9.8,none,0.0,0.0,0.0,
