,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Yesilkoy Mahallesi Freeri,Caddesi No:11/1 BakrkOey,Istanbul,34149,Turkey,90 212 603 32 00,90 212 603 32 04,https://www.kuyas.com.tr,Real Estate—Development,Real Estate,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",20,"{'maxAge': 1, 'name': 'Mr. Salih  Saginda', 'title': 'Gen. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,54.95,54.95,53.9,59.1,54.95,54.95,53.9,59.1,1496188800,0.858377,1941425,1941425,2691995,2237514,2237514,58.55,57.4,0,0,5909999616,7.19,59.1,23.73695,43.2736,31.54895,0.0,0.0,TRY,4980864512,1.11634,95100455,100000000,0.18895,0.00059999997,6.587,8.972218,1672444800,1703980800,1688083200,277945536,-15.81,2:1,1445558400,20.005,42.481,IST,EQUITY,KUYAS.IS,KUYAS.IS,KUYAS YATIRIM,Kuyas Yatirim A.S.,1347949800,Europe/Istanbul,TRT,10800000,59.1,none,29120024,0.306,117248904,63314064,2.43,3.052,248978896,10.084,2.49,0.11572,0.60936,157229706,-37960616,88397264,-0.354,0.63263,0.47092,0.45278,TRY,
1,Yesilkoy Mahallesi Freeri,Caddesi No:11/1 BakrkOey,Istanbul,34149,Turkey,90 212 603 32 00,90 212 603 32 04,https://www.kuyas.com.tr,Real Estate—Development,Real Estate,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",20,"{'maxAge': 1, 'name': 'Mr. Sukru  Ozleyen', 'title': 'Director of Financial and Admin. Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,54.95,54.95,53.9,59.1,54.95,54.95,53.9,59.1,1496188800,0.858377,1941425,1941425,2691995,2237514,2237514,58.55,57.4,0,0,5909999616,7.19,59.1,23.73695,43.2736,31.54895,0.0,0.0,TRY,4980864512,1.11634,95100455,100000000,0.18895,0.00059999997,6.587,8.972218,1672444800,1703980800,1688083200,277945536,-15.81,2:1,1445558400,20.005,42.481,IST,EQUITY,KUYAS.IS,KUYAS.IS,KUYAS YATIRIM,Kuyas Yatirim A.S.,1347949800,Europe/Istanbul,TRT,10800000,59.1,none,29120024,0.306,117248904,63314064,2.43,3.052,248978896,10.084,2.49,0.11572,0.60936,157229706,-37960616,88397264,-0.354,0.63263,0.47092,0.45278,TRY,
2,Yesilkoy Mahallesi Freeri,Caddesi No:11/1 BakrkOey,Istanbul,34149,Turkey,90 212 603 32 00,90 212 603 32 04,https://www.kuyas.com.tr,Real Estate—Development,Real Estate,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",20,"{'maxAge': 1, 'name': 'Mr. Okan Cem Özel', 'title': 'Technical Coordinator', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,54.95,54.95,53.9,59.1,54.95,54.95,53.9,59.1,1496188800,0.858377,1941425,1941425,2691995,2237514,2237514,58.55,57.4,0,0,5909999616,7.19,59.1,23.73695,43.2736,31.54895,0.0,0.0,TRY,4980864512,1.11634,95100455,100000000,0.18895,0.00059999997,6.587,8.972218,1672444800,1703980800,1688083200,277945536,-15.81,2:1,1445558400,20.005,42.481,IST,EQUITY,KUYAS.IS,KUYAS.IS,KUYAS YATIRIM,Kuyas Yatirim A.S.,1347949800,Europe/Istanbul,TRT,10800000,59.1,none,29120024,0.306,117248904,63314064,2.43,3.052,248978896,10.084,2.49,0.11572,0.60936,157229706,-37960616,88397264,-0.354,0.63263,0.47092,0.45278,TRY,
3,Yesilkoy Mahallesi Freeri,Caddesi No:11/1 BakrkOey,Istanbul,34149,Turkey,90 212 603 32 00,90 212 603 32 04,https://www.kuyas.com.tr,Real Estate—Development,Real Estate,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",20,"{'maxAge': 1, 'name': 'Ms. Nazan  Kaya', 'title': 'Mang. of Investor Relations Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,54.95,54.95,53.9,59.1,54.95,54.95,53.9,59.1,1496188800,0.858377,1941425,1941425,2691995,2237514,2237514,58.55,57.4,0,0,5909999616,7.19,59.1,23.73695,43.2736,31.54895,0.0,0.0,TRY,4980864512,1.11634,95100455,100000000,0.18895,0.00059999997,6.587,8.972218,1672444800,1703980800,1688083200,277945536,-15.81,2:1,1445558400,20.005,42.481,IST,EQUITY,KUYAS.IS,KUYAS.IS,KUYAS YATIRIM,Kuyas Yatirim A.S.,1347949800,Europe/Istanbul,TRT,10800000,59.1,none,29120024,0.306,117248904,63314064,2.43,3.052,248978896,10.084,2.49,0.11572,0.60936,157229706,-37960616,88397264,-0.354,0.63263,0.47092,0.45278,TRY,
4,Yesilkoy Mahallesi Freeri,Caddesi No:11/1 BakrkOey,Istanbul,34149,Turkey,90 212 603 32 00,90 212 603 32 04,https://www.kuyas.com.tr,Real Estate—Development,Real Estate,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",20,"{'maxAge': 1, 'name': 'Ms. Aydan  Karagöz', 'title': 'Mang. of Legal Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,54.95,54.95,53.9,59.1,54.95,54.95,53.9,59.1,1496188800,0.858377,1941425,1941425,2691995,2237514,2237514,58.55,57.4,0,0,5909999616,7.19,59.1,23.73695,43.2736,31.54895,0.0,0.0,TRY,4980864512,1.11634,95100455,100000000,0.18895,0.00059999997,6.587,8.972218,1672444800,1703980800,1688083200,277945536,-15.81,2:1,1445558400,20.005,42.481,IST,EQUITY,KUYAS.IS,KUYAS.IS,KUYAS YATIRIM,Kuyas Yatirim A.S.,1347949800,Europe/Istanbul,TRT,10800000,59.1,none,29120024,0.306,117248904,63314064,2.43,3.052,248978896,10.084,2.49,0.11572,0.60936,157229706,-37960616,88397264,-0.354,0.63263,0.47092,0.45278,TRY,
5,Yesilkoy Mahallesi Freeri,Caddesi No:11/1 BakrkOey,Istanbul,34149,Turkey,90 212 603 32 00,90 212 603 32 04,https://www.kuyas.com.tr,Real Estate—Development,Real Estate,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",20,"{'maxAge': 1, 'name': 'Ms. Gülay  Parlakkiliç', 'title': 'Sales, Marketing and Advter. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,54.95,54.95,53.9,59.1,54.95,54.95,53.9,59.1,1496188800,0.858377,1941425,1941425,2691995,2237514,2237514,58.55,57.4,0,0,5909999616,7.19,59.1,23.73695,43.2736,31.54895,0.0,0.0,TRY,4980864512,1.11634,95100455,100000000,0.18895,0.00059999997,6.587,8.972218,1672444800,1703980800,1688083200,277945536,-15.81,2:1,1445558400,20.005,42.481,IST,EQUITY,KUYAS.IS,KUYAS.IS,KUYAS YATIRIM,Kuyas Yatirim A.S.,1347949800,Europe/Istanbul,TRT,10800000,59.1,none,29120024,0.306,117248904,63314064,2.43,3.052,248978896,10.084,2.49,0.11572,0.60936,157229706,-37960616,88397264,-0.354,0.63263,0.47092,0.45278,TRY,
6,Yesilkoy Mahallesi Freeri,Caddesi No:11/1 BakrkOey,Istanbul,34149,Turkey,90 212 603 32 00,90 212 603 32 04,https://www.kuyas.com.tr,Real Estate—Development,Real Estate,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",20,"{'maxAge': 1, 'name': 'Memet Tayran Demir', 'age': 72, 'title': 'Exec. Director', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,54.95,54.95,53.9,59.1,54.95,54.95,53.9,59.1,1496188800,0.858377,1941425,1941425,2691995,2237514,2237514,58.55,57.4,0,0,5909999616,7.19,59.1,23.73695,43.2736,31.54895,0.0,0.0,TRY,4980864512,1.11634,95100455,100000000,0.18895,0.00059999997,6.587,8.972218,1672444800,1703980800,1688083200,277945536,-15.81,2:1,1445558400,20.005,42.481,IST,EQUITY,KUYAS.IS,KUYAS.IS,KUYAS YATIRIM,Kuyas Yatirim A.S.,1347949800,Europe/Istanbul,TRT,10800000,59.1,none,29120024,0.306,117248904,63314064,2.43,3.052,248978896,10.084,2.49,0.11572,0.60936,157229706,-37960616,88397264,-0.354,0.63263,0.47092,0.45278,TRY,
