,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1199 West Hastings Street,Suite 1100,Vancouver,BC,V6E 3T5,Canada,604 806 0626,604 684 0642,https://www.southernsilverexploration.com,Other Precious Metals & Mining,Basic Materials,"Southern Silver Exploration Corp., an exploration stage company, engages in the acquisition, exploration, and development of precious/base metal properties in North America. The company explores for gold, silver, copper, lead, and zinc ores. Its flagship property is the Cerro Las Minitas project that comprises twenty-five mineral concessions covering an area of approximately 27,422 hectares located in Durango State, Mexico. The company was formerly known as Newcoast Silver Mines Ltd. and changed its name to Southern Silver Exploration Corp. in July 2004. Southern Silver Exploration Corp. was incorporated in 1963 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Lawrence Peter Page B.A., L.L.B., LL.B., Q.C.', 'age': 82, 'title': 'Pres, CEO & Director', 'yearBorn': 1940, 'fiscalYear': 2023, 'totalPay': 156000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.165,0.165,0.155,0.165,0.165,0.165,0.155,0.165,931305600,0.0,1.537911,110587,110587,83245,133350,133350,0.155,0.16,0,0,46647520,0.14,0.31,0.1796,0.1945,0.0,0.0,CAD,41976716,0.0,211785395,291547008,69027,50408,1690761600,1693440000,0.0002,0.27132,0.024349999,1.05,0.133,1.2030075,1682812800,1714435200,1682812800,-6326230,-0.02,1:10,1410912000,VAN,EQUITY,SSV.V,SSV.V,SOUTHERN SILVER EXPLORATION COR,Southern Silver Exploration Corp.,1176298200,America/Toronto,EDT,-14400000,0.16,0.9,0.54,0.72,0.72,2.0,buy,2,4670767,0.016,0,9.639,9.94,-0.08399,-0.15122,-3861642,-6392671,0.0,0.0,0.0,CAD,
1,1199 West Hastings Street,Suite 1100,Vancouver,BC,V6E 3T5,Canada,604 806 0626,604 684 0642,https://www.southernsilverexploration.com,Other Precious Metals & Mining,Basic Materials,"Southern Silver Exploration Corp., an exploration stage company, engages in the acquisition, exploration, and development of precious/base metal properties in North America. The company explores for gold, silver, copper, lead, and zinc ores. Its flagship property is the Cerro Las Minitas project that comprises twenty-five mineral concessions covering an area of approximately 27,422 hectares located in Durango State, Mexico. The company was formerly known as Newcoast Silver Mines Ltd. and changed its name to Southern Silver Exploration Corp. in July 2004. Southern Silver Exploration Corp. was incorporated in 1963 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Killian  Ruby C.A., C.P.A.', 'title': 'Chief Financial Officer', 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.165,0.165,0.155,0.165,0.165,0.165,0.155,0.165,931305600,0.0,1.537911,110587,110587,83245,133350,133350,0.155,0.16,0,0,46647520,0.14,0.31,0.1796,0.1945,0.0,0.0,CAD,41976716,0.0,211785395,291547008,69027,50408,1690761600,1693440000,0.0002,0.27132,0.024349999,1.05,0.133,1.2030075,1682812800,1714435200,1682812800,-6326230,-0.02,1:10,1410912000,VAN,EQUITY,SSV.V,SSV.V,SOUTHERN SILVER EXPLORATION COR,Southern Silver Exploration Corp.,1176298200,America/Toronto,EDT,-14400000,0.16,0.9,0.54,0.72,0.72,2.0,buy,2,4670767,0.016,0,9.639,9.94,-0.08399,-0.15122,-3861642,-6392671,0.0,0.0,0.0,CAD,
2,1199 West Hastings Street,Suite 1100,Vancouver,BC,V6E 3T5,Canada,604 806 0626,604 684 0642,https://www.southernsilverexploration.com,Other Precious Metals & Mining,Basic Materials,"Southern Silver Exploration Corp., an exploration stage company, engages in the acquisition, exploration, and development of precious/base metal properties in North America. The company explores for gold, silver, copper, lead, and zinc ores. Its flagship property is the Cerro Las Minitas project that comprises twenty-five mineral concessions covering an area of approximately 27,422 hectares located in Durango State, Mexico. The company was formerly known as Newcoast Silver Mines Ltd. and changed its name to Southern Silver Exploration Corp. in July 2004. Southern Silver Exploration Corp. was incorporated in 1963 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. John G. Oness', 'age': 76, 'title': 'VP - Investor Relations', 'yearBorn': 1946, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.165,0.165,0.155,0.165,0.165,0.165,0.155,0.165,931305600,0.0,1.537911,110587,110587,83245,133350,133350,0.155,0.16,0,0,46647520,0.14,0.31,0.1796,0.1945,0.0,0.0,CAD,41976716,0.0,211785395,291547008,69027,50408,1690761600,1693440000,0.0002,0.27132,0.024349999,1.05,0.133,1.2030075,1682812800,1714435200,1682812800,-6326230,-0.02,1:10,1410912000,VAN,EQUITY,SSV.V,SSV.V,SOUTHERN SILVER EXPLORATION COR,Southern Silver Exploration Corp.,1176298200,America/Toronto,EDT,-14400000,0.16,0.9,0.54,0.72,0.72,2.0,buy,2,4670767,0.016,0,9.639,9.94,-0.08399,-0.15122,-3861642,-6392671,0.0,0.0,0.0,CAD,
3,1199 West Hastings Street,Suite 1100,Vancouver,BC,V6E 3T5,Canada,604 806 0626,604 684 0642,https://www.southernsilverexploration.com,Other Precious Metals & Mining,Basic Materials,"Southern Silver Exploration Corp., an exploration stage company, engages in the acquisition, exploration, and development of precious/base metal properties in North America. The company explores for gold, silver, copper, lead, and zinc ores. Its flagship property is the Cerro Las Minitas project that comprises twenty-five mineral concessions covering an area of approximately 27,422 hectares located in Durango State, Mexico. The company was formerly known as Newcoast Silver Mines Ltd. and changed its name to Southern Silver Exploration Corp. in July 2004. Southern Silver Exploration Corp. was incorporated in 1963 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Robert William-John MacDonald M.Sc., MSc., P.Geo, P.Geo.', 'title': 'VP of Exploration', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.165,0.165,0.155,0.165,0.165,0.165,0.155,0.165,931305600,0.0,1.537911,110587,110587,83245,133350,133350,0.155,0.16,0,0,46647520,0.14,0.31,0.1796,0.1945,0.0,0.0,CAD,41976716,0.0,211785395,291547008,69027,50408,1690761600,1693440000,0.0002,0.27132,0.024349999,1.05,0.133,1.2030075,1682812800,1714435200,1682812800,-6326230,-0.02,1:10,1410912000,VAN,EQUITY,SSV.V,SSV.V,SOUTHERN SILVER EXPLORATION COR,Southern Silver Exploration Corp.,1176298200,America/Toronto,EDT,-14400000,0.16,0.9,0.54,0.72,0.72,2.0,buy,2,4670767,0.016,0,9.639,9.94,-0.08399,-0.15122,-3861642,-6392671,0.0,0.0,0.0,CAD,
4,1199 West Hastings Street,Suite 1100,Vancouver,BC,V6E 3T5,Canada,604 806 0626,604 684 0642,https://www.southernsilverexploration.com,Other Precious Metals & Mining,Basic Materials,"Southern Silver Exploration Corp., an exploration stage company, engages in the acquisition, exploration, and development of precious/base metal properties in North America. The company explores for gold, silver, copper, lead, and zinc ores. Its flagship property is the Cerro Las Minitas project that comprises twenty-five mineral concessions covering an area of approximately 27,422 hectares located in Durango State, Mexico. The company was formerly known as Newcoast Silver Mines Ltd. and changed its name to Southern Silver Exploration Corp. in July 2004. Southern Silver Exploration Corp. was incorporated in 1963 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Arie Alisen Page B.A., L.L.B.', 'age': 44, 'title': 'Corp. Sec.', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.165,0.165,0.155,0.165,0.165,0.165,0.155,0.165,931305600,0.0,1.537911,110587,110587,83245,133350,133350,0.155,0.16,0,0,46647520,0.14,0.31,0.1796,0.1945,0.0,0.0,CAD,41976716,0.0,211785395,291547008,69027,50408,1690761600,1693440000,0.0002,0.27132,0.024349999,1.05,0.133,1.2030075,1682812800,1714435200,1682812800,-6326230,-0.02,1:10,1410912000,VAN,EQUITY,SSV.V,SSV.V,SOUTHERN SILVER EXPLORATION COR,Southern Silver Exploration Corp.,1176298200,America/Toronto,EDT,-14400000,0.16,0.9,0.54,0.72,0.72,2.0,buy,2,4670767,0.016,0,9.639,9.94,-0.08399,-0.15122,-3861642,-6392671,0.0,0.0,0.0,CAD,
