,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Mr. Jonathan Carter Goodman C.F.A., CFA, M.B.A., MBA, P.Eng.', 'age': 60, 'title': 'CEO, Pres & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 657247, 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
1,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Ms. Lila A. Manassa Murphy CFA', 'age': 50, 'title': 'Exec. VP & CFO', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 388431, 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
2,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Mr. Steven B. Sharpe', 'age': 68, 'title': 'Exec. Vice Chairman', 'yearBorn': 1954, 'fiscalYear': 2022, 'totalPay': 6042, 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
3,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Mr. John  Vincic', 'title': 'Head of Investor & Media Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
4,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Jennifer  Butland', 'title': 'Sr. HR Advisor', 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
5,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Mr. Mark  Pereira', 'title': 'VP & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
6,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Mr. Colin Michael Jones B.Sc, B.Sc.', 'age': 62, 'title': 'Exec. of Dundee Resources', 'yearBorn': 1960, 'fiscalYear': 2010, 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
7,"One Adelaide Street, East",Suite 2000,Toronto,ON,M5C 2V9,Canada,416-350-3388,https://www.dundeecorp.com,Other Precious Metals & Mining,Basic Materials,"Dundee Corporation is a publicly owned investment manager. Through its operating subsidiaries, the firm  is engaged in diverse business activities in the areas of investment advisory, corporate finance, energy, resources, agriculture, real estate and infrastructure. The Corporation also holds, directly and indirectly, a portfolio of investments mostly in these key areas, as well as other select investments in both publicly listed and private enterprises. Dundee Corporation was formerly known as Dundee Bancorp, Inc. Dundee Corporation was founded in 1984 is based in Toronto, Canada with additional office in Vancouver, Canada.",19,"{'maxAge': 1, 'name': 'Mr. Michael  Costa', 'title': 'VP and Portfolio Mang. of Goodman & Company, Investment Counsel Inc', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",8,3,5,10,7,1693526400,1672444800,86400,4,0.92,0.9325,0.9076,0.9325,0.92,0.9325,0.9076,0.9325,1585526400,0.0,1.414878,3.8854167,85402,85402,21179,16730,16730,0.0,0.0,0,0,82048152,0.84,1.2,11.657879,0.9492,0.9796,0.0,0.0,USD,120210648,2.98195,76704865,85377696,0.07142,0.22659999,3.061,0.304639,1672444800,1703980800,1688083200,29397000,0.24,1591:1000,1369958400,17.08,-6.505,PNK,EQUITY,DDEJF,DDEJF,DUNDEE CORPORATION,Dundee Corporation,1234535400,America/New_York,EDT,-14400000,0.9325,none,29741000,0.336,-18481000,8625000,3.928,6.512,7038000,2.607,0.08,-0.035,0.09563,-11570375,-20559000,-0.095,0.59419996,-2.6258898,-2.74183,CAD,
