,address1,city,state,zip,country,phone,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,99 Fountainhead Circle,Henderson,NV,89052,United States,801-558-9646,Medical Devices,Healthcare,"Enchanted World Inc. engages in the development, manufacture, and distribution of health care products in the United States. The company offers fitness and weight loss equipment and products. The company offers BioFit infrared bike, a design for the use of infrared and exercise to reduce body fat. The BioFit engages 3,300 watts of infrared lights and offers detox, inch loss, weight loss, inflammation reduction, pain control, and enhanced calorie burn. It provides its products to wellness and weight loss centers, med spas, gyms, doctors' offices, and day spas. The company was formerly known as Cardio Infrared Technologies, Inc. and changed its name to Enchanted World Inc. in December 2014. Enchanted World Inc. is based in Henderson, Nevada.",4,"{'maxAge': 1, 'name': 'Mr. Wayne Keith Bailey', 'title': 'Chief Exec. Officer and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,-11.551867,10,10,0,0,0,0.0,0.0,0,0,74,0.0002,0.0002,0.00024422441,0.0002,0.0002,0.0,0.0,USD,273851,-0.04065,371367,11.277,1.7735212e-05,1325289600,1356912000,1333152000,-12316,-0.033,1:1000,1417996800,0.904,PNK,EQUITY,ENCW,ENCW,ENCHANTED WORLD INC,Enchanted World Inc.,1272634200,America/New_York,EDT,-14400000,0.0002,none,41559,0.112,314552,0.132,2.673,303000,7.51,0.816,0.00236,-0.0029,230772,0.63778,0.0,0.05671,USD,
