,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Digital Cube,"12th Floor 34, Sangamsan-ro Mapo-gu",Seoul,South Korea,82 2 320 6114,82 2 320 6100,https://www.kc-cottrell.com,Pollution & Treatment Controls,Industrials,"KC Cottrell Co., Ltd. engages in the research and development, engineering, construction, operation, supply, and post-management of environmental equipment and technology. It provides flue gas cleaning systems, dust collecting and desulfurization equipment, air quality control systems, dry electrostatic precipitators, wet electrostatic precipitators, bag filters, ash handling systems, tunnel ESPs, hybrid module type precipitators, wet flue gas desulfurization systems, gas suspension absorber systems, and dry sorbent injection systems. The company also offers selective catalytic reduction systems, VOC and odour control systems, exhaust gas cleaning systems, solar power systems, biomass and waste to energy systems, dampers, AQCS and industrial equipment, ESP casing systems, B/F casing systems, steel structure systems, round ducts, square ducts, hoppers, stacks, GGHs, tanks, gas scrubbers, wet ESP casing systems, gas cooler systems, VBF systems, and vessel scrubbers. In addition, it provides retrofit and maintenance services. KC Cottrell Co., Ltd. was founded in 1973 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Mr. Taeyoung  Lee', 'age': 63, 'title': 'Chief Exec.', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1675.0,1700.0,1680.0,1730.0,1675.0,1700.0,1680.0,1730.0,1577404800,0.0,1.45246,417469,417469,568838,376779,376779,1700.0,1704.0,0,0,86233628672,1375.0,4255.0,0.18997812,1927.02,2287.7378,KRW,160114475008,-0.02865,24355674,50935400,0.30056,0.00026,1672444800,1703980800,1688083200,-13002631168,1:1,1353369600,0.353,-176.364,KSC,EQUITY,119650.KS,119650.KS,KC COTTRELL,"KC Cottrell Co., Ltd.",1264723200,Asia/Seoul,KST,32400000,1693.0,none,28557271040,815.211,-907861760,128864337920,0.915,1.194,453913477120,221.169,17131.357,-0.0063099996,-0.27051002,30060460920,-85456420864,-103670833152,0.272,0.06758,-0.002,-0.0077,KRW,
