,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,999 West Hastings Street,Suite 890,Vancouver,BC,V6C 2W2,Canada,604-408-7488,https://www.latin-metals.com,Other Industrial Metals & Mining,Basic Materials,"Latin Metals Inc., an exploration stage company, acquires, explores for, and evaluates mineral properties in South America. The company primarily explores for gold, copper, and lithium deposits. It has a portfolio of exploration properties in Argentina and Peru. The company was formerly known as Centenera Mining Corporation and changed its name to Latin Metals Inc. in May 2019. Latin Metals Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Keith J. Henderson M.Sc., P.Geo.', 'age': 51, 'title': 'Pres, CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 171000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,1.367668,25500,25500,15316,16385,16385,0.11,0.12,8577144,0.065,0.31,0.1169,0.166,0.0,0.0,CAD,8096899,0.0,37523602,71476200,978,1456,1690761600,1693440000,0.0,0.47319,0.0,0.04,0.086,1.3953488,1667174400,1698710400,1682812800,-924521,-0.02,1:4,1558915200,-5.0,VAN,EQUITY,LMS.V,LMS.V,LATIN METALS INC,Latin Metals Inc.,1234189800,America/Toronto,EDT,-14400000,0.12,2.0,buy,546022,0.008,-1619327,65771,3.63,4.636,1.064,-0.17863001,-0.16341999,-66484,-1668876,-1484046,0.0,0.0,0.0,CAD,
1,999 West Hastings Street,Suite 890,Vancouver,BC,V6C 2W2,Canada,604-408-7488,https://www.latin-metals.com,Other Industrial Metals & Mining,Basic Materials,"Latin Metals Inc., an exploration stage company, acquires, explores for, and evaluates mineral properties in South America. The company primarily explores for gold, copper, and lithium deposits. It has a portfolio of exploration properties in Argentina and Peru. The company was formerly known as Centenera Mining Corporation and changed its name to Latin Metals Inc. in May 2019. Latin Metals Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Dani  Palahanova', 'title': 'CFO & Corp. Sec.', 'fiscalYear': 2022, 'totalPay': 72200, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,1.367668,25500,25500,15316,16385,16385,0.11,0.12,8577144,0.065,0.31,0.1169,0.166,0.0,0.0,CAD,8096899,0.0,37523602,71476200,978,1456,1690761600,1693440000,0.0,0.47319,0.0,0.04,0.086,1.3953488,1667174400,1698710400,1682812800,-924521,-0.02,1:4,1558915200,-5.0,VAN,EQUITY,LMS.V,LMS.V,LATIN METALS INC,Latin Metals Inc.,1234189800,America/Toronto,EDT,-14400000,0.12,2.0,buy,546022,0.008,-1619327,65771,3.63,4.636,1.064,-0.17863001,-0.16341999,-66484,-1668876,-1484046,0.0,0.0,0.0,CAD,
2,999 West Hastings Street,Suite 890,Vancouver,BC,V6C 2W2,Canada,604-408-7488,https://www.latin-metals.com,Other Industrial Metals & Mining,Basic Materials,"Latin Metals Inc., an exploration stage company, acquires, explores for, and evaluates mineral properties in South America. The company primarily explores for gold, copper, and lithium deposits. It has a portfolio of exploration properties in Argentina and Peru. The company was formerly known as Centenera Mining Corporation and changed its name to Latin Metals Inc. in May 2019. Latin Metals Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. Mario  Castelli', 'title': 'Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,1.367668,25500,25500,15316,16385,16385,0.11,0.12,8577144,0.065,0.31,0.1169,0.166,0.0,0.0,CAD,8096899,0.0,37523602,71476200,978,1456,1690761600,1693440000,0.0,0.47319,0.0,0.04,0.086,1.3953488,1667174400,1698710400,1682812800,-924521,-0.02,1:4,1558915200,-5.0,VAN,EQUITY,LMS.V,LMS.V,LATIN METALS INC,Latin Metals Inc.,1234189800,America/Toronto,EDT,-14400000,0.12,2.0,buy,546022,0.008,-1619327,65771,3.63,4.636,1.064,-0.17863001,-0.16341999,-66484,-1668876,-1484046,0.0,0.0,0.0,CAD,
3,999 West Hastings Street,Suite 890,Vancouver,BC,V6C 2W2,Canada,604-408-7488,https://www.latin-metals.com,Other Industrial Metals & Mining,Basic Materials,"Latin Metals Inc., an exploration stage company, acquires, explores for, and evaluates mineral properties in South America. The company primarily explores for gold, copper, and lithium deposits. It has a portfolio of exploration properties in Argentina and Peru. The company was formerly known as Centenera Mining Corporation and changed its name to Latin Metals Inc. in May 2019. Latin Metals Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Elyssia  Patterson', 'title': 'Director of Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,1.367668,25500,25500,15316,16385,16385,0.11,0.12,8577144,0.065,0.31,0.1169,0.166,0.0,0.0,CAD,8096899,0.0,37523602,71476200,978,1456,1690761600,1693440000,0.0,0.47319,0.0,0.04,0.086,1.3953488,1667174400,1698710400,1682812800,-924521,-0.02,1:4,1558915200,-5.0,VAN,EQUITY,LMS.V,LMS.V,LATIN METALS INC,Latin Metals Inc.,1234189800,America/Toronto,EDT,-14400000,0.12,2.0,buy,546022,0.008,-1619327,65771,3.63,4.636,1.064,-0.17863001,-0.16341999,-66484,-1668876,-1484046,0.0,0.0,0.0,CAD,
4,999 West Hastings Street,Suite 890,Vancouver,BC,V6C 2W2,Canada,604-408-7488,https://www.latin-metals.com,Other Industrial Metals & Mining,Basic Materials,"Latin Metals Inc., an exploration stage company, acquires, explores for, and evaluates mineral properties in South America. The company primarily explores for gold, copper, and lithium deposits. It has a portfolio of exploration properties in Argentina and Peru. The company was formerly known as Centenera Mining Corporation and changed its name to Latin Metals Inc. in May 2019. Latin Metals Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Eduardo  Leon', 'title': 'Exploration Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,1.367668,25500,25500,15316,16385,16385,0.11,0.12,8577144,0.065,0.31,0.1169,0.166,0.0,0.0,CAD,8096899,0.0,37523602,71476200,978,1456,1690761600,1693440000,0.0,0.47319,0.0,0.04,0.086,1.3953488,1667174400,1698710400,1682812800,-924521,-0.02,1:4,1558915200,-5.0,VAN,EQUITY,LMS.V,LMS.V,LATIN METALS INC,Latin Metals Inc.,1234189800,America/Toronto,EDT,-14400000,0.12,2.0,buy,546022,0.008,-1619327,65771,3.63,4.636,1.064,-0.17863001,-0.16341999,-66484,-1668876,-1484046,0.0,0.0,0.0,CAD,
5,999 West Hastings Street,Suite 890,Vancouver,BC,V6C 2W2,Canada,604-408-7488,https://www.latin-metals.com,Other Industrial Metals & Mining,Basic Materials,"Latin Metals Inc., an exploration stage company, acquires, explores for, and evaluates mineral properties in South America. The company primarily explores for gold, copper, and lithium deposits. It has a portfolio of exploration properties in Argentina and Peru. The company was formerly known as Centenera Mining Corporation and changed its name to Latin Metals Inc. in May 2019. Latin Metals Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Marla K. Ritchie', 'age': 59, 'title': 'Corp. Sec.', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,1.367668,25500,25500,15316,16385,16385,0.11,0.12,8577144,0.065,0.31,0.1169,0.166,0.0,0.0,CAD,8096899,0.0,37523602,71476200,978,1456,1690761600,1693440000,0.0,0.47319,0.0,0.04,0.086,1.3953488,1667174400,1698710400,1682812800,-924521,-0.02,1:4,1558915200,-5.0,VAN,EQUITY,LMS.V,LMS.V,LATIN METALS INC,Latin Metals Inc.,1234189800,America/Toronto,EDT,-14400000,0.12,2.0,buy,546022,0.008,-1619327,65771,3.63,4.636,1.064,-0.17863001,-0.16341999,-66484,-1668876,-1484046,0.0,0.0,0.0,CAD,
