,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Etiler Mah. Bade Sok. No: 9,Etiler Besiktas,Istanbul,34337,Turkey,90 212 358 04 44,https://meritturizm.com,Resorts & Casinos,Consumer Cyclical,"Merit Turizm Yatirim ve Isletme Anonim Sirketi engages in the hotel management business in Turkey. The company was founded in 1988 and is based in Istanbul, Turkey.",27,"{'maxAge': 1, 'name': 'Ms. Pelin  Yamanus', 'title': 'Marketing Coordinator', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,64.35,65.1,62.5,65.25,64.35,65.1,62.5,65.25,1.0,0.0150999995,1686787200,1.199,1.237034,75.952385,288995,288995,697824,524101,524101,63.6,63.95,0,0,1789590016,26.0,70.7,27.754585,55.419,40.45975,1.0,0.015540016,TRY,1853166720,0.36276,8487650,28050000,0.69738,0.0,54.251,1.1760151,1672444800,1703980800,1688083200,0.624,23390170,0.84,28.741,IST,EQUITY,MERIT.IS,MERIT.IS,MERIT TURIZM,Merit Turizm Yatirim ve Isletme Anonim Sirketi,1341901800,Europe/Istanbul,TRT,10800000,63.8,none,938272,0.033,0,0.522,0.617,64479076,2.299,0.01381,0.019170001,40384546,25315736,28730404,0.628,0.251,0.7605,0.0,0.43942,TRY,
