,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3300 Lake Drive,Citywest Business Campus,Dublin,24,Ireland,353 1 291 6292,https://www.sanleonenergy.com,Oil & Gas E&P,Energy,"San Leon Energy plc, together with its subsidiaries, engages in the exploration and production of oil and gas properties. Its flagship property is the OML 18 covering an area of approximately 1,035 square kilometers located in the Southern Niger Delta in Nigeria. The company was incorporated in 1995 and is headquartered in Dublin, Ireland.",16,"{'maxAge': 1, 'name': 'Mr. Oisin  Fanning', 'age': 63, 'title': 'CEO & Exec. Director', 'yearBorn': 1959, 'fiscalYear': 2021, 'totalPay': 2027000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1588809600,0.0,0.452702,6.0,8,8,0,0,0,134973904,0.3,0.4,23.021303,0.3,0.3505,0.0,0.0,USD,36665908,4.03616,43682056,449912992,0.15291001,0.75,0.371,0.8086254,1640908800,1672444800,1656547200,23664000,0.05,6.254,-6.884,PNK,EQUITY,SLGYF,SLGYF,SAN LEON ENERGY PLC,San Leon Energy plc,1401370200,America/New_York,EDT,-14400000,0.3,none,100468000,0.223,-5326000,2160000,18.989,20.097,5863000,1.292,0.013,-0.02066,0.14461,5747000,-7160375,-5174000,1.0,-0.90841,-0.96896005,USD,
1,3300 Lake Drive,Citywest Business Campus,Dublin,24,Ireland,353 1 291 6292,https://www.sanleonenergy.com,Oil & Gas E&P,Energy,"San Leon Energy plc, together with its subsidiaries, engages in the exploration and production of oil and gas properties. Its flagship property is the OML 18 covering an area of approximately 1,035 square kilometers located in the Southern Niger Delta in Nigeria. The company was incorporated in 1995 and is headquartered in Dublin, Ireland.",16,"{'maxAge': 1, 'name': 'Mr. Julian Lester Tedder', 'age': 53, 'title': 'CFO & Exec. Director', 'yearBorn': 1969, 'fiscalYear': 2021, 'totalPay': 48000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1588809600,0.0,0.452702,6.0,8,8,0,0,0,134973904,0.3,0.4,23.021303,0.3,0.3505,0.0,0.0,USD,36665908,4.03616,43682056,449912992,0.15291001,0.75,0.371,0.8086254,1640908800,1672444800,1656547200,23664000,0.05,6.254,-6.884,PNK,EQUITY,SLGYF,SLGYF,SAN LEON ENERGY PLC,San Leon Energy plc,1401370200,America/New_York,EDT,-14400000,0.3,none,100468000,0.223,-5326000,2160000,18.989,20.097,5863000,1.292,0.013,-0.02066,0.14461,5747000,-7160375,-5174000,1.0,-0.90841,-0.96896005,USD,
2,3300 Lake Drive,Citywest Business Campus,Dublin,24,Ireland,353 1 291 6292,https://www.sanleonenergy.com,Oil & Gas E&P,Energy,"San Leon Energy plc, together with its subsidiaries, engages in the exploration and production of oil and gas properties. Its flagship property is the OML 18 covering an area of approximately 1,035 square kilometers located in the Southern Niger Delta in Nigeria. The company was incorporated in 1995 and is headquartered in Dublin, Ireland.",16,"{'maxAge': 1, 'name': 'Mr. Joel David Price', 'age': 50, 'title': 'COO & Exec. Director', 'yearBorn': 1972, 'fiscalYear': 2021, 'totalPay': 711000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1588809600,0.0,0.452702,6.0,8,8,0,0,0,134973904,0.3,0.4,23.021303,0.3,0.3505,0.0,0.0,USD,36665908,4.03616,43682056,449912992,0.15291001,0.75,0.371,0.8086254,1640908800,1672444800,1656547200,23664000,0.05,6.254,-6.884,PNK,EQUITY,SLGYF,SLGYF,SAN LEON ENERGY PLC,San Leon Energy plc,1401370200,America/New_York,EDT,-14400000,0.3,none,100468000,0.223,-5326000,2160000,18.989,20.097,5863000,1.292,0.013,-0.02066,0.14461,5747000,-7160375,-5174000,1.0,-0.90841,-0.96896005,USD,
3,3300 Lake Drive,Citywest Business Campus,Dublin,24,Ireland,353 1 291 6292,https://www.sanleonenergy.com,Oil & Gas E&P,Energy,"San Leon Energy plc, together with its subsidiaries, engages in the exploration and production of oil and gas properties. Its flagship property is the OML 18 covering an area of approximately 1,035 square kilometers located in the Southern Niger Delta in Nigeria. The company was incorporated in 1995 and is headquartered in Dublin, Ireland.",16,"{'maxAge': 1, 'name': 'Mr. Finian Alan Campbell', 'age': 49, 'title': 'Director of Commercial & Bus. Devel. and Company Sec.', 'yearBorn': 1973, 'fiscalYear': 2021, 'totalPay': 204000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1588809600,0.0,0.452702,6.0,8,8,0,0,0,134973904,0.3,0.4,23.021303,0.3,0.3505,0.0,0.0,USD,36665908,4.03616,43682056,449912992,0.15291001,0.75,0.371,0.8086254,1640908800,1672444800,1656547200,23664000,0.05,6.254,-6.884,PNK,EQUITY,SLGYF,SLGYF,SAN LEON ENERGY PLC,San Leon Energy plc,1401370200,America/New_York,EDT,-14400000,0.3,none,100468000,0.223,-5326000,2160000,18.989,20.097,5863000,1.292,0.013,-0.02066,0.14461,5747000,-7160375,-5174000,1.0,-0.90841,-0.96896005,USD,
4,3300 Lake Drive,Citywest Business Campus,Dublin,24,Ireland,353 1 291 6292,https://www.sanleonenergy.com,Oil & Gas E&P,Energy,"San Leon Energy plc, together with its subsidiaries, engages in the exploration and production of oil and gas properties. Its flagship property is the OML 18 covering an area of approximately 1,035 square kilometers located in the Southern Niger Delta in Nigeria. The company was incorporated in 1995 and is headquartered in Dublin, Ireland.",16,"{'maxAge': 1, 'name': 'Mr. Pawel  Chalupka', 'age': 48, 'title': 'Managing Director of Poland Operations', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1588809600,0.0,0.452702,6.0,8,8,0,0,0,134973904,0.3,0.4,23.021303,0.3,0.3505,0.0,0.0,USD,36665908,4.03616,43682056,449912992,0.15291001,0.75,0.371,0.8086254,1640908800,1672444800,1656547200,23664000,0.05,6.254,-6.884,PNK,EQUITY,SLGYF,SLGYF,SAN LEON ENERGY PLC,San Leon Energy plc,1401370200,America/New_York,EDT,-14400000,0.3,none,100468000,0.223,-5326000,2160000,18.989,20.097,5863000,1.292,0.013,-0.02066,0.14461,5747000,-7160375,-5174000,1.0,-0.90841,-0.96896005,USD,
