,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,837 West Hastings Street,Suite 312,Vancouver,BC,V6C 3N6,Canada,604-687-1828,604-687-1858,https://blueskyuranium.com,Uranium,Energy,"Blue Sky Uranium Corp., a junior uranium exploration company, acquires, explores for, and evaluates natural resource properties in Argentina. The company primarily explores for uranium and vanadium deposits. Its flagship project is the Amarillo Grande project located in central Rio Negro province, in the Patagonia region of southern Argentina. The company was formerly known as Mulligan Capital Corp. and changed its name to Blue Sky Uranium Corp. in February 2007. Blue Sky Uranium Corp. was incorporated in 2005 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Nikolaos  Cacos B.Sc., M.I.M.', 'age': 55, 'title': 'Pres, CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 46123, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.072,0.072,0.0658,0.0781,0.072,0.072,0.0658,0.0781,0.0,1.644253,234113,234113,65232,124100,124100,0.0,0.0,0,0,15810327,0.04,0.12,0.0536,0.06905,0.0,0.0,USD,14764155,0.0,224827284,239188000,0.055209998,0.0043,0.001,66.1,1672444800,1703980800,1688083200,-4649167,-0.02,1:10,1417651200,PNK,EQUITY,BKUCF,BKUCF,BLUE SKY URANIUM CORP,Blue Sky Uranium Corp.,1204900200,America/New_York,EDT,-14400000,0.0661,none,1046181,0.004,0,1.032,1.08,-1.58528,-4.12711,-86073,-2863210,-4327975,0.0,0.0,0.0,CAD,
1,837 West Hastings Street,Suite 312,Vancouver,BC,V6C 3N6,Canada,604-687-1828,604-687-1858,https://blueskyuranium.com,Uranium,Energy,"Blue Sky Uranium Corp., a junior uranium exploration company, acquires, explores for, and evaluates natural resource properties in Argentina. The company primarily explores for uranium and vanadium deposits. Its flagship project is the Amarillo Grande project located in central Rio Negro province, in the Patagonia region of southern Argentina. The company was formerly known as Mulligan Capital Corp. and changed its name to Blue Sky Uranium Corp. in February 2007. Blue Sky Uranium Corp. was incorporated in 2005 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Darren Charles Urquhart B.A.Sc., C.A., C.P.A., CPA', 'age': 50, 'title': 'Chief Financial Officer', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 22196, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.072,0.072,0.0658,0.0781,0.072,0.072,0.0658,0.0781,0.0,1.644253,234113,234113,65232,124100,124100,0.0,0.0,0,0,15810327,0.04,0.12,0.0536,0.06905,0.0,0.0,USD,14764155,0.0,224827284,239188000,0.055209998,0.0043,0.001,66.1,1672444800,1703980800,1688083200,-4649167,-0.02,1:10,1417651200,PNK,EQUITY,BKUCF,BKUCF,BLUE SKY URANIUM CORP,Blue Sky Uranium Corp.,1204900200,America/New_York,EDT,-14400000,0.0661,none,1046181,0.004,0,1.032,1.08,-1.58528,-4.12711,-86073,-2863210,-4327975,0.0,0.0,0.0,CAD,
2,837 West Hastings Street,Suite 312,Vancouver,BC,V6C 3N6,Canada,604-687-1828,604-687-1858,https://blueskyuranium.com,Uranium,Energy,"Blue Sky Uranium Corp., a junior uranium exploration company, acquires, explores for, and evaluates natural resource properties in Argentina. The company primarily explores for uranium and vanadium deposits. Its flagship project is the Amarillo Grande project located in central Rio Negro province, in the Patagonia region of southern Argentina. The company was formerly known as Mulligan Capital Corp. and changed its name to Blue Sky Uranium Corp. in February 2007. Blue Sky Uranium Corp. was incorporated in 2005 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Guillermo Pablo Pensado', 'title': 'VP of Exploration & Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.072,0.072,0.0658,0.0781,0.072,0.072,0.0658,0.0781,0.0,1.644253,234113,234113,65232,124100,124100,0.0,0.0,0,0,15810327,0.04,0.12,0.0536,0.06905,0.0,0.0,USD,14764155,0.0,224827284,239188000,0.055209998,0.0043,0.001,66.1,1672444800,1703980800,1688083200,-4649167,-0.02,1:10,1417651200,PNK,EQUITY,BKUCF,BKUCF,BLUE SKY URANIUM CORP,Blue Sky Uranium Corp.,1204900200,America/New_York,EDT,-14400000,0.0661,none,1046181,0.004,0,1.032,1.08,-1.58528,-4.12711,-86073,-2863210,-4327975,0.0,0.0,0.0,CAD,
3,837 West Hastings Street,Suite 312,Vancouver,BC,V6C 3N6,Canada,604-687-1828,604-687-1858,https://blueskyuranium.com,Uranium,Energy,"Blue Sky Uranium Corp., a junior uranium exploration company, acquires, explores for, and evaluates natural resource properties in Argentina. The company primarily explores for uranium and vanadium deposits. Its flagship project is the Amarillo Grande project located in central Rio Negro province, in the Patagonia region of southern Argentina. The company was formerly known as Mulligan Capital Corp. and changed its name to Blue Sky Uranium Corp. in February 2007. Blue Sky Uranium Corp. was incorporated in 2005 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Connie  Norman', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.072,0.072,0.0658,0.0781,0.072,0.072,0.0658,0.0781,0.0,1.644253,234113,234113,65232,124100,124100,0.0,0.0,0,0,15810327,0.04,0.12,0.0536,0.06905,0.0,0.0,USD,14764155,0.0,224827284,239188000,0.055209998,0.0043,0.001,66.1,1672444800,1703980800,1688083200,-4649167,-0.02,1:10,1417651200,PNK,EQUITY,BKUCF,BKUCF,BLUE SKY URANIUM CORP,Blue Sky Uranium Corp.,1204900200,America/New_York,EDT,-14400000,0.0661,none,1046181,0.004,0,1.032,1.08,-1.58528,-4.12711,-86073,-2863210,-4327975,0.0,0.0,0.0,CAD,
4,837 West Hastings Street,Suite 312,Vancouver,BC,V6C 3N6,Canada,604-687-1828,604-687-1858,https://blueskyuranium.com,Uranium,Energy,"Blue Sky Uranium Corp., a junior uranium exploration company, acquires, explores for, and evaluates natural resource properties in Argentina. The company primarily explores for uranium and vanadium deposits. Its flagship project is the Amarillo Grande project located in central Rio Negro province, in the Patagonia region of southern Argentina. The company was formerly known as Mulligan Capital Corp. and changed its name to Blue Sky Uranium Corp. in February 2007. Blue Sky Uranium Corp. was incorporated in 2005 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. Ronald Hugh McMillan', 'title': 'Chief Technical Consultant & Member of Technical Advisory Board', 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.072,0.072,0.0658,0.0781,0.072,0.072,0.0658,0.0781,0.0,1.644253,234113,234113,65232,124100,124100,0.0,0.0,0,0,15810327,0.04,0.12,0.0536,0.06905,0.0,0.0,USD,14764155,0.0,224827284,239188000,0.055209998,0.0043,0.001,66.1,1672444800,1703980800,1688083200,-4649167,-0.02,1:10,1417651200,PNK,EQUITY,BKUCF,BKUCF,BLUE SKY URANIUM CORP,Blue Sky Uranium Corp.,1204900200,America/New_York,EDT,-14400000,0.0661,none,1046181,0.004,0,1.032,1.08,-1.58528,-4.12711,-86073,-2863210,-4327975,0.0,0.0,0.0,CAD,
