,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,volume,regularMarketVolume,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,34 Moo 20 Suvintawong Road,Saladang Bangnumpeaw,Chachoengsao,24000,Thailand,66 3 859 3129,66 3 884 6040,https://www.newplus.co.th,Apparel Manufacturing,Consumer Cyclical,"New Plus Knitting Public Company Limited engages in the manufacture and distribution of pantyhose socks, under-wears, and other related products in Thailand. The company is involved in the pantyhose packaging activities, as well as exporting activities. New Plus Knitting Public Company Limited was incorporated in 1972 and is headquartered in Chachoengsao, Thailand.","{'maxAge': 1, 'name': 'Ms. Chamnean  Chokwathana', 'age': 72, 'title': 'Chairman and Managing Director', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,14.0,14.0,10.1,14.0,14.0,14.0,10.1,14.0,1620345600,0.416223,8800,8800,13.0,14.0,0,0,101000000,10.1,14.0,0.40050718,0.0,0.0,THB,67466976,-0.00211,2345400,10000000,0.00068999996,0.0,44.098,0.22903535,1672444800,1703980800,1688083200,-533594,-2.451,0.268,12.889,SET,EQUITY,NPK-R.BK,NPK-R.BK,NPK_NEW PLUS KNITTING,New Plus Knitting Public Company Limited,Asia/Bangkok,ICT,25200000,10.1,none,77381360,7.738,5234360,42603908,2.255,3.675,252180256,9.634,25.218,-0.0017200001,-0.00106,22621451,-30277636,-26421536,0.168,0.113979995,0.02076,-0.0055199997,THB,
