,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Dr. Jong-Kyoo  Yoon Ph.D.', 'age': 67, 'title': 'Chairman & CEO', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
1,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Jong Hoon  Lee', 'title': 'Head of the Legal Affairs Unit', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
2,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Mr. Jong Hee  Yang', 'age': 61, 'title': 'Vice Chairman, Head of Retail Customer Buss. Unit, WM & Pension Unit and Small & Med. Ent. Bus. Unit', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
3,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Mr. Young Ho  Seo', 'age': 56, 'title': 'Sr. Exec. VP & CFO', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
4,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Mr. Dong Whan  Han', 'age': 57, 'title': 'Sr. EVP & Head of KB Research', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
5,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Mr. Bong Joong  Kwon', 'age': 53, 'title': 'Sr. MD & Head of IR Department', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
6,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Ms. Hye Ja  Seo', 'age': 56, 'title': 'Sr. MD & Chief Compliance Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
7,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Mr. Jin Young  Kim', 'age': 53, 'title': 'Chief Public Relation Officer', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
8,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Mr. Yeo Woon  Yoon', 'age': 55, 'title': 'Sr. MD & Chief HR Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
9,"26, Gukjegeumyung-ro 8-gil",Yeongdeungpo-gu,Seoul,07331,South Korea,82 2 2073 7114,https://www.kbfg.com,Banks—Regional,Financial Services,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through seven segments: Retail Banking, Corporate Banking, Other Banking, Credit Card, Securities, Life Insurance, and Non-Life Insurance. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products, including automobile, fire and allied lines, and marine insurance; bancassurance services; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was founded in 1963 and is headquartered in Seoul, South Korea.",154,"{'maxAge': 1, 'name': 'Mr. Dong Cheol  Lee', 'age': 61, 'title': 'Vice Chairman and Head of Digital Bus. Unit & IT Bus. Unit', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,5,1,1693526400,86400,2,42.51,42.88,42.54,42.9655,42.51,42.88,42.54,42.9655,2.23,0.052399997,1687910400,0.2539,4.9,0.721742,4.93511,3.9729476,236611,236611,183016,186960,186960,42.66,43.2,800,1000,16573642752,30.14,48.28,0.0011748923,39.3686,39.1929,2970.0,69.86591,USD,45897069101056,0.33466998,1487056442,384248000,551171,519574,1690761600,1693440000,0.0014,0.0,0.06436,3.47,32945.92,0.0012927245,1672444800,1703980800,1688083200,0.239,4557000671232,8.63,10.72,0.34,1:1,1009324800,3.254,NYQ,EQUITY,KB,KB,KB Financial Group Inc,KB Financial Group Inc.,1005661800,America/New_York,EDT,-14400000,42.59,50.0,50.0,50.0,50.0,1.0,strong_buy,1,111617408761856,72620.62,155414582788096,14106520190976,9091.534,0.00641,0.08467,13176657000000,-2872691130368,0.245,0.209,0.0,0.0,0.45679,KRW,0.9536
