,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1 Arbrook Lane,Esher,KT10 9EG,United Kingdom,44 7 1234 567 890,https://www.armadalecapitalplc.com,Other Industrial Metals & Mining,Basic Materials,"Armadale Capital Plc, an investment company, focuses on natural resources projects in Africa. It holds 100% interest in the Mahenge Liandu Graphite project located in Tanzania. The company was formerly known as Watermark Global Plc and changed its name to Armadale Capital Plc in July 2013. Armadale Capital Plc was incorporated in 2005 and is headquartered in Esher, the United Kingdom.",3,"{'maxAge': 1, 'name': 'Timothy Stephen Jones', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.825,0.8148,0.8,0.8375,0.825,0.8148,0.8,0.8375,0.0,1.073948,569380,569380,973741,565963,565963,0.55,0.0,0,0,5140888,0.8,2.3,0.936,1.392,0.0,0.0,GBp,3801121,0.0,492297174,587529984,0.17169,0.059,0.012,68.75,1672444800,1703980800,1672444800,-206000,-0.0,1:150,1435017600,LSE,EQUITY,ACP.L,ACP.L,ARMADALE CAPITAL PLC ORD 0.1P,Armadale Capital Plc,1139817600,Europe/London,BST,3600000,0.825,none,1046000,0.002,0,15.532,15.532,-0.02939,-0.03173,-713125,-307000,0.0,0.0,0.0,GBP,
