,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1603 Lyndon B Johnson Freeway,Suite 800,Dallas,TX,75234,United States,972 407 8400,469 522 4240,https://www.newconceptenergy.com,Real Estate Services,Real Estate,"New Concept Energy, Inc. engages in real estate rental business. The company owns approximately 190 acres of land located in Parkersburg West Virginia. It also provides advisory and management services for an independent oil and gas company. The company was formerly known as CabelTel International Corporation and changed its name to New Concept Energy, Inc. in May 2008. New Concept Energy, Inc. is based in Dallas, Texas.",3,"{'maxAge': 1, 'name': 'Mr. Gene S. Bertcher', 'age': 73, 'title': 'Chairman, CEO, Pres & CFO', 'yearBorn': 1949, 'fiscalYear': 2022, 'totalPay': 56500, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.12,1.142,1.11,1.24,1.12,1.142,1.11,1.24,0.0,0.850968,62.0,7957,7957,15538,31500,31500,1.11,1.22,1000,1100,6363593,0.91,2.0,31.817965,1.1132,1.1343,0.0,0.0,USD,5932598,0.245,3730198,5131930,24701,17740,1690761600,1693440000,0.0047999998,0.27181,0.029059999,2.32,0.0066000004,0.894,1.3870246,1672444800,1703980800,1688083200,49000,0.02,2:1,1067385600,29.663,-39.03,ASE,EQUITY,GBR,GBR,"New Concept Energy, Inc","New Concept Energy, Inc.",733069800,America/New_York,EDT,-14400000,1.24,none,432000,0.084,-152000,0,7.579,70.509,200000,0.039,-0.02219,0.01074,155000,-91500,60000,-0.255,0.71,-0.76,-0.82,USD,
