,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,78 rue Elisee Reclus,Décines-Charpieu,69150,France,33 4 72 81 64 64,33 4 72 81 42 35,https://www.ast-groupe.fr,Residential Construction,Consumer Cyclical,"AST Groupe operates as a real estate developer in France. It engages in the development and construction of houses and apartments, as well as develops building land. The company's projects include individual houses, homes, timber frame houses, and club house villas. It also provides project financing, and real estate financing and insurance consultancy services, as well as kitchen and interior fitting, and franchise services. The company was incorporated in 1993 and is headquartered in Décines-Charpieu, France.",589,"{'maxAge': 1, 'name': 'Mr. Alain  Tur', 'age': 61, 'title': 'Co-Founder, Chairman & CEO', 'yearBorn': 1961, 'fiscalYear': 2020, 'totalPay': 220800, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,4,0.996,0.984,0.98,0.998,0.996,0.984,0.98,0.998,1655856000,0.972597,4.666667,4928,4928,7325,6248,6248,13783308,0.98,3.05,0.08848215,1.18952,1.822705,0.0,0.0,EUR,10924747,-0.05863,4095256,12881600,0.66639,0.05371,2.138,0.45837232,1672444800,1703980800,1672444800,-9133000,-0.68,0.21,0.07,-1.425,PAR,EQUITY,ALAST.PA,ALAST.PA,A.S.T. GROUPE,AST Groupe,962262000,Europe/Paris,CEST,7200000,0.98,2.2,2.2,2.2,2.2,none,1,29101000,2.258,-7667000,27371000,0.712,1.054,155775008,99.246,12.089,-0.04316,-0.27892,-5401375,-4170000,0.092,0.29544002,-0.04922,-0.05785,EUR,
1,78 rue Elisee Reclus,Décines-Charpieu,69150,France,33 4 72 81 64 64,33 4 72 81 42 35,https://www.ast-groupe.fr,Residential Construction,Consumer Cyclical,"AST Groupe operates as a real estate developer in France. It engages in the development and construction of houses and apartments, as well as develops building land. The company's projects include individual houses, homes, timber frame houses, and club house villas. It also provides project financing, and real estate financing and insurance consultancy services, as well as kitchen and interior fitting, and franchise services. The company was incorporated in 1993 and is headquartered in Décines-Charpieu, France.",589,"{'maxAge': 1, 'name': 'Mr. Sylvain  Tur', 'age': 51, 'title': 'Co-Founder, Deputy CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2020, 'totalPay': 218000, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,4,0.996,0.984,0.98,0.998,0.996,0.984,0.98,0.998,1655856000,0.972597,4.666667,4928,4928,7325,6248,6248,13783308,0.98,3.05,0.08848215,1.18952,1.822705,0.0,0.0,EUR,10924747,-0.05863,4095256,12881600,0.66639,0.05371,2.138,0.45837232,1672444800,1703980800,1672444800,-9133000,-0.68,0.21,0.07,-1.425,PAR,EQUITY,ALAST.PA,ALAST.PA,A.S.T. GROUPE,AST Groupe,962262000,Europe/Paris,CEST,7200000,0.98,2.2,2.2,2.2,2.2,none,1,29101000,2.258,-7667000,27371000,0.712,1.054,155775008,99.246,12.089,-0.04316,-0.27892,-5401375,-4170000,0.092,0.29544002,-0.04922,-0.05785,EUR,
2,78 rue Elisee Reclus,Décines-Charpieu,69150,France,33 4 72 81 64 64,33 4 72 81 42 35,https://www.ast-groupe.fr,Residential Construction,Consumer Cyclical,"AST Groupe operates as a real estate developer in France. It engages in the development and construction of houses and apartments, as well as develops building land. The company's projects include individual houses, homes, timber frame houses, and club house villas. It also provides project financing, and real estate financing and insurance consultancy services, as well as kitchen and interior fitting, and franchise services. The company was incorporated in 1993 and is headquartered in Décines-Charpieu, France.",589,"{'maxAge': 1, 'name': 'Mr. Olivier  Lamy', 'age': 46, 'title': 'Deputy CEO, Admin. & Financial Director and Director', 'yearBorn': 1976, 'fiscalYear': 2020, 'totalPay': 197100, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,4,0.996,0.984,0.98,0.998,0.996,0.984,0.98,0.998,1655856000,0.972597,4.666667,4928,4928,7325,6248,6248,13783308,0.98,3.05,0.08848215,1.18952,1.822705,0.0,0.0,EUR,10924747,-0.05863,4095256,12881600,0.66639,0.05371,2.138,0.45837232,1672444800,1703980800,1672444800,-9133000,-0.68,0.21,0.07,-1.425,PAR,EQUITY,ALAST.PA,ALAST.PA,A.S.T. GROUPE,AST Groupe,962262000,Europe/Paris,CEST,7200000,0.98,2.2,2.2,2.2,2.2,none,1,29101000,2.258,-7667000,27371000,0.712,1.054,155775008,99.246,12.089,-0.04316,-0.27892,-5401375,-4170000,0.092,0.29544002,-0.04922,-0.05785,EUR,
3,78 rue Elisee Reclus,Décines-Charpieu,69150,France,33 4 72 81 64 64,33 4 72 81 42 35,https://www.ast-groupe.fr,Residential Construction,Consumer Cyclical,"AST Groupe operates as a real estate developer in France. It engages in the development and construction of houses and apartments, as well as develops building land. The company's projects include individual houses, homes, timber frame houses, and club house villas. It also provides project financing, and real estate financing and insurance consultancy services, as well as kitchen and interior fitting, and franchise services. The company was incorporated in 1993 and is headquartered in Décines-Charpieu, France.",589,"{'maxAge': 1, 'name': 'Mr. Laurent  Deroussin', 'title': 'Commercial and Marketing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,4,0.996,0.984,0.98,0.998,0.996,0.984,0.98,0.998,1655856000,0.972597,4.666667,4928,4928,7325,6248,6248,13783308,0.98,3.05,0.08848215,1.18952,1.822705,0.0,0.0,EUR,10924747,-0.05863,4095256,12881600,0.66639,0.05371,2.138,0.45837232,1672444800,1703980800,1672444800,-9133000,-0.68,0.21,0.07,-1.425,PAR,EQUITY,ALAST.PA,ALAST.PA,A.S.T. GROUPE,AST Groupe,962262000,Europe/Paris,CEST,7200000,0.98,2.2,2.2,2.2,2.2,none,1,29101000,2.258,-7667000,27371000,0.712,1.054,155775008,99.246,12.089,-0.04316,-0.27892,-5401375,-4170000,0.092,0.29544002,-0.04922,-0.05785,EUR,
