,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Gedung Graha Dinamika,2nd Floor Jalan Tanah Abang II Number 49 – 51,Jakarta,10160,Indonesia,62 21 350 5906,62 21 350 5906,https://www.jawattie.com,Farm Products,Consumer Defensive,"PT Jaya Agra Wattie Tbk, together with its subsidiaries, engages in the cultivation, processing, logistics, and marketing of agricultural products in Indonesia and internationally. The company operates through three segments: Rubber, Palm Oil, and Others. It produces and sells rubber, coffee, tea, palm oil, and other agricultural products. The company was formerly known as Handel Maatschappij J.A. Wattie and Company Limited and changed its name to PT Jaya Agra Wattie Tbk in 1987. The company was founded in 1921 and is headquartered in Jakarta, Indonesia. PT Jaya Agra Wattie Tbk is a subsidiary of PT Sarana Agro Investama.",1808,"{'maxAge': 1, 'name': 'Mr. Harijadi  Soedarjo MBA', 'age': 60, 'title': 'Pres Director', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,70.0,76.0,70.0,82.0,70.0,76.0,70.0,82.0,1433116800,0.0,0.02992,18437200,18437200,5134091,3095490,3095490,70.0,71.0,0,0,264228306944,62.0,161.0,0.29968622,76.14,93.03,0.0,0.0,IDR,3534788231168,-0.43488,754786113,3774690048,0.80004,0.0,17.155,4.080443,1672444800,1703980800,1688083200,-383424888832,-101.58,4.009,-315.4,JKT,EQUITY,JAWA.JK,JAWA.JK,Jaya Agra Wattie Tbk.,PT Jaya Agra Wattie Tbk,1306720800,Asia/Jakarta,WIB,25200000,70.0,none,5416253440,1.435,-11207319552,3267208151040,0.054,0.467,881683202048,4443.877,233.578,-0.02151,-2.5664802,-194800582656,-131828342784,-0.109,-0.07684,-0.01271,-0.14261,IDR,
1,Gedung Graha Dinamika,2nd Floor Jalan Tanah Abang II Number 49 – 51,Jakarta,10160,Indonesia,62 21 350 5906,62 21 350 5906,https://www.jawattie.com,Farm Products,Consumer Defensive,"PT Jaya Agra Wattie Tbk, together with its subsidiaries, engages in the cultivation, processing, logistics, and marketing of agricultural products in Indonesia and internationally. The company operates through three segments: Rubber, Palm Oil, and Others. It produces and sells rubber, coffee, tea, palm oil, and other agricultural products. The company was formerly known as Handel Maatschappij J.A. Wattie and Company Limited and changed its name to PT Jaya Agra Wattie Tbk in 1987. The company was founded in 1921 and is headquartered in Jakarta, Indonesia. PT Jaya Agra Wattie Tbk is a subsidiary of PT Sarana Agro Investama.",1808,"{'maxAge': 1, 'name': 'Mr. Harli  Wijayadi', 'age': 57, 'title': 'Fin. Director, Corp. Sec. & Director', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,70.0,76.0,70.0,82.0,70.0,76.0,70.0,82.0,1433116800,0.0,0.02992,18437200,18437200,5134091,3095490,3095490,70.0,71.0,0,0,264228306944,62.0,161.0,0.29968622,76.14,93.03,0.0,0.0,IDR,3534788231168,-0.43488,754786113,3774690048,0.80004,0.0,17.155,4.080443,1672444800,1703980800,1688083200,-383424888832,-101.58,4.009,-315.4,JKT,EQUITY,JAWA.JK,JAWA.JK,Jaya Agra Wattie Tbk.,PT Jaya Agra Wattie Tbk,1306720800,Asia/Jakarta,WIB,25200000,70.0,none,5416253440,1.435,-11207319552,3267208151040,0.054,0.467,881683202048,4443.877,233.578,-0.02151,-2.5664802,-194800582656,-131828342784,-0.109,-0.07684,-0.01271,-0.14261,IDR,
2,Gedung Graha Dinamika,2nd Floor Jalan Tanah Abang II Number 49 – 51,Jakarta,10160,Indonesia,62 21 350 5906,62 21 350 5906,https://www.jawattie.com,Farm Products,Consumer Defensive,"PT Jaya Agra Wattie Tbk, together with its subsidiaries, engages in the cultivation, processing, logistics, and marketing of agricultural products in Indonesia and internationally. The company operates through three segments: Rubber, Palm Oil, and Others. It produces and sells rubber, coffee, tea, palm oil, and other agricultural products. The company was formerly known as Handel Maatschappij J.A. Wattie and Company Limited and changed its name to PT Jaya Agra Wattie Tbk in 1987. The company was founded in 1921 and is headquartered in Jakarta, Indonesia. PT Jaya Agra Wattie Tbk is a subsidiary of PT Sarana Agro Investama.",1808,"{'maxAge': 1, 'name': 'Mr. Ryan  Nurfitriandy', 'age': 48, 'title': 'Operational Director & Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,70.0,76.0,70.0,82.0,70.0,76.0,70.0,82.0,1433116800,0.0,0.02992,18437200,18437200,5134091,3095490,3095490,70.0,71.0,0,0,264228306944,62.0,161.0,0.29968622,76.14,93.03,0.0,0.0,IDR,3534788231168,-0.43488,754786113,3774690048,0.80004,0.0,17.155,4.080443,1672444800,1703980800,1688083200,-383424888832,-101.58,4.009,-315.4,JKT,EQUITY,JAWA.JK,JAWA.JK,Jaya Agra Wattie Tbk.,PT Jaya Agra Wattie Tbk,1306720800,Asia/Jakarta,WIB,25200000,70.0,none,5416253440,1.435,-11207319552,3267208151040,0.054,0.467,881683202048,4443.877,233.578,-0.02151,-2.5664802,-194800582656,-131828342784,-0.109,-0.07684,-0.01271,-0.14261,IDR,
3,Gedung Graha Dinamika,2nd Floor Jalan Tanah Abang II Number 49 – 51,Jakarta,10160,Indonesia,62 21 350 5906,62 21 350 5906,https://www.jawattie.com,Farm Products,Consumer Defensive,"PT Jaya Agra Wattie Tbk, together with its subsidiaries, engages in the cultivation, processing, logistics, and marketing of agricultural products in Indonesia and internationally. The company operates through three segments: Rubber, Palm Oil, and Others. It produces and sells rubber, coffee, tea, palm oil, and other agricultural products. The company was formerly known as Handel Maatschappij J.A. Wattie and Company Limited and changed its name to PT Jaya Agra Wattie Tbk in 1987. The company was founded in 1921 and is headquartered in Jakarta, Indonesia. PT Jaya Agra Wattie Tbk is a subsidiary of PT Sarana Agro Investama.",1808,"{'maxAge': 1, 'name': 'Zufri  Simamora', 'title': 'Gen. Mang. of Accounting', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,70.0,76.0,70.0,82.0,70.0,76.0,70.0,82.0,1433116800,0.0,0.02992,18437200,18437200,5134091,3095490,3095490,70.0,71.0,0,0,264228306944,62.0,161.0,0.29968622,76.14,93.03,0.0,0.0,IDR,3534788231168,-0.43488,754786113,3774690048,0.80004,0.0,17.155,4.080443,1672444800,1703980800,1688083200,-383424888832,-101.58,4.009,-315.4,JKT,EQUITY,JAWA.JK,JAWA.JK,Jaya Agra Wattie Tbk.,PT Jaya Agra Wattie Tbk,1306720800,Asia/Jakarta,WIB,25200000,70.0,none,5416253440,1.435,-11207319552,3267208151040,0.054,0.467,881683202048,4443.877,233.578,-0.02151,-2.5664802,-194800582656,-131828342784,-0.109,-0.07684,-0.01271,-0.14261,IDR,
4,Gedung Graha Dinamika,2nd Floor Jalan Tanah Abang II Number 49 – 51,Jakarta,10160,Indonesia,62 21 350 5906,62 21 350 5906,https://www.jawattie.com,Farm Products,Consumer Defensive,"PT Jaya Agra Wattie Tbk, together with its subsidiaries, engages in the cultivation, processing, logistics, and marketing of agricultural products in Indonesia and internationally. The company operates through three segments: Rubber, Palm Oil, and Others. It produces and sells rubber, coffee, tea, palm oil, and other agricultural products. The company was formerly known as Handel Maatschappij J.A. Wattie and Company Limited and changed its name to PT Jaya Agra Wattie Tbk in 1987. The company was founded in 1921 and is headquartered in Jakarta, Indonesia. PT Jaya Agra Wattie Tbk is a subsidiary of PT Sarana Agro Investama.",1808,"{'maxAge': 1, 'name': 'Mr. Mulyawan  Djajadikarta', 'title': 'Gen. Mang. of Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,70.0,76.0,70.0,82.0,70.0,76.0,70.0,82.0,1433116800,0.0,0.02992,18437200,18437200,5134091,3095490,3095490,70.0,71.0,0,0,264228306944,62.0,161.0,0.29968622,76.14,93.03,0.0,0.0,IDR,3534788231168,-0.43488,754786113,3774690048,0.80004,0.0,17.155,4.080443,1672444800,1703980800,1688083200,-383424888832,-101.58,4.009,-315.4,JKT,EQUITY,JAWA.JK,JAWA.JK,Jaya Agra Wattie Tbk.,PT Jaya Agra Wattie Tbk,1306720800,Asia/Jakarta,WIB,25200000,70.0,none,5416253440,1.435,-11207319552,3267208151040,0.054,0.467,881683202048,4443.877,233.578,-0.02151,-2.5664802,-194800582656,-131828342784,-0.109,-0.07684,-0.01271,-0.14261,IDR,
5,Gedung Graha Dinamika,2nd Floor Jalan Tanah Abang II Number 49 – 51,Jakarta,10160,Indonesia,62 21 350 5906,62 21 350 5906,https://www.jawattie.com,Farm Products,Consumer Defensive,"PT Jaya Agra Wattie Tbk, together with its subsidiaries, engages in the cultivation, processing, logistics, and marketing of agricultural products in Indonesia and internationally. The company operates through three segments: Rubber, Palm Oil, and Others. It produces and sells rubber, coffee, tea, palm oil, and other agricultural products. The company was formerly known as Handel Maatschappij J.A. Wattie and Company Limited and changed its name to PT Jaya Agra Wattie Tbk in 1987. The company was founded in 1921 and is headquartered in Jakarta, Indonesia. PT Jaya Agra Wattie Tbk is a subsidiary of PT Sarana Agro Investama.",1808,"{'maxAge': 1, 'name': 'Mr. Sahat TM. Simamora', 'age': 54, 'title': 'Head of Internal Audit', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,70.0,76.0,70.0,82.0,70.0,76.0,70.0,82.0,1433116800,0.0,0.02992,18437200,18437200,5134091,3095490,3095490,70.0,71.0,0,0,264228306944,62.0,161.0,0.29968622,76.14,93.03,0.0,0.0,IDR,3534788231168,-0.43488,754786113,3774690048,0.80004,0.0,17.155,4.080443,1672444800,1703980800,1688083200,-383424888832,-101.58,4.009,-315.4,JKT,EQUITY,JAWA.JK,JAWA.JK,Jaya Agra Wattie Tbk.,PT Jaya Agra Wattie Tbk,1306720800,Asia/Jakarta,WIB,25200000,70.0,none,5416253440,1.435,-11207319552,3267208151040,0.054,0.467,881683202048,4443.877,233.578,-0.02151,-2.5664802,-194800582656,-131828342784,-0.109,-0.07684,-0.01271,-0.14261,IDR,
