,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. Pushp Kumar Joshi BA', 'age': 58, 'title': 'Chairman & MD', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 9150000, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
1,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. Rajneesh  Narang', 'title': 'Director of Fin. & Director', 'fiscalYear': 2023, 'totalPay': 7944000, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
2,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. Amit  Garg', 'age': 55, 'title': 'Director of Marketing & Director', 'yearBorn': 1967, 'fiscalYear': 2023, 'totalPay': 5630196, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
3,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. S.  Bharathan', 'title': 'Director of Refineries & Director', 'fiscalYear': 2023, 'totalPay': 5865000, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
4,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. Iyer H. Narayanan', 'title': 'Exec. Director of Legal', 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
5,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. V.  Murali', 'age': 56, 'title': 'Compliance Officer & Company Sec.', 'yearBorn': 1966, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
6,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. Ajit  Singh', 'age': 60, 'title': 'Exec. Director of Direct Sales', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
7,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. Suresh K. Shetty', 'age': 54, 'title': 'Director of HR & Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
8,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Mr. Ashwini Kumar Tiwari', 'title': 'Chief Vigilance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
9,Petroleum House,"17, Jamshedji Tata Road Churchgate",Mumbai,400020,India,91 22 2286 3900,91 22 2287 2992,https://www.hindustanpetroleum.com,Oil & Gas Refining & Marketing,Energy,"Hindustan Petroleum Corporation Limited refines and markets petroleum products in India and internationally. It operates through Downstream Petroleum and All Other segments. The company provides petrol, diesel, kerosene, liquefied petroleum gas (LPG), naphtha lubricants, specialties, and greases, as well as aviation turbine fuel; and markets and exports bulk fuels, bitumen, solvents, jet and marine fuel, marine lubes, household insecticides, hexane, propylene, jute batch oil, turpentine oil, carbon black feed stock, molten sulphur, and superior kerosene oil (SKO). It is also involved in international trade activities, including crude oil imports, petroleum product imports/exports, import/export registration, shipping. In addition, the company markets bulk fuels and petroleum products to industrial consumers like power plants, chemicals, fertilizers, shipping companies, and airlines. Further, the company offers LPG products under the HP Gas brand, as well as bulk LPG products for industries; and operates retail petrol pumps and pipelines for the transportation of petroleum products. Additionally, the company explores for and produces hydrocarbons, as well as provides management services for exploration and production blocks; and operates sugar ethanol-cogen plants in Bihar, and wind power plants in Maharashtra and Rajasthan. As of March 31, 2023, it operated through a marketing network of 140 regional offices; 72 depots; 55 LPG bottling plants; 54 aviation service facilities; 21,186 retail outlets; 1,638 SKO and light diesel oil dealers; and 6,283 LPG distributors, as well as 43 terminals, installation, and TOPs. The company was founded in 1910 and is headquartered in Mumbai, India. Hindustan Petroleum Corporation Limited is a subsidiary of Oil and Natural Gas Corporation Limited.",8504,"{'maxAge': 1, 'name': 'Ms. R Aveetha Prabhu', 'title': 'Chief Financial Officer of HPCL LNG Limited', 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,2,5,2,1693526400,1703980800,86400,2,258.5,257.65,251.0,257.8,258.5,257.65,251.0,257.8,1661126400,0.23809999,5.99,0.637632,4.395365,4.621656,10860401,10860401,4397739,5204764,5204764,0.0,0.0,0,0,366695809024,200.05,309.9,0.0839549,271.814,252.326,0.0,0.0,INR,1007665348608,0.0191,639424852,1418550016,0.54924,0.28088,227.439,1.1090887,1680220800,1711843200,1688083200,83423903744,57.39,54.58,-1.63,3:2,1499731200,0.231,6.488,NSI,EQUITY,HINDPETRO.NS,HINDPETRO.NS,HINDUSTAN PETROL,Hindustan Petroleum Corporation Limited,820554300,Asia/Kolkata,IST,19800000,252.25,515.0,265.0,340.12,332.5,1.7,buy,34,56873701376,40.093,155301347328,706710208512,4367771500544,219.045,3079.032,100372800000,-0.021,0.07329,0.03556,0.02558,INR,
