,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Yesil Plaza,Yilanli Ayazma Yolu No:15 K: 18 Cevizlibag,Istanbul,34020,Turkey,90 212 709 37 45,90 212 353 09 09,https://www.yesilgyo.com,REIT—Diversified,Real Estate,"Ihlas Gayrimenkul Yatirim Ortakligi A.S. is a publicly owned real estate investment firm. The firm invests in real estate, real estate projects, real estate backed rights, real estate backed capital market instruments, and capital markets. Ihlas Gayrimenkul Yatirim Ortakligi was founded in December 1997 and is based in Istanbul, Turkey.",11,"{'maxAge': 1, 'name': 'Mr. Selçuk  Canpolat', 'age': 48, 'title': 'Gen. Mang. and Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.3,2.31,2.28,2.35,2.3,2.31,2.28,2.35,0.0,1.537898,0.27476415,10140631,10140631,26057532,14082272,14082272,2.32,2.35,0,0,535210304,0.87,3.41,0.2927194,2.5204,1.9545,0.0,0.0,TRY,1366025728,1.11692,198576531,229704000,0.10203,0.043070003,5.973,0.3900887,1672444800,1703980800,1688083200,2042189824,8.48,1:1,1282176000,0.747,0.997,IST,EQUITY,YGYO.IS,YGYO.IS,YESIL GMYO,Yesil Gayrimenkul Yatirim Ortakligi A.S.,960273000,Europe/Istanbul,TRT,10800000,2.33,none,859410,0.004,1370607232,823784832,0.203,0.706,1828407424,59.694,7.777,0.26015,5.77243,1407075317,1228859648,205388880,0.78505,0.74961996,0.74961,TRY,
1,Yesil Plaza,Yilanli Ayazma Yolu No:15 K: 18 Cevizlibag,Istanbul,34020,Turkey,90 212 709 37 45,90 212 353 09 09,https://www.yesilgyo.com,REIT—Diversified,Real Estate,"Ihlas Gayrimenkul Yatirim Ortakligi A.S. is a publicly owned real estate investment firm. The firm invests in real estate, real estate projects, real estate backed rights, real estate backed capital market instruments, and capital markets. Ihlas Gayrimenkul Yatirim Ortakligi was founded in December 1997 and is based in Istanbul, Turkey.",11,"{'maxAge': 1, 'name': 'Mr. Ugurcan  Giray', 'age': 53, 'title': 'Vice Chairman of Directors and Vice Gen. Mang. of Fin.', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.3,2.31,2.28,2.35,2.3,2.31,2.28,2.35,0.0,1.537898,0.27476415,10140631,10140631,26057532,14082272,14082272,2.32,2.35,0,0,535210304,0.87,3.41,0.2927194,2.5204,1.9545,0.0,0.0,TRY,1366025728,1.11692,198576531,229704000,0.10203,0.043070003,5.973,0.3900887,1672444800,1703980800,1688083200,2042189824,8.48,1:1,1282176000,0.747,0.997,IST,EQUITY,YGYO.IS,YGYO.IS,YESIL GMYO,Yesil Gayrimenkul Yatirim Ortakligi A.S.,960273000,Europe/Istanbul,TRT,10800000,2.33,none,859410,0.004,1370607232,823784832,0.203,0.706,1828407424,59.694,7.777,0.26015,5.77243,1407075317,1228859648,205388880,0.78505,0.74961996,0.74961,TRY,
2,Yesil Plaza,Yilanli Ayazma Yolu No:15 K: 18 Cevizlibag,Istanbul,34020,Turkey,90 212 709 37 45,90 212 353 09 09,https://www.yesilgyo.com,REIT—Diversified,Real Estate,"Ihlas Gayrimenkul Yatirim Ortakligi A.S. is a publicly owned real estate investment firm. The firm invests in real estate, real estate projects, real estate backed rights, real estate backed capital market instruments, and capital markets. Ihlas Gayrimenkul Yatirim Ortakligi was founded in December 1997 and is based in Istanbul, Turkey.",11,"{'maxAge': 1, 'name': 'Mürüvvet Beyza Ünalan', 'title': 'Investor Relations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.3,2.31,2.28,2.35,2.3,2.31,2.28,2.35,0.0,1.537898,0.27476415,10140631,10140631,26057532,14082272,14082272,2.32,2.35,0,0,535210304,0.87,3.41,0.2927194,2.5204,1.9545,0.0,0.0,TRY,1366025728,1.11692,198576531,229704000,0.10203,0.043070003,5.973,0.3900887,1672444800,1703980800,1688083200,2042189824,8.48,1:1,1282176000,0.747,0.997,IST,EQUITY,YGYO.IS,YGYO.IS,YESIL GMYO,Yesil Gayrimenkul Yatirim Ortakligi A.S.,960273000,Europe/Istanbul,TRT,10800000,2.33,none,859410,0.004,1370607232,823784832,0.203,0.706,1828407424,59.694,7.777,0.26015,5.77243,1407075317,1228859648,205388880,0.78505,0.74961996,0.74961,TRY,
3,Yesil Plaza,Yilanli Ayazma Yolu No:15 K: 18 Cevizlibag,Istanbul,34020,Turkey,90 212 709 37 45,90 212 353 09 09,https://www.yesilgyo.com,REIT—Diversified,Real Estate,"Ihlas Gayrimenkul Yatirim Ortakligi A.S. is a publicly owned real estate investment firm. The firm invests in real estate, real estate projects, real estate backed rights, real estate backed capital market instruments, and capital markets. Ihlas Gayrimenkul Yatirim Ortakligi was founded in December 1997 and is based in Istanbul, Turkey.",11,"{'maxAge': 1, 'name': 'Mr. Menderes  Kültürel', 'age': 57, 'title': 'Customer Relations Mang. and Director', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.3,2.31,2.28,2.35,2.3,2.31,2.28,2.35,0.0,1.537898,0.27476415,10140631,10140631,26057532,14082272,14082272,2.32,2.35,0,0,535210304,0.87,3.41,0.2927194,2.5204,1.9545,0.0,0.0,TRY,1366025728,1.11692,198576531,229704000,0.10203,0.043070003,5.973,0.3900887,1672444800,1703980800,1688083200,2042189824,8.48,1:1,1282176000,0.747,0.997,IST,EQUITY,YGYO.IS,YGYO.IS,YESIL GMYO,Yesil Gayrimenkul Yatirim Ortakligi A.S.,960273000,Europe/Istanbul,TRT,10800000,2.33,none,859410,0.004,1370607232,823784832,0.203,0.706,1828407424,59.694,7.777,0.26015,5.77243,1407075317,1228859648,205388880,0.78505,0.74961996,0.74961,TRY,
4,Yesil Plaza,Yilanli Ayazma Yolu No:15 K: 18 Cevizlibag,Istanbul,34020,Turkey,90 212 709 37 45,90 212 353 09 09,https://www.yesilgyo.com,REIT—Diversified,Real Estate,"Ihlas Gayrimenkul Yatirim Ortakligi A.S. is a publicly owned real estate investment firm. The firm invests in real estate, real estate projects, real estate backed rights, real estate backed capital market instruments, and capital markets. Ihlas Gayrimenkul Yatirim Ortakligi was founded in December 1997 and is based in Istanbul, Turkey.",11,"{'maxAge': 1, 'name': 'Asli Çaglayan Pekiyi', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,2.3,2.31,2.28,2.35,2.3,2.31,2.28,2.35,0.0,1.537898,0.27476415,10140631,10140631,26057532,14082272,14082272,2.32,2.35,0,0,535210304,0.87,3.41,0.2927194,2.5204,1.9545,0.0,0.0,TRY,1366025728,1.11692,198576531,229704000,0.10203,0.043070003,5.973,0.3900887,1672444800,1703980800,1688083200,2042189824,8.48,1:1,1282176000,0.747,0.997,IST,EQUITY,YGYO.IS,YGYO.IS,YESIL GMYO,Yesil Gayrimenkul Yatirim Ortakligi A.S.,960273000,Europe/Istanbul,TRT,10800000,2.33,none,859410,0.004,1370607232,823784832,0.203,0.706,1828407424,59.694,7.777,0.26015,5.77243,1407075317,1228859648,205388880,0.78505,0.74961996,0.74961,TRY,
