,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kodak House 2,11th Floor Units 1-5 39 Healthy Street East,North Point,Hong Kong,852 2396 4259,852 2789 0814,https://www.moiselle-hk.com,Apparel Manufacturing,Consumer Cyclical,"Moiselle International Holdings Limited, an investment holding company, engages in the design, manufacture, wholesale, and retail of fashion apparel and accessories for women in Hong Kong, Mainland China, Macau, Taiwan, and Singapore. The company offers dresses, cocktail and gowns, blouses and tops, pants and bottoms, knitwear, and coats and jackets under the MOISELLE, m.d.m.s., GERMAIN, Rosamund MOISELLE, LANCASTER, and M CONZEPT brand names. It also engages in sourcing of materials and property holding activities. The company sells its products through stores, counters, and online platforms. The company was founded in 1997 and is headquartered in North Point, Hong Kong. Moiselle International Holdings Limited is a subsidiary of Super Result Consultants Limited.",285,"{'maxAge': 1, 'name': 'Mr. Yum Kit  Chan', 'age': 63, 'title': 'Exec. Chairman, Co-Founder & CEO', 'yearBorn': 1959, 'fiscalYear': 2023, 'totalPay': 5665000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.17,0.17,0.17,0.22,0.17,0.17,0.17,0.22,1536537600,0.0,-0.013888,48000,48000,6158,0,0,0.0,0.22,0,0,63344596,0.153,0.37,0.49508852,0.18252,0.20281,0.0,0.0,HKD,114013600,-0.33495998,88883991,287929984,0.6913,0.0,1.607,0.13690105,1680220800,1711843200,1680220800,-42857000,-0.15,0.891,-5.748,HKG,EQUITY,0130.HK,0130.HK,MOISELLE INT'L,Moiselle International Holdings Limited,1013391000,Asia/Hong_Kong,HKT,28800000,0.22,none,13775000,0.048,-19834000,65691000,0.304,0.782,127946000,14.24,0.444,-0.03063,-0.0879,10994875,6184000,0.004,0.72906,-0.15502,-0.26023,HKD,
1,Kodak House 2,11th Floor Units 1-5 39 Healthy Street East,North Point,Hong Kong,852 2396 4259,852 2789 0814,https://www.moiselle-hk.com,Apparel Manufacturing,Consumer Cyclical,"Moiselle International Holdings Limited, an investment holding company, engages in the design, manufacture, wholesale, and retail of fashion apparel and accessories for women in Hong Kong, Mainland China, Macau, Taiwan, and Singapore. The company offers dresses, cocktail and gowns, blouses and tops, pants and bottoms, knitwear, and coats and jackets under the MOISELLE, m.d.m.s., GERMAIN, Rosamund MOISELLE, LANCASTER, and M CONZEPT brand names. It also engages in sourcing of materials and property holding activities. The company sells its products through stores, counters, and online platforms. The company was founded in 1997 and is headquartered in North Point, Hong Kong. Moiselle International Holdings Limited is a subsidiary of Super Result Consultants Limited.",285,"{'maxAge': 1, 'name': 'Ms. How Kiu  Tsui', 'age': 63, 'title': 'Co-Founder & Exec. Director', 'yearBorn': 1959, 'fiscalYear': 2023, 'totalPay': 3349000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.17,0.17,0.17,0.22,0.17,0.17,0.17,0.22,1536537600,0.0,-0.013888,48000,48000,6158,0,0,0.0,0.22,0,0,63344596,0.153,0.37,0.49508852,0.18252,0.20281,0.0,0.0,HKD,114013600,-0.33495998,88883991,287929984,0.6913,0.0,1.607,0.13690105,1680220800,1711843200,1680220800,-42857000,-0.15,0.891,-5.748,HKG,EQUITY,0130.HK,0130.HK,MOISELLE INT'L,Moiselle International Holdings Limited,1013391000,Asia/Hong_Kong,HKT,28800000,0.22,none,13775000,0.048,-19834000,65691000,0.304,0.782,127946000,14.24,0.444,-0.03063,-0.0879,10994875,6184000,0.004,0.72906,-0.15502,-0.26023,HKD,
2,Kodak House 2,11th Floor Units 1-5 39 Healthy Street East,North Point,Hong Kong,852 2396 4259,852 2789 0814,https://www.moiselle-hk.com,Apparel Manufacturing,Consumer Cyclical,"Moiselle International Holdings Limited, an investment holding company, engages in the design, manufacture, wholesale, and retail of fashion apparel and accessories for women in Hong Kong, Mainland China, Macau, Taiwan, and Singapore. The company offers dresses, cocktail and gowns, blouses and tops, pants and bottoms, knitwear, and coats and jackets under the MOISELLE, m.d.m.s., GERMAIN, Rosamund MOISELLE, LANCASTER, and M CONZEPT brand names. It also engages in sourcing of materials and property holding activities. The company sells its products through stores, counters, and online platforms. The company was founded in 1997 and is headquartered in North Point, Hong Kong. Moiselle International Holdings Limited is a subsidiary of Super Result Consultants Limited.",285,"{'maxAge': 1, 'name': 'Mr. Sze Chun  Chan', 'age': 44, 'title': 'Exec. Director', 'yearBorn': 1978, 'fiscalYear': 2023, 'totalPay': 438000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.17,0.17,0.17,0.22,0.17,0.17,0.17,0.22,1536537600,0.0,-0.013888,48000,48000,6158,0,0,0.0,0.22,0,0,63344596,0.153,0.37,0.49508852,0.18252,0.20281,0.0,0.0,HKD,114013600,-0.33495998,88883991,287929984,0.6913,0.0,1.607,0.13690105,1680220800,1711843200,1680220800,-42857000,-0.15,0.891,-5.748,HKG,EQUITY,0130.HK,0130.HK,MOISELLE INT'L,Moiselle International Holdings Limited,1013391000,Asia/Hong_Kong,HKT,28800000,0.22,none,13775000,0.048,-19834000,65691000,0.304,0.782,127946000,14.24,0.444,-0.03063,-0.0879,10994875,6184000,0.004,0.72906,-0.15502,-0.26023,HKD,
3,Kodak House 2,11th Floor Units 1-5 39 Healthy Street East,North Point,Hong Kong,852 2396 4259,852 2789 0814,https://www.moiselle-hk.com,Apparel Manufacturing,Consumer Cyclical,"Moiselle International Holdings Limited, an investment holding company, engages in the design, manufacture, wholesale, and retail of fashion apparel and accessories for women in Hong Kong, Mainland China, Macau, Taiwan, and Singapore. The company offers dresses, cocktail and gowns, blouses and tops, pants and bottoms, knitwear, and coats and jackets under the MOISELLE, m.d.m.s., GERMAIN, Rosamund MOISELLE, LANCASTER, and M CONZEPT brand names. It also engages in sourcing of materials and property holding activities. The company sells its products through stores, counters, and online platforms. The company was founded in 1997 and is headquartered in North Point, Hong Kong. Moiselle International Holdings Limited is a subsidiary of Super Result Consultants Limited.",285,"{'maxAge': 1, 'name': 'Ms. Lin  Pang', 'age': 52, 'title': 'COO & Company Sec.', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.17,0.17,0.17,0.22,0.17,0.17,0.17,0.22,1536537600,0.0,-0.013888,48000,48000,6158,0,0,0.0,0.22,0,0,63344596,0.153,0.37,0.49508852,0.18252,0.20281,0.0,0.0,HKD,114013600,-0.33495998,88883991,287929984,0.6913,0.0,1.607,0.13690105,1680220800,1711843200,1680220800,-42857000,-0.15,0.891,-5.748,HKG,EQUITY,0130.HK,0130.HK,MOISELLE INT'L,Moiselle International Holdings Limited,1013391000,Asia/Hong_Kong,HKT,28800000,0.22,none,13775000,0.048,-19834000,65691000,0.304,0.782,127946000,14.24,0.444,-0.03063,-0.0879,10994875,6184000,0.004,0.72906,-0.15502,-0.26023,HKD,
4,Kodak House 2,11th Floor Units 1-5 39 Healthy Street East,North Point,Hong Kong,852 2396 4259,852 2789 0814,https://www.moiselle-hk.com,Apparel Manufacturing,Consumer Cyclical,"Moiselle International Holdings Limited, an investment holding company, engages in the design, manufacture, wholesale, and retail of fashion apparel and accessories for women in Hong Kong, Mainland China, Macau, Taiwan, and Singapore. The company offers dresses, cocktail and gowns, blouses and tops, pants and bottoms, knitwear, and coats and jackets under the MOISELLE, m.d.m.s., GERMAIN, Rosamund MOISELLE, LANCASTER, and M CONZEPT brand names. It also engages in sourcing of materials and property holding activities. The company sells its products through stores, counters, and online platforms. The company was founded in 1997 and is headquartered in North Point, Hong Kong. Moiselle International Holdings Limited is a subsidiary of Super Result Consultants Limited.",285,"{'maxAge': 1, 'name': 'Mr. Pak Hei  Chan', 'age': 34, 'title': 'Deputy Chief Exec. Officer', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.17,0.17,0.17,0.22,0.17,0.17,0.17,0.22,1536537600,0.0,-0.013888,48000,48000,6158,0,0,0.0,0.22,0,0,63344596,0.153,0.37,0.49508852,0.18252,0.20281,0.0,0.0,HKD,114013600,-0.33495998,88883991,287929984,0.6913,0.0,1.607,0.13690105,1680220800,1711843200,1680220800,-42857000,-0.15,0.891,-5.748,HKG,EQUITY,0130.HK,0130.HK,MOISELLE INT'L,Moiselle International Holdings Limited,1013391000,Asia/Hong_Kong,HKT,28800000,0.22,none,13775000,0.048,-19834000,65691000,0.304,0.782,127946000,14.24,0.444,-0.03063,-0.0879,10994875,6184000,0.004,0.72906,-0.15502,-0.26023,HKD,
