,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kunlun Center Office Building,"14th Floor, No. 5 Courtyard No. 9, Fuyi Street Fengtai District",Beijing,100069,China,86 10 5936 3990,86 10 5936 3991,https://www.crmedical.hk,Medical Care Facilities,Healthcare,"China Resources Medical Holdings Company Limited, an investment holding company, provides general healthcare, hospital management, and other hospital-related services in the People's Republic of China. It operates through three segments: Self-Owned Hospitals, Invest-Operate-Transfer(IOT)/Operate-Transfer Hospitals, and Others. The company also manages and operates third-party hospitals and clinics under the IOT model. In addition, it sells pharmaceuticals, medical devices, and medical consumables. The company was formerly known as China Resources Phoenix Healthcare Holdings Company Limited and changed its name to China Resources Medical Holdings Company Limited in October 2018. China Resources Medical Holdings Company Limited was founded in 2007 and is headquartered in Beijing, the People's Republic of China.",20189,"{'maxAge': 1, 'name': 'Mr. Qing  Song', 'age': 57, 'title': 'Exec. Chairman', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,5.43,5.42,5.3,5.51,5.43,5.42,5.3,5.51,0.04,0.0068,1686096000,0.1454,1.98,0.885135,21.68,7.8550725,1457775,1457775,3148381,3505220,3505220,5.4,5.42,0,0,7028005376,3.57,8.36,0.93351316,5.9494,6.3648,0.0,0.0,HKD,6207972864,0.03878,799702619,1296679936,0.36805,0.19291,4.714,1.1497666,1672444800,1703980800,1688083200,0.973,291982016,0.25,0.69,0.34,0.825,6.825,HKG,EQUITY,1515.HK,1515.HK,CR MEDICAL,China Resources Medical Holdings Company Limited,1385688600,Asia/Hong_Kong,HKT,28800000,5.42,13.15,6.06,8.9,7.78,2.8,hold,5,4389317120,3.472,909629504,2525122048,0.716,0.795,7528555008,35.173,5.95,0.02704,0.052729998,971140000,0.938,0.794,0.19326,0.12082,0.08439,CNY,
1,Kunlun Center Office Building,"14th Floor, No. 5 Courtyard No. 9, Fuyi Street Fengtai District",Beijing,100069,China,86 10 5936 3990,86 10 5936 3991,https://www.crmedical.hk,Medical Care Facilities,Healthcare,"China Resources Medical Holdings Company Limited, an investment holding company, provides general healthcare, hospital management, and other hospital-related services in the People's Republic of China. It operates through three segments: Self-Owned Hospitals, Invest-Operate-Transfer(IOT)/Operate-Transfer Hospitals, and Others. The company also manages and operates third-party hospitals and clinics under the IOT model. In addition, it sells pharmaceuticals, medical devices, and medical consumables. The company was formerly known as China Resources Phoenix Healthcare Holdings Company Limited and changed its name to China Resources Medical Holdings Company Limited in October 2018. China Resources Medical Holdings Company Limited was founded in 2007 and is headquartered in Beijing, the People's Republic of China.",20189,"{'maxAge': 1, 'name': 'Mr. Baojie  Shan', 'age': 51, 'title': 'VP & Exec. Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,5.43,5.42,5.3,5.51,5.43,5.42,5.3,5.51,0.04,0.0068,1686096000,0.1454,1.98,0.885135,21.68,7.8550725,1457775,1457775,3148381,3505220,3505220,5.4,5.42,0,0,7028005376,3.57,8.36,0.93351316,5.9494,6.3648,0.0,0.0,HKD,6207972864,0.03878,799702619,1296679936,0.36805,0.19291,4.714,1.1497666,1672444800,1703980800,1688083200,0.973,291982016,0.25,0.69,0.34,0.825,6.825,HKG,EQUITY,1515.HK,1515.HK,CR MEDICAL,China Resources Medical Holdings Company Limited,1385688600,Asia/Hong_Kong,HKT,28800000,5.42,13.15,6.06,8.9,7.78,2.8,hold,5,4389317120,3.472,909629504,2525122048,0.716,0.795,7528555008,35.173,5.95,0.02704,0.052729998,971140000,0.938,0.794,0.19326,0.12082,0.08439,CNY,
2,Kunlun Center Office Building,"14th Floor, No. 5 Courtyard No. 9, Fuyi Street Fengtai District",Beijing,100069,China,86 10 5936 3990,86 10 5936 3991,https://www.crmedical.hk,Medical Care Facilities,Healthcare,"China Resources Medical Holdings Company Limited, an investment holding company, provides general healthcare, hospital management, and other hospital-related services in the People's Republic of China. It operates through three segments: Self-Owned Hospitals, Invest-Operate-Transfer(IOT)/Operate-Transfer Hospitals, and Others. The company also manages and operates third-party hospitals and clinics under the IOT model. In addition, it sells pharmaceuticals, medical devices, and medical consumables. The company was formerly known as China Resources Phoenix Healthcare Holdings Company Limited and changed its name to China Resources Medical Holdings Company Limited in October 2018. China Resources Medical Holdings Company Limited was founded in 2007 and is headquartered in Beijing, the People's Republic of China.",20189,"{'maxAge': 1, 'name': 'Mr. Hai  Yu', 'age': 54, 'title': 'CEO & Exec. Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,5.43,5.42,5.3,5.51,5.43,5.42,5.3,5.51,0.04,0.0068,1686096000,0.1454,1.98,0.885135,21.68,7.8550725,1457775,1457775,3148381,3505220,3505220,5.4,5.42,0,0,7028005376,3.57,8.36,0.93351316,5.9494,6.3648,0.0,0.0,HKD,6207972864,0.03878,799702619,1296679936,0.36805,0.19291,4.714,1.1497666,1672444800,1703980800,1688083200,0.973,291982016,0.25,0.69,0.34,0.825,6.825,HKG,EQUITY,1515.HK,1515.HK,CR MEDICAL,China Resources Medical Holdings Company Limited,1385688600,Asia/Hong_Kong,HKT,28800000,5.42,13.15,6.06,8.9,7.78,2.8,hold,5,4389317120,3.472,909629504,2525122048,0.716,0.795,7528555008,35.173,5.95,0.02704,0.052729998,971140000,0.938,0.794,0.19326,0.12082,0.08439,CNY,
3,Kunlun Center Office Building,"14th Floor, No. 5 Courtyard No. 9, Fuyi Street Fengtai District",Beijing,100069,China,86 10 5936 3990,86 10 5936 3991,https://www.crmedical.hk,Medical Care Facilities,Healthcare,"China Resources Medical Holdings Company Limited, an investment holding company, provides general healthcare, hospital management, and other hospital-related services in the People's Republic of China. It operates through three segments: Self-Owned Hospitals, Invest-Operate-Transfer(IOT)/Operate-Transfer Hospitals, and Others. The company also manages and operates third-party hospitals and clinics under the IOT model. In addition, it sells pharmaceuticals, medical devices, and medical consumables. The company was formerly known as China Resources Phoenix Healthcare Holdings Company Limited and changed its name to China Resources Medical Holdings Company Limited in October 2018. China Resources Medical Holdings Company Limited was founded in 2007 and is headquartered in Beijing, the People's Republic of China.",20189,"{'maxAge': 1, 'name': 'Ms. Min  Yang', 'age': 43, 'title': 'CFO & Exec. Director', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,5.43,5.42,5.3,5.51,5.43,5.42,5.3,5.51,0.04,0.0068,1686096000,0.1454,1.98,0.885135,21.68,7.8550725,1457775,1457775,3148381,3505220,3505220,5.4,5.42,0,0,7028005376,3.57,8.36,0.93351316,5.9494,6.3648,0.0,0.0,HKD,6207972864,0.03878,799702619,1296679936,0.36805,0.19291,4.714,1.1497666,1672444800,1703980800,1688083200,0.973,291982016,0.25,0.69,0.34,0.825,6.825,HKG,EQUITY,1515.HK,1515.HK,CR MEDICAL,China Resources Medical Holdings Company Limited,1385688600,Asia/Hong_Kong,HKT,28800000,5.42,13.15,6.06,8.9,7.78,2.8,hold,5,4389317120,3.472,909629504,2525122048,0.716,0.795,7528555008,35.173,5.95,0.02704,0.052729998,971140000,0.938,0.794,0.19326,0.12082,0.08439,CNY,
4,Kunlun Center Office Building,"14th Floor, No. 5 Courtyard No. 9, Fuyi Street Fengtai District",Beijing,100069,China,86 10 5936 3990,86 10 5936 3991,https://www.crmedical.hk,Medical Care Facilities,Healthcare,"China Resources Medical Holdings Company Limited, an investment holding company, provides general healthcare, hospital management, and other hospital-related services in the People's Republic of China. It operates through three segments: Self-Owned Hospitals, Invest-Operate-Transfer(IOT)/Operate-Transfer Hospitals, and Others. The company also manages and operates third-party hospitals and clinics under the IOT model. In addition, it sells pharmaceuticals, medical devices, and medical consumables. The company was formerly known as China Resources Phoenix Healthcare Holdings Company Limited and changed its name to China Resources Medical Holdings Company Limited in October 2018. China Resources Medical Holdings Company Limited was founded in 2007 and is headquartered in Beijing, the People's Republic of China.",20189,"{'maxAge': 1, 'name': 'Mr. Yiu Fung  So', 'age': 40, 'title': 'Company Sec.', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,5.43,5.42,5.3,5.51,5.43,5.42,5.3,5.51,0.04,0.0068,1686096000,0.1454,1.98,0.885135,21.68,7.8550725,1457775,1457775,3148381,3505220,3505220,5.4,5.42,0,0,7028005376,3.57,8.36,0.93351316,5.9494,6.3648,0.0,0.0,HKD,6207972864,0.03878,799702619,1296679936,0.36805,0.19291,4.714,1.1497666,1672444800,1703980800,1688083200,0.973,291982016,0.25,0.69,0.34,0.825,6.825,HKG,EQUITY,1515.HK,1515.HK,CR MEDICAL,China Resources Medical Holdings Company Limited,1385688600,Asia/Hong_Kong,HKT,28800000,5.42,13.15,6.06,8.9,7.78,2.8,hold,5,4389317120,3.472,909629504,2525122048,0.716,0.795,7528555008,35.173,5.95,0.02704,0.052729998,971140000,0.938,0.794,0.19326,0.12082,0.08439,CNY,
