,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7 Straits View,#23-04 Marina One East Tower,Singapore,018936,Singapore,65 63952700,65 65357159,https://www.aberdeenifn.com/aam.nsf/usClosedIfn/home,Asset Management,Financial Services,"The India Fund, Inc. is a close ended equity mutual fund launched and managed by Aberdeen Standard Investments (Asia) Limited. The fund invests in public equity markets of India. It seeks to invest in stocks of small-cap, mid-cap, and large-cap companies. The fund employs a quantitative and fundamental analysis with a bottom-up stock picking and asset allocation approach to create its portfolio. It benchmarks the performance of its portfolio against the IFC Investable India Index. The India Fund, Inc. was formed on December 27, 1993 and is domiciled in the Singapore.","{'maxAge': 1, 'name': 'Mr. Gary Robert Marshall', 'age': 61, 'title': 'VP', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,17.42,17.37,17.28,17.48,17.42,17.37,17.28,17.48,1.64,0.0949,1692748800,0.8929,11.95,0.77213,8.816327,-11.00637,171050,171050,116190,123550,123550,17.29,17.31,800,800,519125792,14.4,17.77,90.07832,16.7804,15.86165,1.75,0.10045924,USD,518333280,9.78572,30042000,206621,165638,1690761600,1693440000,0.0069,3.0000001e-05,0.13418001,2.16,0.0069,16.722,1.0333693,1672444800,1703980800,1688083200,56395616,1.96,-1.57,89.941,NYQ,EQUITY,IFN,IFN,"India Fund, Inc. (The)","The India Fund, Inc.",761322600,America/New_York,EDT,-14400000,17.28,none,793004,0.026,0,2.091,2.168,5763049,0.192,-0.0018099999,0.11349,5459259,0.108,1.0,0.0,-0.25853002,USD,
