,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Warner House,123 Castle Street Salisbury,Wiltshire,SP1 3TB,United Kingdom,44 17 2241 4419,https://www.rockhopperexploration.co.uk,Oil & Gas E&P,Energy,"Rockhopper Exploration plc operates as an oil and gas exploration and production company primarily in the United Kingdom. It engages in the exploration, appraisal, and exploitation of its oil and gas acreage primarily in the North Falkland Basin and the Greater Mediterranean region. The company holds 35% working interest in the PL003a, PL003b, PL004a, PL004b, PL004c, PL005, PL032, PL033 production licenses in North Falkland Basin. It also holds 100% working interest in the PL011, PL012, and PL014 production licenses in the South Falkland Basin. Rockhopper Exploration plc was incorporated in 2004 and is headquartered in Wiltshire, the United Kingdom.",11,"{'maxAge': 1, 'name': 'Mr. Samuel John Moody', 'age': 52, 'title': 'Co-Founder, CEO, MD & Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 563300, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,13.125,12.25,12.1,13.3381,13.125,12.25,12.1,13.3381,0.0,1.131006,251.0,-1255.0,243816,243816,519068,461020,461020,12.15,15.8,0,0,74101352,8.5,15.1,113.65238,12.4175,11.480775,0.0,0.0,GBp,64198192,54.51687,536119259,590449024,0.34279,0.10812,0.343,36.58892,1672444800,1703980800,1672444800,35545000,0.05,-0.01,-0.27,98.463,-11.397,LSE,EQUITY,RKH.L,RKH.L,ROCKHOPPER EXPLORATION PLC ORD ,Rockhopper Exploration plc,1124089200,Europe/London,BST,3600000,12.55,0.37,0.22,0.3,0.3,2.0,buy,3,9795000,0.017,-5633000,553000,2.148,2.245,652000,0.276,0.001,-0.01427,0.20025998,-1313000,-834125,-2554000,-0.738,-2.0138001,0.0,-9.1503105,USD,
1,Warner House,123 Castle Street Salisbury,Wiltshire,SP1 3TB,United Kingdom,44 17 2241 4419,https://www.rockhopperexploration.co.uk,Oil & Gas E&P,Energy,"Rockhopper Exploration plc operates as an oil and gas exploration and production company primarily in the United Kingdom. It engages in the exploration, appraisal, and exploitation of its oil and gas acreage primarily in the North Falkland Basin and the Greater Mediterranean region. The company holds 35% working interest in the PL003a, PL003b, PL004a, PL004b, PL004c, PL005, PL032, PL033 production licenses in North Falkland Basin. It also holds 100% working interest in the PL011, PL012, and PL014 production licenses in the South Falkland Basin. Rockhopper Exploration plc was incorporated in 2004 and is headquartered in Wiltshire, the United Kingdom.",11,"{'maxAge': 1, 'name': 'Mr. William  Perry', 'title': 'Group Financial Controller & Interim CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,13.125,12.25,12.1,13.3381,13.125,12.25,12.1,13.3381,0.0,1.131006,251.0,-1255.0,243816,243816,519068,461020,461020,12.15,15.8,0,0,74101352,8.5,15.1,113.65238,12.4175,11.480775,0.0,0.0,GBp,64198192,54.51687,536119259,590449024,0.34279,0.10812,0.343,36.58892,1672444800,1703980800,1672444800,35545000,0.05,-0.01,-0.27,98.463,-11.397,LSE,EQUITY,RKH.L,RKH.L,ROCKHOPPER EXPLORATION PLC ORD ,Rockhopper Exploration plc,1124089200,Europe/London,BST,3600000,12.55,0.37,0.22,0.3,0.3,2.0,buy,3,9795000,0.017,-5633000,553000,2.148,2.245,652000,0.276,0.001,-0.01427,0.20025998,-1313000,-834125,-2554000,-0.738,-2.0138001,0.0,-9.1503105,USD,
2,Warner House,123 Castle Street Salisbury,Wiltshire,SP1 3TB,United Kingdom,44 17 2241 4419,https://www.rockhopperexploration.co.uk,Oil & Gas E&P,Energy,"Rockhopper Exploration plc operates as an oil and gas exploration and production company primarily in the United Kingdom. It engages in the exploration, appraisal, and exploitation of its oil and gas acreage primarily in the North Falkland Basin and the Greater Mediterranean region. The company holds 35% working interest in the PL003a, PL003b, PL004a, PL004b, PL004c, PL005, PL032, PL033 production licenses in North Falkland Basin. It also holds 100% working interest in the PL011, PL012, and PL014 production licenses in the South Falkland Basin. Rockhopper Exploration plc was incorporated in 2004 and is headquartered in Wiltshire, the United Kingdom.",11,"{'maxAge': 1, 'name': 'Ms. Janette Lesley Davies', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,13.125,12.25,12.1,13.3381,13.125,12.25,12.1,13.3381,0.0,1.131006,251.0,-1255.0,243816,243816,519068,461020,461020,12.15,15.8,0,0,74101352,8.5,15.1,113.65238,12.4175,11.480775,0.0,0.0,GBp,64198192,54.51687,536119259,590449024,0.34279,0.10812,0.343,36.58892,1672444800,1703980800,1672444800,35545000,0.05,-0.01,-0.27,98.463,-11.397,LSE,EQUITY,RKH.L,RKH.L,ROCKHOPPER EXPLORATION PLC ORD ,Rockhopper Exploration plc,1124089200,Europe/London,BST,3600000,12.55,0.37,0.22,0.3,0.3,2.0,buy,3,9795000,0.017,-5633000,553000,2.148,2.245,652000,0.276,0.001,-0.01427,0.20025998,-1313000,-834125,-2554000,-0.738,-2.0138001,0.0,-9.1503105,USD,
