,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,643 Murray Street,Unit 5 Level 2,West Perth,WA,6005,Australia,61 8 9322 6418,61 8 9322 6429,https://www.wilunamining.com.au,Gold,Basic Materials,"Wiluna Mining Corporation Limited explores for and develops gold properties. It holds a 100% interest in the Matilda-Wiluna property located in Australia. The company was incorporated in 2006 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Jim  Malone', 'title': 'Chief Commercial Officer & Head of Investor Relations', 'fiscalYear': 2021, 'totalPay': 311164, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.205,0.19,0.19,0.205,0.205,0.19,0.19,0.205,0.0,0.593468,1.4642857,443213,443213,0,0,0,0.2,0.2,74238080,0.19,0.205,0.7174425,0.205,0.205,0.0,0.0,AUD,93124552,-0.07147,166201654,362136992,0.25552,0.15185,1.293,0.15854602,1625011200,1656547200,1640908800,-7396000,-0.03,0.14,0.9,3.412,ASX,EQUITY,WMC.AX,WMC.AX,WILUNA FPO,Wiluna Mining Corporation Limited,1159401600,Australia/Sydney,AEST,36000000,0.205,1.0,strong_buy,36425000,0.172,27293000,86231000,0.618,0.93,103476000,34.544,0.708,0.01523,-0.03508,51200000,-100520376,63277000,-0.44,0.36011,0.26376,0.079169996,AUD,
1,643 Murray Street,Unit 5 Level 2,West Perth,WA,6005,Australia,61 8 9322 6418,61 8 9322 6429,https://www.wilunamining.com.au,Gold,Basic Materials,"Wiluna Mining Corporation Limited explores for and develops gold properties. It holds a 100% interest in the Matilda-Wiluna property located in Australia. The company was incorporated in 2006 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Cain  Fogarty B.Sc., M.Sc.', 'title': 'Gen. Mang. of Geology & Bus. Devel.', 'fiscalYear': 2021, 'totalPay': 393524, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.205,0.19,0.19,0.205,0.205,0.19,0.19,0.205,0.0,0.593468,1.4642857,443213,443213,0,0,0,0.2,0.2,74238080,0.19,0.205,0.7174425,0.205,0.205,0.0,0.0,AUD,93124552,-0.07147,166201654,362136992,0.25552,0.15185,1.293,0.15854602,1625011200,1656547200,1640908800,-7396000,-0.03,0.14,0.9,3.412,ASX,EQUITY,WMC.AX,WMC.AX,WILUNA FPO,Wiluna Mining Corporation Limited,1159401600,Australia/Sydney,AEST,36000000,0.205,1.0,strong_buy,36425000,0.172,27293000,86231000,0.618,0.93,103476000,34.544,0.708,0.01523,-0.03508,51200000,-100520376,63277000,-0.44,0.36011,0.26376,0.079169996,AUD,
2,643 Murray Street,Unit 5 Level 2,West Perth,WA,6005,Australia,61 8 9322 6418,61 8 9322 6429,https://www.wilunamining.com.au,Gold,Basic Materials,"Wiluna Mining Corporation Limited explores for and develops gold properties. It holds a 100% interest in the Matilda-Wiluna property located in Australia. The company was incorporated in 2006 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Michael  Monaghan', 'title': 'Acting Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.205,0.19,0.19,0.205,0.205,0.19,0.19,0.205,0.0,0.593468,1.4642857,443213,443213,0,0,0,0.2,0.2,74238080,0.19,0.205,0.7174425,0.205,0.205,0.0,0.0,AUD,93124552,-0.07147,166201654,362136992,0.25552,0.15185,1.293,0.15854602,1625011200,1656547200,1640908800,-7396000,-0.03,0.14,0.9,3.412,ASX,EQUITY,WMC.AX,WMC.AX,WILUNA FPO,Wiluna Mining Corporation Limited,1159401600,Australia/Sydney,AEST,36000000,0.205,1.0,strong_buy,36425000,0.172,27293000,86231000,0.618,0.93,103476000,34.544,0.708,0.01523,-0.03508,51200000,-100520376,63277000,-0.44,0.36011,0.26376,0.079169996,AUD,
3,643 Murray Street,Unit 5 Level 2,West Perth,WA,6005,Australia,61 8 9322 6418,61 8 9322 6429,https://www.wilunamining.com.au,Gold,Basic Materials,"Wiluna Mining Corporation Limited explores for and develops gold properties. It holds a 100% interest in the Matilda-Wiluna property located in Australia. The company was incorporated in 2006 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Robert  Ryan', 'title': 'Acting Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.205,0.19,0.19,0.205,0.205,0.19,0.19,0.205,0.0,0.593468,1.4642857,443213,443213,0,0,0,0.2,0.2,74238080,0.19,0.205,0.7174425,0.205,0.205,0.0,0.0,AUD,93124552,-0.07147,166201654,362136992,0.25552,0.15185,1.293,0.15854602,1625011200,1656547200,1640908800,-7396000,-0.03,0.14,0.9,3.412,ASX,EQUITY,WMC.AX,WMC.AX,WILUNA FPO,Wiluna Mining Corporation Limited,1159401600,Australia/Sydney,AEST,36000000,0.205,1.0,strong_buy,36425000,0.172,27293000,86231000,0.618,0.93,103476000,34.544,0.708,0.01523,-0.03508,51200000,-100520376,63277000,-0.44,0.36011,0.26376,0.079169996,AUD,
4,643 Murray Street,Unit 5 Level 2,West Perth,WA,6005,Australia,61 8 9322 6418,61 8 9322 6429,https://www.wilunamining.com.au,Gold,Basic Materials,"Wiluna Mining Corporation Limited explores for and develops gold properties. It holds a 100% interest in the Matilda-Wiluna property located in Australia. The company was incorporated in 2006 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Bryan Garrie-Kenneth Dixon A.C.I.S., ACIS, B.Com., B.Comm, C.A., CA', 'age': 50, 'title': 'Advisor', 'yearBorn': 1972, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.205,0.19,0.19,0.205,0.205,0.19,0.19,0.205,0.0,0.593468,1.4642857,443213,443213,0,0,0,0.2,0.2,74238080,0.19,0.205,0.7174425,0.205,0.205,0.0,0.0,AUD,93124552,-0.07147,166201654,362136992,0.25552,0.15185,1.293,0.15854602,1625011200,1656547200,1640908800,-7396000,-0.03,0.14,0.9,3.412,ASX,EQUITY,WMC.AX,WMC.AX,WILUNA FPO,Wiluna Mining Corporation Limited,1159401600,Australia/Sydney,AEST,36000000,0.205,1.0,strong_buy,36425000,0.172,27293000,86231000,0.618,0.93,103476000,34.544,0.708,0.01523,-0.03508,51200000,-100520376,63277000,-0.44,0.36011,0.26376,0.079169996,AUD,
5,643 Murray Street,Unit 5 Level 2,West Perth,WA,6005,Australia,61 8 9322 6418,61 8 9322 6429,https://www.wilunamining.com.au,Gold,Basic Materials,"Wiluna Mining Corporation Limited explores for and develops gold properties. It holds a 100% interest in the Matilda-Wiluna property located in Australia. The company was incorporated in 2006 and is based in West Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Daniel  Travers B.Sc (Hons), B.Sc., FCCA', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.205,0.19,0.19,0.205,0.205,0.19,0.19,0.205,0.0,0.593468,1.4642857,443213,443213,0,0,0,0.2,0.2,74238080,0.19,0.205,0.7174425,0.205,0.205,0.0,0.0,AUD,93124552,-0.07147,166201654,362136992,0.25552,0.15185,1.293,0.15854602,1625011200,1656547200,1640908800,-7396000,-0.03,0.14,0.9,3.412,ASX,EQUITY,WMC.AX,WMC.AX,WILUNA FPO,Wiluna Mining Corporation Limited,1159401600,Australia/Sydney,AEST,36000000,0.205,1.0,strong_buy,36425000,0.172,27293000,86231000,0.618,0.93,103476000,34.544,0.708,0.01523,-0.03508,51200000,-100520376,63277000,-0.44,0.36011,0.26376,0.079169996,AUD,
