,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2850 West Horizon Ridge,Suite 200,Henderson,NV,89052,United States,720-430-4690,https://www.trinityresources.ca,Biotechnology,Healthcare,"Trinity Resources Inc. operates as an exploration and mining development company. The company focuses on gold, silver, and platinum group metal projects in North and South America. It has interests in the Eureka Placer Claim that is located in Eureka Creek, California. The company was formerly known as TruLan Resources Inc. and changed its name to Trinity Resources Inc. in September 2015. Trinity Resources Inc. is headquartered in Henderson, Nevada.",11,"{'maxAge': 1, 'name': 'Mr. Robert  Rosner', 'age': 57, 'title': 'Chief Exec. Officer, Pres and Director', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.4,0.448,0.448,0.448,0.4,0.448,0.448,0.448,-31.903181,300,300,1922,931,931,839,0.102,1.0,0.0001772277,0.343966,0.2666484,0.0,0.0,USD,0.00677,1938,1325289600,1356912000,1309392000,32053,1:300,1442534400,PNK,EQUITY,TRRI,TRRI,TRINITY RES INC,Trinity Resources Inc.,1256304600,America/New_York,EDT,-14400000,0.448,none,63501,9232,690703,1.403,1.433,4734023,76.397,-0.01638,0.028499998,430143,198143,286416,0.236,0.09086,0.00195,-0.01165,USD,
