,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Sampoerna Strategic Square,"South Tower, Level 18 Jalan Jenderal Sudirman Kav. 45 - 46",Jakarta Selatan,12930,Indonesia,62 21 7193 343,62 21 7179 2708,https://www.atlas-coal.co.id,Thermal Coal,Energy,"PT Atlas Resources Tbk, together with its subsidiaries, acquires, explores for, develops, produces, and sells coal in Indonesia and internationally. It produces high-calorie and metallurgical coal for use in the steel production and power generation, cement, and other general manufacturing facilities. The company holds various mining concessions in Indonesia. It is also involved in the trading, services, construction, transportation, workshop, printing, investment, logistics, industry, and agricultural activities. PT Atlas Resources Tbk was founded in 2007 and is based in Jakarta Selatan, Indonesia.",349,"{'maxAge': 1, 'name': 'Mr. Andre  Abdi', 'age': 66, 'title': 'Pres Director', 'yearBorn': 1956, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,340.0,350.0,330.0,350.0,340.0,350.0,330.0,350.0,0.0,-0.314827,8.071102,2788900,2788900,2682627,3044270,3044270,334.0,336.0,0,0,1152815988736,142.0,600.0,3981.5154,255.24,239.74,0.0,0.0,IDR,1152916389888,0.03246,1192890080,3431000064,0.49931,0.08831,0.02,16800.0,1672444800,1703980800,1688083200,-0.866,9399000,41.63,3981.863,22395.424,JKT,EQUITY,ARII.JK,ARII.JK,Atlas Resources Tbk.,PT Atlas Resources Tbk,1320717600,Asia/Jakarta,WIB,25200000,336.0,none,2891000,0.001,51480000,99338000,0.335,0.656,289542016,136.444,0.086,0.043520004,0.17778999,55717000,-201352128,-3801000,-0.885,0.15,0.14604999,0.1778,0.09844,USD,
1,Sampoerna Strategic Square,"South Tower, Level 18 Jalan Jenderal Sudirman Kav. 45 - 46",Jakarta Selatan,12930,Indonesia,62 21 7193 343,62 21 7179 2708,https://www.atlas-coal.co.id,Thermal Coal,Energy,"PT Atlas Resources Tbk, together with its subsidiaries, acquires, explores for, develops, produces, and sells coal in Indonesia and internationally. It produces high-calorie and metallurgical coal for use in the steel production and power generation, cement, and other general manufacturing facilities. The company holds various mining concessions in Indonesia. It is also involved in the trading, services, construction, transportation, workshop, printing, investment, logistics, industry, and agricultural activities. PT Atlas Resources Tbk was founded in 2007 and is based in Jakarta Selatan, Indonesia.",349,"{'maxAge': 1, 'name': 'Mr. Hans Jurgen Kaschull', 'age': 65, 'title': 'VP Director & Operations Director', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,340.0,350.0,330.0,350.0,340.0,350.0,330.0,350.0,0.0,-0.314827,8.071102,2788900,2788900,2682627,3044270,3044270,334.0,336.0,0,0,1152815988736,142.0,600.0,3981.5154,255.24,239.74,0.0,0.0,IDR,1152916389888,0.03246,1192890080,3431000064,0.49931,0.08831,0.02,16800.0,1672444800,1703980800,1688083200,-0.866,9399000,41.63,3981.863,22395.424,JKT,EQUITY,ARII.JK,ARII.JK,Atlas Resources Tbk.,PT Atlas Resources Tbk,1320717600,Asia/Jakarta,WIB,25200000,336.0,none,2891000,0.001,51480000,99338000,0.335,0.656,289542016,136.444,0.086,0.043520004,0.17778999,55717000,-201352128,-3801000,-0.885,0.15,0.14604999,0.1778,0.09844,USD,
2,Sampoerna Strategic Square,"South Tower, Level 18 Jalan Jenderal Sudirman Kav. 45 - 46",Jakarta Selatan,12930,Indonesia,62 21 7193 343,62 21 7179 2708,https://www.atlas-coal.co.id,Thermal Coal,Energy,"PT Atlas Resources Tbk, together with its subsidiaries, acquires, explores for, develops, produces, and sells coal in Indonesia and internationally. It produces high-calorie and metallurgical coal for use in the steel production and power generation, cement, and other general manufacturing facilities. The company holds various mining concessions in Indonesia. It is also involved in the trading, services, construction, transportation, workshop, printing, investment, logistics, industry, and agricultural activities. PT Atlas Resources Tbk was founded in 2007 and is based in Jakarta Selatan, Indonesia.",349,"{'maxAge': 1, 'name': 'Ms. Lidwina S. Nugraha', 'age': 63, 'title': 'Fin. & Admin. Director and Corp. Sec.', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,340.0,350.0,330.0,350.0,340.0,350.0,330.0,350.0,0.0,-0.314827,8.071102,2788900,2788900,2682627,3044270,3044270,334.0,336.0,0,0,1152815988736,142.0,600.0,3981.5154,255.24,239.74,0.0,0.0,IDR,1152916389888,0.03246,1192890080,3431000064,0.49931,0.08831,0.02,16800.0,1672444800,1703980800,1688083200,-0.866,9399000,41.63,3981.863,22395.424,JKT,EQUITY,ARII.JK,ARII.JK,Atlas Resources Tbk.,PT Atlas Resources Tbk,1320717600,Asia/Jakarta,WIB,25200000,336.0,none,2891000,0.001,51480000,99338000,0.335,0.656,289542016,136.444,0.086,0.043520004,0.17778999,55717000,-201352128,-3801000,-0.885,0.15,0.14604999,0.1778,0.09844,USD,
3,Sampoerna Strategic Square,"South Tower, Level 18 Jalan Jenderal Sudirman Kav. 45 - 46",Jakarta Selatan,12930,Indonesia,62 21 7193 343,62 21 7179 2708,https://www.atlas-coal.co.id,Thermal Coal,Energy,"PT Atlas Resources Tbk, together with its subsidiaries, acquires, explores for, develops, produces, and sells coal in Indonesia and internationally. It produces high-calorie and metallurgical coal for use in the steel production and power generation, cement, and other general manufacturing facilities. The company holds various mining concessions in Indonesia. It is also involved in the trading, services, construction, transportation, workshop, printing, investment, logistics, industry, and agricultural activities. PT Atlas Resources Tbk was founded in 2007 and is based in Jakarta Selatan, Indonesia.",349,"{'maxAge': 1, 'name': 'Mr. Joko Kus Sulistyoko', 'age': 55, 'title': 'Operation & Asset Devel. Director and Director', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,340.0,350.0,330.0,350.0,340.0,350.0,330.0,350.0,0.0,-0.314827,8.071102,2788900,2788900,2682627,3044270,3044270,334.0,336.0,0,0,1152815988736,142.0,600.0,3981.5154,255.24,239.74,0.0,0.0,IDR,1152916389888,0.03246,1192890080,3431000064,0.49931,0.08831,0.02,16800.0,1672444800,1703980800,1688083200,-0.866,9399000,41.63,3981.863,22395.424,JKT,EQUITY,ARII.JK,ARII.JK,Atlas Resources Tbk.,PT Atlas Resources Tbk,1320717600,Asia/Jakarta,WIB,25200000,336.0,none,2891000,0.001,51480000,99338000,0.335,0.656,289542016,136.444,0.086,0.043520004,0.17778999,55717000,-201352128,-3801000,-0.885,0.15,0.14604999,0.1778,0.09844,USD,
4,Sampoerna Strategic Square,"South Tower, Level 18 Jalan Jenderal Sudirman Kav. 45 - 46",Jakarta Selatan,12930,Indonesia,62 21 7193 343,62 21 7179 2708,https://www.atlas-coal.co.id,Thermal Coal,Energy,"PT Atlas Resources Tbk, together with its subsidiaries, acquires, explores for, develops, produces, and sells coal in Indonesia and internationally. It produces high-calorie and metallurgical coal for use in the steel production and power generation, cement, and other general manufacturing facilities. The company holds various mining concessions in Indonesia. It is also involved in the trading, services, construction, transportation, workshop, printing, investment, logistics, industry, and agricultural activities. PT Atlas Resources Tbk was founded in 2007 and is based in Jakarta Selatan, Indonesia.",349,"{'maxAge': 1, 'name': 'Mr. Priyo  Purnomo', 'age': 40, 'title': 'Head of Internal Audit', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,340.0,350.0,330.0,350.0,340.0,350.0,330.0,350.0,0.0,-0.314827,8.071102,2788900,2788900,2682627,3044270,3044270,334.0,336.0,0,0,1152815988736,142.0,600.0,3981.5154,255.24,239.74,0.0,0.0,IDR,1152916389888,0.03246,1192890080,3431000064,0.49931,0.08831,0.02,16800.0,1672444800,1703980800,1688083200,-0.866,9399000,41.63,3981.863,22395.424,JKT,EQUITY,ARII.JK,ARII.JK,Atlas Resources Tbk.,PT Atlas Resources Tbk,1320717600,Asia/Jakarta,WIB,25200000,336.0,none,2891000,0.001,51480000,99338000,0.335,0.656,289542016,136.444,0.086,0.043520004,0.17778999,55717000,-201352128,-3801000,-0.885,0.15,0.14604999,0.1778,0.09844,USD,
