,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,13795 Blaisdell Place,Suite 202,Poway,CA,92064,United States,855 802 0299,https://www.greenhygienics.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Green Hygienics Holdings, Inc., a development stage company, focuses on the cultivation and processing of industrial hemp for the purpose of extracting cannabidiol. The company was formerly known as Takedown Entertainment Inc. and changed its name to Green Hygienics Holdings Inc. in July 2012. Green Hygienics Holdings, Inc. was incorporated in 2008 and is headquartered in Poway, California. On July 11, 2023, Green Hygienics Holdings Inc. filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the Southern District of California.",20,"{'maxAge': 1, 'name': 'Mr. Todd  Mueller', 'age': 61, 'title': 'CFO, Interim CEO, Sec., Treasurer & Director', 'yearBorn': 1961, 'fiscalYear': 2021, 'totalPay': 60750, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1.12206,40924,40924,0,0,0,0.0,0.0,0,0,44,1e-06,0.151,0.00065055076,0.0005,0.0005105,0.0,0.0,USD,11641748,0.0,20954646,44482100,0.52892,0.0,-0.185,1627689600,1659225600,1643587200,-6518877,-0.16,1:200,1433203200,172.126,-2.289,PNK,EQUITY,GRYN,GRYN,GREEN HYGIENICS HLDGS INC,Green Hygienics Holdings Inc.,1312810200,America/New_York,EDT,-14400000,1e-06,none,1334,0.0,-5086155,11643038,0.0,0.029,67635,0.002,-0.57609004,40954,-348292,-2356285,1.0,0.0,-78.6574,USD,
1,13795 Blaisdell Place,Suite 202,Poway,CA,92064,United States,855 802 0299,https://www.greenhygienics.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Green Hygienics Holdings, Inc., a development stage company, focuses on the cultivation and processing of industrial hemp for the purpose of extracting cannabidiol. The company was formerly known as Takedown Entertainment Inc. and changed its name to Green Hygienics Holdings Inc. in July 2012. Green Hygienics Holdings, Inc. was incorporated in 2008 and is headquartered in Poway, California. On July 11, 2023, Green Hygienics Holdings Inc. filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the Southern District of California.",20,"{'maxAge': 1, 'name': 'Mr. Daniel L. Claycamp', 'age': 58, 'title': 'Pres & Director', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1.12206,40924,40924,0,0,0,0.0,0.0,0,0,44,1e-06,0.151,0.00065055076,0.0005,0.0005105,0.0,0.0,USD,11641748,0.0,20954646,44482100,0.52892,0.0,-0.185,1627689600,1659225600,1643587200,-6518877,-0.16,1:200,1433203200,172.126,-2.289,PNK,EQUITY,GRYN,GRYN,GREEN HYGIENICS HLDGS INC,Green Hygienics Holdings Inc.,1312810200,America/New_York,EDT,-14400000,1e-06,none,1334,0.0,-5086155,11643038,0.0,0.029,67635,0.002,-0.57609004,40954,-348292,-2356285,1.0,0.0,-78.6574,USD,
2,13795 Blaisdell Place,Suite 202,Poway,CA,92064,United States,855 802 0299,https://www.greenhygienics.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Green Hygienics Holdings, Inc., a development stage company, focuses on the cultivation and processing of industrial hemp for the purpose of extracting cannabidiol. The company was formerly known as Takedown Entertainment Inc. and changed its name to Green Hygienics Holdings Inc. in July 2012. Green Hygienics Holdings, Inc. was incorporated in 2008 and is headquartered in Poway, California. On July 11, 2023, Green Hygienics Holdings Inc. filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the Southern District of California.",20,"{'maxAge': 1, 'name': 'Mr. Kyle  MacKinnon B.Com.', 'age': 42, 'title': 'Chief Operating Officer', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1.12206,40924,40924,0,0,0,0.0,0.0,0,0,44,1e-06,0.151,0.00065055076,0.0005,0.0005105,0.0,0.0,USD,11641748,0.0,20954646,44482100,0.52892,0.0,-0.185,1627689600,1659225600,1643587200,-6518877,-0.16,1:200,1433203200,172.126,-2.289,PNK,EQUITY,GRYN,GRYN,GREEN HYGIENICS HLDGS INC,Green Hygienics Holdings Inc.,1312810200,America/New_York,EDT,-14400000,1e-06,none,1334,0.0,-5086155,11643038,0.0,0.029,67635,0.002,-0.57609004,40954,-348292,-2356285,1.0,0.0,-78.6574,USD,
3,13795 Blaisdell Place,Suite 202,Poway,CA,92064,United States,855 802 0299,https://www.greenhygienics.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Green Hygienics Holdings, Inc., a development stage company, focuses on the cultivation and processing of industrial hemp for the purpose of extracting cannabidiol. The company was formerly known as Takedown Entertainment Inc. and changed its name to Green Hygienics Holdings Inc. in July 2012. Green Hygienics Holdings, Inc. was incorporated in 2008 and is headquartered in Poway, California. On July 11, 2023, Green Hygienics Holdings Inc. filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the Southern District of California.",20,"{'maxAge': 1, 'name': 'Mr. Scott  Slyker', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1.12206,40924,40924,0,0,0,0.0,0.0,0,0,44,1e-06,0.151,0.00065055076,0.0005,0.0005105,0.0,0.0,USD,11641748,0.0,20954646,44482100,0.52892,0.0,-0.185,1627689600,1659225600,1643587200,-6518877,-0.16,1:200,1433203200,172.126,-2.289,PNK,EQUITY,GRYN,GRYN,GREEN HYGIENICS HLDGS INC,Green Hygienics Holdings Inc.,1312810200,America/New_York,EDT,-14400000,1e-06,none,1334,0.0,-5086155,11643038,0.0,0.029,67635,0.002,-0.57609004,40954,-348292,-2356285,1.0,0.0,-78.6574,USD,
4,13795 Blaisdell Place,Suite 202,Poway,CA,92064,United States,855 802 0299,https://www.greenhygienics.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Green Hygienics Holdings, Inc., a development stage company, focuses on the cultivation and processing of industrial hemp for the purpose of extracting cannabidiol. The company was formerly known as Takedown Entertainment Inc. and changed its name to Green Hygienics Holdings Inc. in July 2012. Green Hygienics Holdings, Inc. was incorporated in 2008 and is headquartered in Poway, California. On July 11, 2023, Green Hygienics Holdings Inc. filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the Southern District of California.",20,"{'maxAge': 1, 'name': 'Mr. David  Racz', 'title': 'Sr. VP of Global Sales & Bus. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1.12206,40924,40924,0,0,0,0.0,0.0,0,0,44,1e-06,0.151,0.00065055076,0.0005,0.0005105,0.0,0.0,USD,11641748,0.0,20954646,44482100,0.52892,0.0,-0.185,1627689600,1659225600,1643587200,-6518877,-0.16,1:200,1433203200,172.126,-2.289,PNK,EQUITY,GRYN,GRYN,GREEN HYGIENICS HLDGS INC,Green Hygienics Holdings Inc.,1312810200,America/New_York,EDT,-14400000,1e-06,none,1334,0.0,-5086155,11643038,0.0,0.029,67635,0.002,-0.57609004,40954,-348292,-2356285,1.0,0.0,-78.6574,USD,
5,13795 Blaisdell Place,Suite 202,Poway,CA,92064,United States,855 802 0299,https://www.greenhygienics.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Green Hygienics Holdings, Inc., a development stage company, focuses on the cultivation and processing of industrial hemp for the purpose of extracting cannabidiol. The company was formerly known as Takedown Entertainment Inc. and changed its name to Green Hygienics Holdings Inc. in July 2012. Green Hygienics Holdings, Inc. was incorporated in 2008 and is headquartered in Poway, California. On July 11, 2023, Green Hygienics Holdings Inc. filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the Southern District of California.",20,"{'maxAge': 1, 'name': 'Mr. Jerry  Halamuda', 'age': 71, 'title': 'Sr. VP of Bus. Devel. - Agriculture Division', 'yearBorn': 1951, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1.12206,40924,40924,0,0,0,0.0,0.0,0,0,44,1e-06,0.151,0.00065055076,0.0005,0.0005105,0.0,0.0,USD,11641748,0.0,20954646,44482100,0.52892,0.0,-0.185,1627689600,1659225600,1643587200,-6518877,-0.16,1:200,1433203200,172.126,-2.289,PNK,EQUITY,GRYN,GRYN,GREEN HYGIENICS HLDGS INC,Green Hygienics Holdings Inc.,1312810200,America/New_York,EDT,-14400000,1e-06,none,1334,0.0,-5086155,11643038,0.0,0.029,67635,0.002,-0.57609004,40954,-348292,-2356285,1.0,0.0,-78.6574,USD,
