,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1603 Lyndon B. Johnson Freeway,Suite 800,Dallas,TX,75234-8945,United States,469 522 4200,469 522 4299,https://www.transconrealty-invest.com,Real Estate Services,Real Estate,"Transcontinental Realty Investors, Inc., a Dallas-based real estate investment company, holds a diverse portfolio of equity real estate located across the U.S., including office buildings, apartments, shopping centers, and developed and undeveloped land. The Company invests in real estate through direct ownership, leases and partnerships and invests in mortgage loans on real estate. The Company also holds mortgage receivables.","{'maxAge': 1, 'name': 'Mr. Erik L. Johnson', 'age': 54, 'title': 'Exec. VP & CFO', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,6,9,1693526400,86400,2,29.5,29.21,29.2,30.39,29.5,29.21,29.2,30.39,968976000,0.0,0.602005,0.57741624,20638,20638,5040,10510,10510,26.11,33.62,900,1200,260648288,27.52,47.35,0.51360685,34.25,39.4179,0.0,0.0,USD,404299168,0.86967003,1246135,8639320,10464,12801,1690761600,1693440000,0.0011999999,0.88986,0.03682,4.64,0.0084,95.322,0.31650618,1672444800,1703980800,1688083200,-0.968,441345984,52.25,3:2,825897600,0.797,0.864,NYQ,EQUITY,TCI,TCI,Transcontinental Realty Investo,"Transcontinental Realty Investors, Inc.",479053800,America/New_York,EDT,-14400000,30.17,none,58868000,6.814,467988992,180830000,3.006,3.166,507486016,21.395,58.741,0.30914,0.70887,486407000,310550112,-46313000,-0.969,0.304,0.95343,0.92217004,0.89473,USD,
1,1603 Lyndon B. Johnson Freeway,Suite 800,Dallas,TX,75234-8945,United States,469 522 4200,469 522 4299,https://www.transconrealty-invest.com,Real Estate Services,Real Estate,"Transcontinental Realty Investors, Inc., a Dallas-based real estate investment company, holds a diverse portfolio of equity real estate located across the U.S., including office buildings, apartments, shopping centers, and developed and undeveloped land. The Company invests in real estate through direct ownership, leases and partnerships and invests in mortgage loans on real estate. The Company also holds mortgage receivables.","{'maxAge': 1, 'name': 'Mr. Louis Joseph Corna', 'age': 75, 'title': 'Exec. VP, Gen. Counsel, Tax Counsel & Sec.', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,6,9,1693526400,86400,2,29.5,29.21,29.2,30.39,29.5,29.21,29.2,30.39,968976000,0.0,0.602005,0.57741624,20638,20638,5040,10510,10510,26.11,33.62,900,1200,260648288,27.52,47.35,0.51360685,34.25,39.4179,0.0,0.0,USD,404299168,0.86967003,1246135,8639320,10464,12801,1690761600,1693440000,0.0011999999,0.88986,0.03682,4.64,0.0084,95.322,0.31650618,1672444800,1703980800,1688083200,-0.968,441345984,52.25,3:2,825897600,0.797,0.864,NYQ,EQUITY,TCI,TCI,Transcontinental Realty Investo,"Transcontinental Realty Investors, Inc.",479053800,America/New_York,EDT,-14400000,30.17,none,58868000,6.814,467988992,180830000,3.006,3.166,507486016,21.395,58.741,0.30914,0.70887,486407000,310550112,-46313000,-0.969,0.304,0.95343,0.92217004,0.89473,USD,
2,1603 Lyndon B. Johnson Freeway,Suite 800,Dallas,TX,75234-8945,United States,469 522 4200,469 522 4299,https://www.transconrealty-invest.com,Real Estate Services,Real Estate,"Transcontinental Realty Investors, Inc., a Dallas-based real estate investment company, holds a diverse portfolio of equity real estate located across the U.S., including office buildings, apartments, shopping centers, and developed and undeveloped land. The Company invests in real estate through direct ownership, leases and partnerships and invests in mortgage loans on real estate. The Company also holds mortgage receivables.","{'maxAge': 1, 'name': 'Mr. Samuel C. Perry', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,6,9,1693526400,86400,2,29.5,29.21,29.2,30.39,29.5,29.21,29.2,30.39,968976000,0.0,0.602005,0.57741624,20638,20638,5040,10510,10510,26.11,33.62,900,1200,260648288,27.52,47.35,0.51360685,34.25,39.4179,0.0,0.0,USD,404299168,0.86967003,1246135,8639320,10464,12801,1690761600,1693440000,0.0011999999,0.88986,0.03682,4.64,0.0084,95.322,0.31650618,1672444800,1703980800,1688083200,-0.968,441345984,52.25,3:2,825897600,0.797,0.864,NYQ,EQUITY,TCI,TCI,Transcontinental Realty Investo,"Transcontinental Realty Investors, Inc.",479053800,America/New_York,EDT,-14400000,30.17,none,58868000,6.814,467988992,180830000,3.006,3.166,507486016,21.395,58.741,0.30914,0.70887,486407000,310550112,-46313000,-0.969,0.304,0.95343,0.92217004,0.89473,USD,
3,1603 Lyndon B. Johnson Freeway,Suite 800,Dallas,TX,75234-8945,United States,469 522 4200,469 522 4299,https://www.transconrealty-invest.com,Real Estate Services,Real Estate,"Transcontinental Realty Investors, Inc., a Dallas-based real estate investment company, holds a diverse portfolio of equity real estate located across the U.S., including office buildings, apartments, shopping centers, and developed and undeveloped land. The Company invests in real estate through direct ownership, leases and partnerships and invests in mortgage loans on real estate. The Company also holds mortgage receivables.","{'maxAge': 1, 'name': 'Ms. Patty  Murphy', 'title': 'Investor Relations Specialist', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,5,6,9,1693526400,86400,2,29.5,29.21,29.2,30.39,29.5,29.21,29.2,30.39,968976000,0.0,0.602005,0.57741624,20638,20638,5040,10510,10510,26.11,33.62,900,1200,260648288,27.52,47.35,0.51360685,34.25,39.4179,0.0,0.0,USD,404299168,0.86967003,1246135,8639320,10464,12801,1690761600,1693440000,0.0011999999,0.88986,0.03682,4.64,0.0084,95.322,0.31650618,1672444800,1703980800,1688083200,-0.968,441345984,52.25,3:2,825897600,0.797,0.864,NYQ,EQUITY,TCI,TCI,Transcontinental Realty Investo,"Transcontinental Realty Investors, Inc.",479053800,America/New_York,EDT,-14400000,30.17,none,58868000,6.814,467988992,180830000,3.006,3.166,507486016,21.395,58.741,0.30914,0.70887,486407000,310550112,-46313000,-0.969,0.304,0.95343,0.92217004,0.89473,USD,
