,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,669 Howe Street,Suite 650,Vancouver,BC,V6C 0B4,Canada,520 668 4101,https://www.canadaenergypartners.com,Oil & Gas E&P,Energy,"Canada Energy Partners Inc. operates as an independent natural gas exploration and development company. The company primarily focuses on conventional oil and gas assets in Africa and Latin America. Canada Energy Partners Inc. was incorporated in 2006 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Grant Robert Hall BA Economics', 'title': 'Pres, CEO & Director', 'fiscalYear': 2021, 'totalPay': 66588, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,1409788800,0.0,1.088698,100,100,0,0,0,0.0,0.0,0,0,433834,0.0123,0.0962,0.0123,0.05425,0.0,0.0,USD,377761,0.0,28263466,28700300,0.01711,0.0,-0.009,1682812800,1714435200,1682812800,-606508,-0.02,PNK,EQUITY,CNDPF,CNDPF,CANADA ENERGY PARTNERS INC,Canada Energy Partners Inc.,1252589400,America/New_York,EDT,-14400000,0.0123,none,252,0.0,25000,0.001,0.064,-2.17737,-176003,-439337,0.0,0.0,0.0,CAD,
