,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Chinaweal Centre,"Units A & B, 15th Floor 414-424 Jaffe Road",Causeway Bay,Hong Kong,852 2511 8999,852 2511 8711,https://enp.todayir.com,Oil & Gas Refining & Marketing,Energy,"E&P Global Holdings Limited, an investment holding company, engages in the trading of diesel, gasoline, and other petroleum products and services in the Republic of Korea. The company operates through Mining and Trading segments. It also holds coal mining and exploration rights in Russia. The company was formerly known as Siberian Mining Group Company Limited and changed its name to E&P Global Holdings Limited in January 2022. E&P Global Holdings Limited was incorporated in 2002 and is headquartered in Causeway Bay, Hong Kong.",10,"{'maxAge': 1, 'name': 'Mr. Jaeseong  Lee', 'age': 40, 'title': 'Exec. Chairman', 'yearBorn': 1982, 'fiscalYear': 2023, 'totalPay': 180000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.425,0.42,0.415,0.42,0.425,0.42,0.415,0.42,0.0,1.171171,0.10949868,10000,10000,8418,2700,2700,0.415,0.0,60182052,0.35,0.93,0.052347012,0.4643,0.465,0.0,0.0,HKD,3871202048,0.47858003,52870320,145016992,0.63542,0.0,-12.541,1680220800,1711843200,1680220800,550211008,3.79,1:10,1587686400,3.367,4.637,HKG,EQUITY,1142.HK,1142.HK,E&P GLOBAL,E&P Global Holdings Limited,1036719000,Asia/Hong_Kong,HKT,28800000,0.415,none,5350000,0.037,834899008,3852619008,0.003,0.006,1149675008,7.928,0.1903,-199007008,11082000,-0.193,0.01069,0.72620004,0.46541,HKD,
1,Chinaweal Centre,"Units A & B, 15th Floor 414-424 Jaffe Road",Causeway Bay,Hong Kong,852 2511 8999,852 2511 8711,https://enp.todayir.com,Oil & Gas Refining & Marketing,Energy,"E&P Global Holdings Limited, an investment holding company, engages in the trading of diesel, gasoline, and other petroleum products and services in the Republic of Korea. The company operates through Mining and Trading segments. It also holds coal mining and exploration rights in Russia. The company was formerly known as Siberian Mining Group Company Limited and changed its name to E&P Global Holdings Limited in January 2022. E&P Global Holdings Limited was incorporated in 2002 and is headquartered in Causeway Bay, Hong Kong.",10,"{'maxAge': 1, 'name': 'Mr. Jonghak  Im', 'age': 44, 'title': 'Exec. Director', 'yearBorn': 1978, 'fiscalYear': 2023, 'totalPay': 180000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.425,0.42,0.415,0.42,0.425,0.42,0.415,0.42,0.0,1.171171,0.10949868,10000,10000,8418,2700,2700,0.415,0.0,60182052,0.35,0.93,0.052347012,0.4643,0.465,0.0,0.0,HKD,3871202048,0.47858003,52870320,145016992,0.63542,0.0,-12.541,1680220800,1711843200,1680220800,550211008,3.79,1:10,1587686400,3.367,4.637,HKG,EQUITY,1142.HK,1142.HK,E&P GLOBAL,E&P Global Holdings Limited,1036719000,Asia/Hong_Kong,HKT,28800000,0.415,none,5350000,0.037,834899008,3852619008,0.003,0.006,1149675008,7.928,0.1903,-199007008,11082000,-0.193,0.01069,0.72620004,0.46541,HKD,
2,Chinaweal Centre,"Units A & B, 15th Floor 414-424 Jaffe Road",Causeway Bay,Hong Kong,852 2511 8999,852 2511 8711,https://enp.todayir.com,Oil & Gas Refining & Marketing,Energy,"E&P Global Holdings Limited, an investment holding company, engages in the trading of diesel, gasoline, and other petroleum products and services in the Republic of Korea. The company operates through Mining and Trading segments. It also holds coal mining and exploration rights in Russia. The company was formerly known as Siberian Mining Group Company Limited and changed its name to E&P Global Holdings Limited in January 2022. E&P Global Holdings Limited was incorporated in 2002 and is headquartered in Causeway Bay, Hong Kong.",10,"{'maxAge': 1, 'name': 'Mr. Wing Cheong  Wong', 'age': 58, 'title': 'Chief Financial Officer', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.425,0.42,0.415,0.42,0.425,0.42,0.415,0.42,0.0,1.171171,0.10949868,10000,10000,8418,2700,2700,0.415,0.0,60182052,0.35,0.93,0.052347012,0.4643,0.465,0.0,0.0,HKD,3871202048,0.47858003,52870320,145016992,0.63542,0.0,-12.541,1680220800,1711843200,1680220800,550211008,3.79,1:10,1587686400,3.367,4.637,HKG,EQUITY,1142.HK,1142.HK,E&P GLOBAL,E&P Global Holdings Limited,1036719000,Asia/Hong_Kong,HKT,28800000,0.415,none,5350000,0.037,834899008,3852619008,0.003,0.006,1149675008,7.928,0.1903,-199007008,11082000,-0.193,0.01069,0.72620004,0.46541,HKD,
3,Chinaweal Centre,"Units A & B, 15th Floor 414-424 Jaffe Road",Causeway Bay,Hong Kong,852 2511 8999,852 2511 8711,https://enp.todayir.com,Oil & Gas Refining & Marketing,Energy,"E&P Global Holdings Limited, an investment holding company, engages in the trading of diesel, gasoline, and other petroleum products and services in the Republic of Korea. The company operates through Mining and Trading segments. It also holds coal mining and exploration rights in Russia. The company was formerly known as Siberian Mining Group Company Limited and changed its name to E&P Global Holdings Limited in January 2022. E&P Global Holdings Limited was incorporated in 2002 and is headquartered in Causeway Bay, Hong Kong.",10,"{'maxAge': 1, 'name': 'Mr. Siu Fung  Tang', 'age': 39, 'title': 'Company Sec.', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.425,0.42,0.415,0.42,0.425,0.42,0.415,0.42,0.0,1.171171,0.10949868,10000,10000,8418,2700,2700,0.415,0.0,60182052,0.35,0.93,0.052347012,0.4643,0.465,0.0,0.0,HKD,3871202048,0.47858003,52870320,145016992,0.63542,0.0,-12.541,1680220800,1711843200,1680220800,550211008,3.79,1:10,1587686400,3.367,4.637,HKG,EQUITY,1142.HK,1142.HK,E&P GLOBAL,E&P Global Holdings Limited,1036719000,Asia/Hong_Kong,HKT,28800000,0.415,none,5350000,0.037,834899008,3852619008,0.003,0.006,1149675008,7.928,0.1903,-199007008,11082000,-0.193,0.01069,0.72620004,0.46541,HKD,
