,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"17B, Yue Xiu Building",160-174 Lockhart Road,Wan Chai,Hong Kong,852 25119811,852 25196473,https://www.yuexiureit.com,REIT—Office,Real Estate,"Yuexiu Real Estate Investment Trust (Yuexiu REIT) and its subsidiaries (together, the Group) are mainly engaged in the leasing of commercial properties in mainland China (China). Yuexiu REIT is a Hong Kong collective investment scheme constituted as a unit trust by the Trust Deed entered into between the Manager and HSBC Institutional Trust Services (Asia) Limited, as the Trustee of Yuexiu REIT (the Trustee) on 7 December 2005 (as amended by First Supplemental Deed dated 25 March 2008, Second Supplemental Deed dated 23 July 2010, Third Supplemental Deed dated 25 July 2012, Fourth Supplemental Deed dated 3 April 2020 and Fifth Supplemental Deed dated 28 May 2021) and authorised under section 104 of the Securities and Futures Ordinance subject to the applicable conditions imposed by Securities and Futures Commission from time to time. The address of its registered office is 17B, Yue Xiu Building, 160-174 Lockhart Road, Wanchai, Hong Kong. Yuexiu REIT was listed on The Stock Exchange of Hong Kong Limited on 21 December 2005.",673,"{'maxAge': 1, 'name': 'Mr. Deliang  Lin', 'age': 52, 'title': 'Chairman & CEO of Yuexiu REIT Asset Management Limited', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,3,1,5,1693526400,86400,4,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.02,0.0774,1694476800,5.8171,1.044294,Infinity,1,1,0,0,0,954279296,0.195,0.3801,0.4795236,0.195,0.218375,0.094,0.48205128,USD,21331048448,0.049089998,2287724507,4893740032,0.46811,0.04601,3.241,0.060166616,1672444800,1703980800,1688083200,100138000,0.0,10.719,18.779,PNK,EQUITY,YUXXF,YUXXF,YUEXIU REAL ESTATE INVESTMENT T,Yuexiu Real Estate Investment Trust,1345037400,America/New_York,EDT,-14400000,0.195,none,2768795904,0.573,1135900032,21949646848,0.436,0.504,1990056960,130.101,0.418,0.01456,0.00557,1312447000,-43573000,237580000,0.124,0.70403,0.57079,0.52537,CNY,
1,"17B, Yue Xiu Building",160-174 Lockhart Road,Wan Chai,Hong Kong,852 25119811,852 25196473,https://www.yuexiureit.com,REIT—Office,Real Estate,"Yuexiu Real Estate Investment Trust (Yuexiu REIT) and its subsidiaries (together, the Group) are mainly engaged in the leasing of commercial properties in mainland China (China). Yuexiu REIT is a Hong Kong collective investment scheme constituted as a unit trust by the Trust Deed entered into between the Manager and HSBC Institutional Trust Services (Asia) Limited, as the Trustee of Yuexiu REIT (the Trustee) on 7 December 2005 (as amended by First Supplemental Deed dated 25 March 2008, Second Supplemental Deed dated 23 July 2010, Third Supplemental Deed dated 25 July 2012, Fourth Supplemental Deed dated 3 April 2020 and Fifth Supplemental Deed dated 28 May 2021) and authorised under section 104 of the Securities and Futures Ordinance subject to the applicable conditions imposed by Securities and Futures Commission from time to time. The address of its registered office is 17B, Yue Xiu Building, 160-174 Lockhart Road, Wanchai, Hong Kong. Yuexiu REIT was listed on The Stock Exchange of Hong Kong Limited on 21 December 2005.",673,"{'maxAge': 1, 'name': 'Mr. Chi Fai  Kwan', 'age': 60, 'title': 'Chief Financial Officer of Yuexiu REIT Asset Management Limited', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,3,1,5,1693526400,86400,4,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.02,0.0774,1694476800,5.8171,1.044294,Infinity,1,1,0,0,0,954279296,0.195,0.3801,0.4795236,0.195,0.218375,0.094,0.48205128,USD,21331048448,0.049089998,2287724507,4893740032,0.46811,0.04601,3.241,0.060166616,1672444800,1703980800,1688083200,100138000,0.0,10.719,18.779,PNK,EQUITY,YUXXF,YUXXF,YUEXIU REAL ESTATE INVESTMENT T,Yuexiu Real Estate Investment Trust,1345037400,America/New_York,EDT,-14400000,0.195,none,2768795904,0.573,1135900032,21949646848,0.436,0.504,1990056960,130.101,0.418,0.01456,0.00557,1312447000,-43573000,237580000,0.124,0.70403,0.57079,0.52537,CNY,
2,"17B, Yue Xiu Building",160-174 Lockhart Road,Wan Chai,Hong Kong,852 25119811,852 25196473,https://www.yuexiureit.com,REIT—Office,Real Estate,"Yuexiu Real Estate Investment Trust (Yuexiu REIT) and its subsidiaries (together, the Group) are mainly engaged in the leasing of commercial properties in mainland China (China). Yuexiu REIT is a Hong Kong collective investment scheme constituted as a unit trust by the Trust Deed entered into between the Manager and HSBC Institutional Trust Services (Asia) Limited, as the Trustee of Yuexiu REIT (the Trustee) on 7 December 2005 (as amended by First Supplemental Deed dated 25 March 2008, Second Supplemental Deed dated 23 July 2010, Third Supplemental Deed dated 25 July 2012, Fourth Supplemental Deed dated 3 April 2020 and Fifth Supplemental Deed dated 28 May 2021) and authorised under section 104 of the Securities and Futures Ordinance subject to the applicable conditions imposed by Securities and Futures Commission from time to time. The address of its registered office is 17B, Yue Xiu Building, 160-174 Lockhart Road, Wanchai, Hong Kong. Yuexiu REIT was listed on The Stock Exchange of Hong Kong Limited on 21 December 2005.",673,"{'maxAge': 1, 'name': 'Mr. Yongjin  Jiang', 'title': 'Investor Relations Director', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,3,1,5,1693526400,86400,4,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.02,0.0774,1694476800,5.8171,1.044294,Infinity,1,1,0,0,0,954279296,0.195,0.3801,0.4795236,0.195,0.218375,0.094,0.48205128,USD,21331048448,0.049089998,2287724507,4893740032,0.46811,0.04601,3.241,0.060166616,1672444800,1703980800,1688083200,100138000,0.0,10.719,18.779,PNK,EQUITY,YUXXF,YUXXF,YUEXIU REAL ESTATE INVESTMENT T,Yuexiu Real Estate Investment Trust,1345037400,America/New_York,EDT,-14400000,0.195,none,2768795904,0.573,1135900032,21949646848,0.436,0.504,1990056960,130.101,0.418,0.01456,0.00557,1312447000,-43573000,237580000,0.124,0.70403,0.57079,0.52537,CNY,
3,"17B, Yue Xiu Building",160-174 Lockhart Road,Wan Chai,Hong Kong,852 25119811,852 25196473,https://www.yuexiureit.com,REIT—Office,Real Estate,"Yuexiu Real Estate Investment Trust (Yuexiu REIT) and its subsidiaries (together, the Group) are mainly engaged in the leasing of commercial properties in mainland China (China). Yuexiu REIT is a Hong Kong collective investment scheme constituted as a unit trust by the Trust Deed entered into between the Manager and HSBC Institutional Trust Services (Asia) Limited, as the Trustee of Yuexiu REIT (the Trustee) on 7 December 2005 (as amended by First Supplemental Deed dated 25 March 2008, Second Supplemental Deed dated 23 July 2010, Third Supplemental Deed dated 25 July 2012, Fourth Supplemental Deed dated 3 April 2020 and Fifth Supplemental Deed dated 28 May 2021) and authorised under section 104 of the Securities and Futures Ordinance subject to the applicable conditions imposed by Securities and Futures Commission from time to time. The address of its registered office is 17B, Yue Xiu Building, 160-174 Lockhart Road, Wanchai, Hong Kong. Yuexiu REIT was listed on The Stock Exchange of Hong Kong Limited on 21 December 2005.",673,"{'maxAge': 1, 'name': 'Mr. Bihong  Liu', 'title': 'GM of Internal Audit Dept & Dy GM of Compliance Dept - Yuexiu REIT Asset Mgmt Ltd', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,3,1,5,1693526400,86400,4,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.02,0.0774,1694476800,5.8171,1.044294,Infinity,1,1,0,0,0,954279296,0.195,0.3801,0.4795236,0.195,0.218375,0.094,0.48205128,USD,21331048448,0.049089998,2287724507,4893740032,0.46811,0.04601,3.241,0.060166616,1672444800,1703980800,1688083200,100138000,0.0,10.719,18.779,PNK,EQUITY,YUXXF,YUXXF,YUEXIU REAL ESTATE INVESTMENT T,Yuexiu Real Estate Investment Trust,1345037400,America/New_York,EDT,-14400000,0.195,none,2768795904,0.573,1135900032,21949646848,0.436,0.504,1990056960,130.101,0.418,0.01456,0.00557,1312447000,-43573000,237580000,0.124,0.70403,0.57079,0.52537,CNY,
4,"17B, Yue Xiu Building",160-174 Lockhart Road,Wan Chai,Hong Kong,852 25119811,852 25196473,https://www.yuexiureit.com,REIT—Office,Real Estate,"Yuexiu Real Estate Investment Trust (Yuexiu REIT) and its subsidiaries (together, the Group) are mainly engaged in the leasing of commercial properties in mainland China (China). Yuexiu REIT is a Hong Kong collective investment scheme constituted as a unit trust by the Trust Deed entered into between the Manager and HSBC Institutional Trust Services (Asia) Limited, as the Trustee of Yuexiu REIT (the Trustee) on 7 December 2005 (as amended by First Supplemental Deed dated 25 March 2008, Second Supplemental Deed dated 23 July 2010, Third Supplemental Deed dated 25 July 2012, Fourth Supplemental Deed dated 3 April 2020 and Fifth Supplemental Deed dated 28 May 2021) and authorised under section 104 of the Securities and Futures Ordinance subject to the applicable conditions imposed by Securities and Futures Commission from time to time. The address of its registered office is 17B, Yue Xiu Building, 160-174 Lockhart Road, Wanchai, Hong Kong. Yuexiu REIT was listed on The Stock Exchange of Hong Kong Limited on 21 December 2005.",673,"{'maxAge': 1, 'name': 'Ms. Hai Jing  Ou', 'age': 45, 'title': 'Deputy CEO & Exec. Director of Yuexiu REIT Asset Management Limited', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,3,1,5,1693526400,86400,4,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.02,0.0774,1694476800,5.8171,1.044294,Infinity,1,1,0,0,0,954279296,0.195,0.3801,0.4795236,0.195,0.218375,0.094,0.48205128,USD,21331048448,0.049089998,2287724507,4893740032,0.46811,0.04601,3.241,0.060166616,1672444800,1703980800,1688083200,100138000,0.0,10.719,18.779,PNK,EQUITY,YUXXF,YUXXF,YUEXIU REAL ESTATE INVESTMENT T,Yuexiu Real Estate Investment Trust,1345037400,America/New_York,EDT,-14400000,0.195,none,2768795904,0.573,1135900032,21949646848,0.436,0.504,1990056960,130.101,0.418,0.01456,0.00557,1312447000,-43573000,237580000,0.124,0.70403,0.57079,0.52537,CNY,
5,"17B, Yue Xiu Building",160-174 Lockhart Road,Wan Chai,Hong Kong,852 25119811,852 25196473,https://www.yuexiureit.com,REIT—Office,Real Estate,"Yuexiu Real Estate Investment Trust (Yuexiu REIT) and its subsidiaries (together, the Group) are mainly engaged in the leasing of commercial properties in mainland China (China). Yuexiu REIT is a Hong Kong collective investment scheme constituted as a unit trust by the Trust Deed entered into between the Manager and HSBC Institutional Trust Services (Asia) Limited, as the Trustee of Yuexiu REIT (the Trustee) on 7 December 2005 (as amended by First Supplemental Deed dated 25 March 2008, Second Supplemental Deed dated 23 July 2010, Third Supplemental Deed dated 25 July 2012, Fourth Supplemental Deed dated 3 April 2020 and Fifth Supplemental Deed dated 28 May 2021) and authorised under section 104 of the Securities and Futures Ordinance subject to the applicable conditions imposed by Securities and Futures Commission from time to time. The address of its registered office is 17B, Yue Xiu Building, 160-174 Lockhart Road, Wanchai, Hong Kong. Yuexiu REIT was listed on The Stock Exchange of Hong Kong Limited on 21 December 2005.",673,"{'maxAge': 1, 'name': 'Mr. Tat Fung  Yu', 'title': 'Company Sec. & Compliance Mang. of Yuexiu REIT Asset Mgmt Ltd', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,3,1,5,1693526400,86400,4,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.02,0.0774,1694476800,5.8171,1.044294,Infinity,1,1,0,0,0,954279296,0.195,0.3801,0.4795236,0.195,0.218375,0.094,0.48205128,USD,21331048448,0.049089998,2287724507,4893740032,0.46811,0.04601,3.241,0.060166616,1672444800,1703980800,1688083200,100138000,0.0,10.719,18.779,PNK,EQUITY,YUXXF,YUXXF,YUEXIU REAL ESTATE INVESTMENT T,Yuexiu Real Estate Investment Trust,1345037400,America/New_York,EDT,-14400000,0.195,none,2768795904,0.573,1135900032,21949646848,0.436,0.504,1990056960,130.101,0.418,0.01456,0.00557,1312447000,-43573000,237580000,0.124,0.70403,0.57079,0.52537,CNY,
