,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Dr. Lip Keong  Chen', 'age': 75, 'title': 'Founder, Sr. CEO & Exec. Director', 'yearBorn': 1947, 'fiscalYear': 2022, 'totalPay': 4903000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
1,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. Wai Tuck  Lee CPA', 'age': 60, 'title': 'Exec. Deputy Chairman', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 293000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
2,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. Yiy Fon  Chen', 'age': 41, 'title': 'CEO of Operations & Exec. Director', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 286000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
3,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. King Man Cheung', 'age': 37, 'title': 'Chief Financial Officer', 'yearBorn': 1985, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
4,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. Wai Yip Ngai', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
5,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. Gerard  Chai', 'title': 'Head of Investor Relations & MD', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
6,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. Jason  Ooi', 'title': 'Director of Compliance', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
7,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. Trung Phat  Lien', 'title': 'Chief Marketing Officer of Macau and China', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
8,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Mr. Sean Czoon  Tan', 'age': 43, 'title': ""Chief Financial Officer - Founder's Office"", 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
9,NagaWorld,"Samdech Techo, Hun Sen Park PO Box 1099",Phnom Penh,120101,Cambodia,855 23 228822,855 23 225888,https://www.nagacorp.com,Resorts & Casinos,Consumer Cyclical,"NagaCorp Ltd., an investment holding company, manages and operates a hotel and casino complex in the Kingdom of Cambodia. The company operates in two segments, Casino Operations, and Hotel and Entertainment Operations. It owns, manages, and operates NagaWorld, an integrated hotel and entertainment complex that consists of hotel rooms, gaming tables, and electronic gaming machines, as well as public and premium gaming halls, an all-suite luxury spa, shopping gallery, food and beverage outlets, entertainment services, and meeting spaces, as well as hotel convention spaces for accommodation of approximately 1,000 delegates. The company also engages in the provision of management consulting; management of aircraft; transportation support activities; travel agency services; marketing, sales, consultancy, and services related to travelling, hotels, and resorts; provision of employment placement agency services; and asset holding activities. In addition, it is involved in property development and investment activities; operation of retail business; and operation of football club. The company was founded in 1995 and is based in Phnom Penh, the Kingdom of Cambodia.",6098,"{'maxAge': 1, 'name': 'Anthony  Betz', 'title': 'Chief Security Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,4.18,4.2,4.14,4.27,4.18,4.2,4.14,4.27,0.12,0.028299998,1682467200,0.24059999,1.584459,17.333334,6.933333,1340112,1340112,1103127,768031,768031,4.16,4.23,0,0,18399637504,3.53,7.87,40.15179,4.4134,5.65855,0.0,0.0,HKD,18666745856,0.30012,1359627175,4422989824,0.6926,0.05486,0.436,9.541285,1672444800,1703980800,1688083200,0.574,137528992,0.24,0.6,0.0,40.735,75.247,HKG,EQUITY,3918.HK,3918.HK,NAGACORP,NagaCorp Ltd.,1161221400,Asia/Hong_Kong,HKT,28800000,4.16,8.77,5.09,6.5,5.48,2.2,buy,5,262022000,0.059,248072992,529128000,1.479,1.63,458252000,27.418,0.104,0.03579,0.075100005,375966000,123714872,265771008,0.576,0.101,0.84336996,0.54135,0.32472,USD,
