,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5 Chimarras Street,Maroussi,Athens,15125,Greece,30 210 69 10 016,30 210 33 11 956,https://www.trastor.gr/en/,REIT—Diversified,Real Estate,"Trastor Real Estate Investment Company SA operates as a property investment company in Greece. Its property portfolio includes shops, offices, gas stations, and garages. The company was formerly known as Piraeus Real Estate Investment Company and changed its name to Trastor Real Estate Investment Company SA in May 2009. Trastor Real Estate Investment Company is headquartered in Athens, Greece. Trastor Real Estate Investment Company SA (ATSE:TRASTOR) operates as a subsidiary of Piraeus Bank S.A.",15,"{'maxAge': 1, 'name': 'Mr. Tassos G. Kazinos', 'title': 'Vice Chairman, MD & CEO', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.04,1.02,1.02,1.09,1.04,1.02,1.02,1.09,0.03,0.0275,1687478400,0.0889,0.213588,4.541667,1890,1890,650,602,602,0.0,1.09,61000,175100,165169888,0.945,1.25,7.1700754,1.1036,1.05815,0.03,0.028846154,EUR,357764960,1.4733299,3265525,151532000,0.9836,0.0,1.401,0.77801573,1672444800,1703980800,1672444800,-0.088,33939688,0.24,15.531,25.34,ATH,EQUITY,TRASTOR.AT,TRASTOR.AT,TRASTOR REAL ESTATE INVEST. CO,Trastor Real Estate Investment Company SA,1120030200,Europe/Athens,EEST,10800000,1.09,none,17842632,0.118,14118775,210437200,2.362,4.893,23036004,99.115,0.153,0.0224,0.17255,-5337941,2885722,-0.094,0.151,0.77171,0.6129,0.61107,EUR,
1,5 Chimarras Street,Maroussi,Athens,15125,Greece,30 210 69 10 016,30 210 33 11 956,https://www.trastor.gr/en/,REIT—Diversified,Real Estate,"Trastor Real Estate Investment Company SA operates as a property investment company in Greece. Its property portfolio includes shops, offices, gas stations, and garages. The company was formerly known as Piraeus Real Estate Investment Company and changed its name to Trastor Real Estate Investment Company SA in May 2009. Trastor Real Estate Investment Company is headquartered in Athens, Greece. Trastor Real Estate Investment Company SA (ATSE:TRASTOR) operates as a subsidiary of Piraeus Bank S.A.",15,"{'maxAge': 1, 'name': 'Mr. Ioannis A. Letsios', 'title': 'Head of the Financial Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.04,1.02,1.02,1.09,1.04,1.02,1.02,1.09,0.03,0.0275,1687478400,0.0889,0.213588,4.541667,1890,1890,650,602,602,0.0,1.09,61000,175100,165169888,0.945,1.25,7.1700754,1.1036,1.05815,0.03,0.028846154,EUR,357764960,1.4733299,3265525,151532000,0.9836,0.0,1.401,0.77801573,1672444800,1703980800,1672444800,-0.088,33939688,0.24,15.531,25.34,ATH,EQUITY,TRASTOR.AT,TRASTOR.AT,TRASTOR REAL ESTATE INVEST. CO,Trastor Real Estate Investment Company SA,1120030200,Europe/Athens,EEST,10800000,1.09,none,17842632,0.118,14118775,210437200,2.362,4.893,23036004,99.115,0.153,0.0224,0.17255,-5337941,2885722,-0.094,0.151,0.77171,0.6129,0.61107,EUR,
2,5 Chimarras Street,Maroussi,Athens,15125,Greece,30 210 69 10 016,30 210 33 11 956,https://www.trastor.gr/en/,REIT—Diversified,Real Estate,"Trastor Real Estate Investment Company SA operates as a property investment company in Greece. Its property portfolio includes shops, offices, gas stations, and garages. The company was formerly known as Piraeus Real Estate Investment Company and changed its name to Trastor Real Estate Investment Company SA in May 2009. Trastor Real Estate Investment Company is headquartered in Athens, Greece. Trastor Real Estate Investment Company SA (ATSE:TRASTOR) operates as a subsidiary of Piraeus Bank S.A.",15,"{'maxAge': 1, 'name': 'Mr. George  Filopoulos', 'title': 'Head of the Investment Division & Investment Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.04,1.02,1.02,1.09,1.04,1.02,1.02,1.09,0.03,0.0275,1687478400,0.0889,0.213588,4.541667,1890,1890,650,602,602,0.0,1.09,61000,175100,165169888,0.945,1.25,7.1700754,1.1036,1.05815,0.03,0.028846154,EUR,357764960,1.4733299,3265525,151532000,0.9836,0.0,1.401,0.77801573,1672444800,1703980800,1672444800,-0.088,33939688,0.24,15.531,25.34,ATH,EQUITY,TRASTOR.AT,TRASTOR.AT,TRASTOR REAL ESTATE INVEST. CO,Trastor Real Estate Investment Company SA,1120030200,Europe/Athens,EEST,10800000,1.09,none,17842632,0.118,14118775,210437200,2.362,4.893,23036004,99.115,0.153,0.0224,0.17255,-5337941,2885722,-0.094,0.151,0.77171,0.6129,0.61107,EUR,
3,5 Chimarras Street,Maroussi,Athens,15125,Greece,30 210 69 10 016,30 210 33 11 956,https://www.trastor.gr/en/,REIT—Diversified,Real Estate,"Trastor Real Estate Investment Company SA operates as a property investment company in Greece. Its property portfolio includes shops, offices, gas stations, and garages. The company was formerly known as Piraeus Real Estate Investment Company and changed its name to Trastor Real Estate Investment Company SA in May 2009. Trastor Real Estate Investment Company is headquartered in Athens, Greece. Trastor Real Estate Investment Company SA (ATSE:TRASTOR) operates as a subsidiary of Piraeus Bank S.A.",15,"{'maxAge': 1, 'name': 'Mr. Dimitris  Polychronopoulos', 'title': 'Head of Legal Services Dept. & Regulatory Compliance, Compliance Officer and Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.04,1.02,1.02,1.09,1.04,1.02,1.02,1.09,0.03,0.0275,1687478400,0.0889,0.213588,4.541667,1890,1890,650,602,602,0.0,1.09,61000,175100,165169888,0.945,1.25,7.1700754,1.1036,1.05815,0.03,0.028846154,EUR,357764960,1.4733299,3265525,151532000,0.9836,0.0,1.401,0.77801573,1672444800,1703980800,1672444800,-0.088,33939688,0.24,15.531,25.34,ATH,EQUITY,TRASTOR.AT,TRASTOR.AT,TRASTOR REAL ESTATE INVEST. CO,Trastor Real Estate Investment Company SA,1120030200,Europe/Athens,EEST,10800000,1.09,none,17842632,0.118,14118775,210437200,2.362,4.893,23036004,99.115,0.153,0.0224,0.17255,-5337941,2885722,-0.094,0.151,0.77171,0.6129,0.61107,EUR,
4,5 Chimarras Street,Maroussi,Athens,15125,Greece,30 210 69 10 016,30 210 33 11 956,https://www.trastor.gr/en/,REIT—Diversified,Real Estate,"Trastor Real Estate Investment Company SA operates as a property investment company in Greece. Its property portfolio includes shops, offices, gas stations, and garages. The company was formerly known as Piraeus Real Estate Investment Company and changed its name to Trastor Real Estate Investment Company SA in May 2009. Trastor Real Estate Investment Company is headquartered in Athens, Greece. Trastor Real Estate Investment Company SA (ATSE:TRASTOR) operates as a subsidiary of Piraeus Bank S.A.",15,"{'maxAge': 1, 'name': 'Mr. George  Theodoropoulos', 'title': 'Head of the Asset & Portfolio and Asset & Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.04,1.02,1.02,1.09,1.04,1.02,1.02,1.09,0.03,0.0275,1687478400,0.0889,0.213588,4.541667,1890,1890,650,602,602,0.0,1.09,61000,175100,165169888,0.945,1.25,7.1700754,1.1036,1.05815,0.03,0.028846154,EUR,357764960,1.4733299,3265525,151532000,0.9836,0.0,1.401,0.77801573,1672444800,1703980800,1672444800,-0.088,33939688,0.24,15.531,25.34,ATH,EQUITY,TRASTOR.AT,TRASTOR.AT,TRASTOR REAL ESTATE INVEST. CO,Trastor Real Estate Investment Company SA,1120030200,Europe/Athens,EEST,10800000,1.09,none,17842632,0.118,14118775,210437200,2.362,4.893,23036004,99.115,0.153,0.0224,0.17255,-5337941,2885722,-0.094,0.151,0.77171,0.6129,0.61107,EUR,
5,5 Chimarras Street,Maroussi,Athens,15125,Greece,30 210 69 10 016,30 210 33 11 956,https://www.trastor.gr/en/,REIT—Diversified,Real Estate,"Trastor Real Estate Investment Company SA operates as a property investment company in Greece. Its property portfolio includes shops, offices, gas stations, and garages. The company was formerly known as Piraeus Real Estate Investment Company and changed its name to Trastor Real Estate Investment Company SA in May 2009. Trastor Real Estate Investment Company is headquartered in Athens, Greece. Trastor Real Estate Investment Company SA (ATSE:TRASTOR) operates as a subsidiary of Piraeus Bank S.A.",15,"{'maxAge': 1, 'name': 'Ms. Katerina  Maniati', 'title': 'Head of the Internal Audit', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.04,1.02,1.02,1.09,1.04,1.02,1.02,1.09,0.03,0.0275,1687478400,0.0889,0.213588,4.541667,1890,1890,650,602,602,0.0,1.09,61000,175100,165169888,0.945,1.25,7.1700754,1.1036,1.05815,0.03,0.028846154,EUR,357764960,1.4733299,3265525,151532000,0.9836,0.0,1.401,0.77801573,1672444800,1703980800,1672444800,-0.088,33939688,0.24,15.531,25.34,ATH,EQUITY,TRASTOR.AT,TRASTOR.AT,TRASTOR REAL ESTATE INVEST. CO,Trastor Real Estate Investment Company SA,1120030200,Europe/Athens,EEST,10800000,1.09,none,17842632,0.118,14118775,210437200,2.362,4.893,23036004,99.115,0.153,0.0224,0.17255,-5337941,2885722,-0.094,0.151,0.77171,0.6129,0.61107,EUR,
