,address1,city,state,zip,country,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,198 Davenport Avenue,Toronto,ON,M5R 1J2,Canada,416 861 8165,https://www.sulliden.com,Other Industrial Metals & Mining,Basic Materials,"Sulliden Mining Capital Inc. engages in the acquisition and development of mining projects in the Americas. The company primarily explores for gold, uranium, and precious metals. It holds 100% interest in the East Sullivan property, which contains 21 contiguous claims covering an area of 334 hectares located in the Abitibi region of Quebec, Canada. The company was incorporated in 2014 and is based in Toronto, Canada.",13,"{'maxAge': 1, 'name': 'Mr. Ryan Jeffery Ptolemy C.F.A., CPA, CFA, CGA, CPA', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 72000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.035,0.04,0.035,0.04,0.035,0.04,0.035,0.04,0.0,1.630424,995000,995000,343798,458930,458930,0.035,0.04,0,0,4489660,0.02,0.065,0.0411,0.037425,0.0,0.0,CAD,603427,0.0,113606338,128276000,30155,12882,1690761600,1693440000,0.0002,0.11835,0.05106,0.1,0.027,1.2962962,1659225600,1690761600,1682812800,-7654118,-0.05,TOR,EQUITY,SMC.TO,SMC.TO,SULLIDEN MINING CAPITAL INC,Sulliden Mining Capital Inc.,1407763800,America/Toronto,EDT,-14400000,0.035,none,3886232,0.03,0,5.04,5.413,-0.29817,-0.91323996,-207000,-2323221,-1872268,0.0,0.0,0.0,CAD,
1,198 Davenport Avenue,Toronto,ON,M5R 1J2,Canada,416 861 8165,https://www.sulliden.com,Other Industrial Metals & Mining,Basic Materials,"Sulliden Mining Capital Inc. engages in the acquisition and development of mining projects in the Americas. The company primarily explores for gold, uranium, and precious metals. It holds 100% interest in the East Sullivan property, which contains 21 contiguous claims covering an area of 334 hectares located in the Abitibi region of Quebec, Canada. The company was incorporated in 2014 and is based in Toronto, Canada.",13,"{'maxAge': 1, 'name': 'Mr. Rennie  Morkel', 'title': 'CEO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.035,0.04,0.035,0.04,0.035,0.04,0.035,0.04,0.0,1.630424,995000,995000,343798,458930,458930,0.035,0.04,0,0,4489660,0.02,0.065,0.0411,0.037425,0.0,0.0,CAD,603427,0.0,113606338,128276000,30155,12882,1690761600,1693440000,0.0002,0.11835,0.05106,0.1,0.027,1.2962962,1659225600,1690761600,1682812800,-7654118,-0.05,TOR,EQUITY,SMC.TO,SMC.TO,SULLIDEN MINING CAPITAL INC,Sulliden Mining Capital Inc.,1407763800,America/Toronto,EDT,-14400000,0.035,none,3886232,0.03,0,5.04,5.413,-0.29817,-0.91323996,-207000,-2323221,-1872268,0.0,0.0,0.0,CAD,
2,198 Davenport Avenue,Toronto,ON,M5R 1J2,Canada,416 861 8165,https://www.sulliden.com,Other Industrial Metals & Mining,Basic Materials,"Sulliden Mining Capital Inc. engages in the acquisition and development of mining projects in the Americas. The company primarily explores for gold, uranium, and precious metals. It holds 100% interest in the East Sullivan property, which contains 21 contiguous claims covering an area of 334 hectares located in the Abitibi region of Quebec, Canada. The company was incorporated in 2014 and is based in Toronto, Canada.",13,"{'maxAge': 1, 'name': 'Ms. Caroline  Arsenault', 'title': 'Investor Relations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.035,0.04,0.035,0.04,0.035,0.04,0.035,0.04,0.0,1.630424,995000,995000,343798,458930,458930,0.035,0.04,0,0,4489660,0.02,0.065,0.0411,0.037425,0.0,0.0,CAD,603427,0.0,113606338,128276000,30155,12882,1690761600,1693440000,0.0002,0.11835,0.05106,0.1,0.027,1.2962962,1659225600,1690761600,1682812800,-7654118,-0.05,TOR,EQUITY,SMC.TO,SMC.TO,SULLIDEN MINING CAPITAL INC,Sulliden Mining Capital Inc.,1407763800,America/Toronto,EDT,-14400000,0.035,none,3886232,0.03,0,5.04,5.413,-0.29817,-0.91323996,-207000,-2323221,-1872268,0.0,0.0,0.0,CAD,
3,198 Davenport Avenue,Toronto,ON,M5R 1J2,Canada,416 861 8165,https://www.sulliden.com,Other Industrial Metals & Mining,Basic Materials,"Sulliden Mining Capital Inc. engages in the acquisition and development of mining projects in the Americas. The company primarily explores for gold, uranium, and precious metals. It holds 100% interest in the East Sullivan property, which contains 21 contiguous claims covering an area of 334 hectares located in the Abitibi region of Quebec, Canada. The company was incorporated in 2014 and is based in Toronto, Canada.",13,"{'maxAge': 1, 'name': 'Mr. Rémi  Charbonneau Ph.D.', 'title': 'Geologist', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.035,0.04,0.035,0.04,0.035,0.04,0.035,0.04,0.0,1.630424,995000,995000,343798,458930,458930,0.035,0.04,0,0,4489660,0.02,0.065,0.0411,0.037425,0.0,0.0,CAD,603427,0.0,113606338,128276000,30155,12882,1690761600,1693440000,0.0002,0.11835,0.05106,0.1,0.027,1.2962962,1659225600,1690761600,1682812800,-7654118,-0.05,TOR,EQUITY,SMC.TO,SMC.TO,SULLIDEN MINING CAPITAL INC,Sulliden Mining Capital Inc.,1407763800,America/Toronto,EDT,-14400000,0.035,none,3886232,0.03,0,5.04,5.413,-0.29817,-0.91323996,-207000,-2323221,-1872268,0.0,0.0,0.0,CAD,
4,198 Davenport Avenue,Toronto,ON,M5R 1J2,Canada,416 861 8165,https://www.sulliden.com,Other Industrial Metals & Mining,Basic Materials,"Sulliden Mining Capital Inc. engages in the acquisition and development of mining projects in the Americas. The company primarily explores for gold, uranium, and precious metals. It holds 100% interest in the East Sullivan property, which contains 21 contiguous claims covering an area of 334 hectares located in the Abitibi region of Quebec, Canada. The company was incorporated in 2014 and is based in Toronto, Canada.",13,"{'maxAge': 1, 'name': 'Ms. Wanda  Roque', 'age': 46, 'title': 'Corp. Sec.', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.035,0.04,0.035,0.04,0.035,0.04,0.035,0.04,0.0,1.630424,995000,995000,343798,458930,458930,0.035,0.04,0,0,4489660,0.02,0.065,0.0411,0.037425,0.0,0.0,CAD,603427,0.0,113606338,128276000,30155,12882,1690761600,1693440000,0.0002,0.11835,0.05106,0.1,0.027,1.2962962,1659225600,1690761600,1682812800,-7654118,-0.05,TOR,EQUITY,SMC.TO,SMC.TO,SULLIDEN MINING CAPITAL INC,Sulliden Mining Capital Inc.,1407763800,America/Toronto,EDT,-14400000,0.035,none,3886232,0.03,0,5.04,5.413,-0.29817,-0.91323996,-207000,-2323221,-1872268,0.0,0.0,0.0,CAD,
