,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Mohamad Idham Nawawi', 'age': 53, 'title': 'Chief Exec. Officer', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
1,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Ms. Moi Tsu Tan', 'age': 63, 'title': 'Chief Financial Officer', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
2,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Kesavan  Sivabalan', 'age': 53, 'title': 'Chief Technology Officer', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
3,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Ms. Christine  Lau', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
4,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Cheng Weng Hong', 'age': 43, 'title': 'Chief Sales & Retail Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
5,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Azmi  Ujang', 'age': 61, 'title': 'Chief HR Officer', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
6,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Albern  Murty', 'age': 49, 'title': 'Deputy Chief Exec. Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
7,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Eugene Teh Yee', 'age': 47, 'title': 'Chief Bus. Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
8,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Joachim  Rajaram', 'age': 45, 'title': 'Chief Corp. Affairs Officer', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
9,"Level 31, Menara CelcomDigi",No. 6. Persiaran Barat Seksyen 52,Petaling Jaya,46200,Malaysia,60 3 7200 2222,https://corporate.celcomdigi.com,Telecom Services,Communication Services,"Celcomdigi Berhad, an investment holding company, provides mobile communication services and related products in Malaysia. It engages in the establishment, maintenance, and provision of telecommunication and related services; trading and distribution of communication devices and related products; managing retail stores; and fibre optic transmission network and property investment activities. The company also offers e-commerce, and digital services and solutions; telecommunication infrastructure services; cybersecurity, networking, information, and communication solutions; business management and integration systems; and strategic and business development, management, and administrative support services. In addition, it provides network communications, capacity, and services; mobile communications and network transmission related services; network and application services; and content solutions. The company was formerly known as Digi.Com Berhad and changed its name to Celcomdigi Berhad in February 2023. Celcomdigi Berhad was founded in 1995 and is headquartered in Petaling Jaya, Malaysia.",3818,"{'maxAge': 1, 'name': 'Mr. Praveen  Rajan', 'age': 43, 'title': 'Chief Consumer Bus. Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.49,4.45,4.39,4.49,4.49,4.45,4.39,4.49,0.13,0.028900001,1693872000,1.3630999,3.81,0.178191,49.222218,26.058823,5471300,5471300,2117238,2342490,2342490,4.42,4.43,0,0,51970543616,3.19,4.59,5.16368,4.3674,4.2541,0.129,0.028730512,MYR,64780079104,0.09625,3048197724,11731500032,0.83878,0.097349994,1.375,3.221818,1672444800,1703980800,1688083200,0.561,968740992,0.09,0.17,23.76,6.436,9.831,KLS,EQUITY,6947.KL,6947.KL,CDB,Celcomdigi Berhad,1147136400,Asia/Kuala_Lumpur,MYT,28800000,4.43,5.06,3.4,4.37,4.5,3.0,hold,23,834416000,0.071,6589664256,13541211136,0.51,0.537,10064632832,83.401,0.996,0.12788,0.11623,6802464000,5939280896,4280481024,0.035,1.029,0.77053,0.65473,0.45075,MYR,0.6011
