,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,PO Box 957,STN Adelaide,Toronto,ON,M5C 2K3,Canada,416 362 0066,https://labradorironore.com,Steel,Basic Materials,"Labrador Iron Ore Royalty Corporation, through its subsidiary, Hollinger-Hanna Limited, holds a 15.10% equity interest in Iron Ore Company of Canada (IOC) that produces and processes iron ores at Labrador City, Newfoundland and Labrador. Its primary products include standard and low silica acid, flux, and direct reduction pellets, and iron ore concentrate, as well as seaborne iron ore pellets. The company was formerly known as Labrador Iron Ore Royalty Income Fund and changed its name to Labrador Iron Ore Royalty Corporation in July 2010. Labrador Iron Ore Royalty Corporation is based in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. John F. Tuer', 'age': 57, 'title': 'Pres, CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 255601, 'exercisedValue': 0, 'unexercisedValue': 0}",4,9,5,5,7,1693526400,1672444800,86400,2,24.3,24.5,24.5,25.21,24.3,24.5,24.5,25.21,2.12,0.0871,1687996800,0.87160003,8.36,1.251788,10.427385,4703,4703,3325,4750,4750,0.0,0.0,0,0,1608320000,19.35,29.8,7.6525807,23.0442,24.34335,2.85,0.11728395,USD,1531680000,0.99541,63954560,64000000,0.00068000006,0.22791,10.14,2.4783037,1672444800,1703980800,1688083200,-0.466,209203008,2.41,7.288,PNK,EQUITY,LIFZF,LIFZF,LABRADOR IRON ORE RTY CORPORATI,Labrador Iron Ore Royalty Corporation,1281619800,America/New_York,EDT,-14400000,25.13,none,23520000,0.367,0,1.563,1.563,210167008,3.281,0.1197,0.32926998,225899000,103344872,199394000,-0.472,-0.225,0.97075,0.0,0.75804,CAD,
1,PO Box 957,STN Adelaide,Toronto,ON,M5C 2K3,Canada,416 362 0066,https://labradorironore.com,Steel,Basic Materials,"Labrador Iron Ore Royalty Corporation, through its subsidiary, Hollinger-Hanna Limited, holds a 15.10% equity interest in Iron Ore Company of Canada (IOC) that produces and processes iron ores at Labrador City, Newfoundland and Labrador. Its primary products include standard and low silica acid, flux, and direct reduction pellets, and iron ore concentrate, as well as seaborne iron ore pellets. The company was formerly known as Labrador Iron Ore Royalty Income Fund and changed its name to Labrador Iron Ore Royalty Corporation in July 2010. Labrador Iron Ore Royalty Corporation is based in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Alan Richard Thomas', 'age': 79, 'title': 'Chief Financial Officer', 'yearBorn': 1943, 'fiscalYear': 2022, 'totalPay': 138326, 'exercisedValue': 0, 'unexercisedValue': 0}",4,9,5,5,7,1693526400,1672444800,86400,2,24.3,24.5,24.5,25.21,24.3,24.5,24.5,25.21,2.12,0.0871,1687996800,0.87160003,8.36,1.251788,10.427385,4703,4703,3325,4750,4750,0.0,0.0,0,0,1608320000,19.35,29.8,7.6525807,23.0442,24.34335,2.85,0.11728395,USD,1531680000,0.99541,63954560,64000000,0.00068000006,0.22791,10.14,2.4783037,1672444800,1703980800,1688083200,-0.466,209203008,2.41,7.288,PNK,EQUITY,LIFZF,LIFZF,LABRADOR IRON ORE RTY CORPORATI,Labrador Iron Ore Royalty Corporation,1281619800,America/New_York,EDT,-14400000,25.13,none,23520000,0.367,0,1.563,1.563,210167008,3.281,0.1197,0.32926998,225899000,103344872,199394000,-0.472,-0.225,0.97075,0.0,0.75804,CAD,
2,PO Box 957,STN Adelaide,Toronto,ON,M5C 2K3,Canada,416 362 0066,https://labradorironore.com,Steel,Basic Materials,"Labrador Iron Ore Royalty Corporation, through its subsidiary, Hollinger-Hanna Limited, holds a 15.10% equity interest in Iron Ore Company of Canada (IOC) that produces and processes iron ores at Labrador City, Newfoundland and Labrador. Its primary products include standard and low silica acid, flux, and direct reduction pellets, and iron ore concentrate, as well as seaborne iron ore pellets. The company was formerly known as Labrador Iron Ore Royalty Income Fund and changed its name to Labrador Iron Ore Royalty Corporation in July 2010. Labrador Iron Ore Royalty Corporation is based in Toronto, Canada.","{'maxAge': 1, 'name': 'Ms. Sandra L. Rosch', 'age': 62, 'title': 'Exec. VP & Director', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 138326, 'exercisedValue': 0, 'unexercisedValue': 0}",4,9,5,5,7,1693526400,1672444800,86400,2,24.3,24.5,24.5,25.21,24.3,24.5,24.5,25.21,2.12,0.0871,1687996800,0.87160003,8.36,1.251788,10.427385,4703,4703,3325,4750,4750,0.0,0.0,0,0,1608320000,19.35,29.8,7.6525807,23.0442,24.34335,2.85,0.11728395,USD,1531680000,0.99541,63954560,64000000,0.00068000006,0.22791,10.14,2.4783037,1672444800,1703980800,1688083200,-0.466,209203008,2.41,7.288,PNK,EQUITY,LIFZF,LIFZF,LABRADOR IRON ORE RTY CORPORATI,Labrador Iron Ore Royalty Corporation,1281619800,America/New_York,EDT,-14400000,25.13,none,23520000,0.367,0,1.563,1.563,210167008,3.281,0.1197,0.32926998,225899000,103344872,199394000,-0.472,-0.225,0.97075,0.0,0.75804,CAD,
3,PO Box 957,STN Adelaide,Toronto,ON,M5C 2K3,Canada,416 362 0066,https://labradorironore.com,Steel,Basic Materials,"Labrador Iron Ore Royalty Corporation, through its subsidiary, Hollinger-Hanna Limited, holds a 15.10% equity interest in Iron Ore Company of Canada (IOC) that produces and processes iron ores at Labrador City, Newfoundland and Labrador. Its primary products include standard and low silica acid, flux, and direct reduction pellets, and iron ore concentrate, as well as seaborne iron ore pellets. The company was formerly known as Labrador Iron Ore Royalty Income Fund and changed its name to Labrador Iron Ore Royalty Corporation in July 2010. Labrador Iron Ore Royalty Corporation is based in Toronto, Canada.","{'maxAge': 1, 'name': 'Robert O. Hansen', 'title': 'Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",4,9,5,5,7,1693526400,1672444800,86400,2,24.3,24.5,24.5,25.21,24.3,24.5,24.5,25.21,2.12,0.0871,1687996800,0.87160003,8.36,1.251788,10.427385,4703,4703,3325,4750,4750,0.0,0.0,0,0,1608320000,19.35,29.8,7.6525807,23.0442,24.34335,2.85,0.11728395,USD,1531680000,0.99541,63954560,64000000,0.00068000006,0.22791,10.14,2.4783037,1672444800,1703980800,1688083200,-0.466,209203008,2.41,7.288,PNK,EQUITY,LIFZF,LIFZF,LABRADOR IRON ORE RTY CORPORATI,Labrador Iron Ore Royalty Corporation,1281619800,America/New_York,EDT,-14400000,25.13,none,23520000,0.367,0,1.563,1.563,210167008,3.281,0.1197,0.32926998,225899000,103344872,199394000,-0.472,-0.225,0.97075,0.0,0.75804,CAD,
