,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Krasnopresnenskaya Embankment, 12",Entrance No. 11,Moscow,123610,Russia,7 495 258 1212,7 495 258 1155,https://wtcmoscow.ru,Real Estate Services,Real Estate,"Joint Stock Company ""World Trade Center Moscow"" operates business complex in Russia. It provides conference, exhibition center, hotel, seminar, symposiums, business meeting, banquets and shows, and restaurant services. The company was founded in 1974 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Vladimir Petrovich Strashko', 'title': 'Chairman of Management Board, Director Gen. and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.56,6.58,6.5,6.64,6.56,6.58,6.5,6.64,0.56,0.076,1683504000,0.2544,0.175199,2.9864252,9500,9500,0,0,0,6.58,6.6,100000,100000,7651643904,6.5,7.4,1.0225997,7.4,7.4,0.562,0.08567073,RUB,1758404096,0.40625998,255320537,150310000,0.0,0.0,53.35,0.12371134,1672444800,1703980800,1688083200,2955375104,2.21,0.235,0.696,MCX,EQUITY,WTCMP.ME,WTCMP.ME,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",1267597800,Europe/Moscow,MSK,10800000,6.6,none,4368271872,4.797,2527080960,381000,2.765,6.989,7482541056,0.001,8.217,0.02349,0.06435,-1925642496,2023341056,0.19,0.67871004,0.33773,0.28299,RUB,
1,"Krasnopresnenskaya Embankment, 12",Entrance No. 11,Moscow,123610,Russia,7 495 258 1212,7 495 258 1155,https://wtcmoscow.ru,Real Estate Services,Real Estate,"Joint Stock Company ""World Trade Center Moscow"" operates business complex in Russia. It provides conference, exhibition center, hotel, seminar, symposiums, business meeting, banquets and shows, and restaurant services. The company was founded in 1974 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Ms. Vera Leonidovna Bogoslovskaya', 'title': 'Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.56,6.58,6.5,6.64,6.56,6.58,6.5,6.64,0.56,0.076,1683504000,0.2544,0.175199,2.9864252,9500,9500,0,0,0,6.58,6.6,100000,100000,7651643904,6.5,7.4,1.0225997,7.4,7.4,0.562,0.08567073,RUB,1758404096,0.40625998,255320537,150310000,0.0,0.0,53.35,0.12371134,1672444800,1703980800,1688083200,2955375104,2.21,0.235,0.696,MCX,EQUITY,WTCMP.ME,WTCMP.ME,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",1267597800,Europe/Moscow,MSK,10800000,6.6,none,4368271872,4.797,2527080960,381000,2.765,6.989,7482541056,0.001,8.217,0.02349,0.06435,-1925642496,2023341056,0.19,0.67871004,0.33773,0.28299,RUB,
2,"Krasnopresnenskaya Embankment, 12",Entrance No. 11,Moscow,123610,Russia,7 495 258 1212,7 495 258 1155,https://wtcmoscow.ru,Real Estate Services,Real Estate,"Joint Stock Company ""World Trade Center Moscow"" operates business complex in Russia. It provides conference, exhibition center, hotel, seminar, symposiums, business meeting, banquets and shows, and restaurant services. The company was founded in 1974 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Sergei Alexandrovich Davydov', 'title': 'First Deputy Gen. Director and Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.56,6.58,6.5,6.64,6.56,6.58,6.5,6.64,0.56,0.076,1683504000,0.2544,0.175199,2.9864252,9500,9500,0,0,0,6.58,6.6,100000,100000,7651643904,6.5,7.4,1.0225997,7.4,7.4,0.562,0.08567073,RUB,1758404096,0.40625998,255320537,150310000,0.0,0.0,53.35,0.12371134,1672444800,1703980800,1688083200,2955375104,2.21,0.235,0.696,MCX,EQUITY,WTCMP.ME,WTCMP.ME,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",1267597800,Europe/Moscow,MSK,10800000,6.6,none,4368271872,4.797,2527080960,381000,2.765,6.989,7482541056,0.001,8.217,0.02349,0.06435,-1925642496,2023341056,0.19,0.67871004,0.33773,0.28299,RUB,
3,"Krasnopresnenskaya Embankment, 12",Entrance No. 11,Moscow,123610,Russia,7 495 258 1212,7 495 258 1155,https://wtcmoscow.ru,Real Estate Services,Real Estate,"Joint Stock Company ""World Trade Center Moscow"" operates business complex in Russia. It provides conference, exhibition center, hotel, seminar, symposiums, business meeting, banquets and shows, and restaurant services. The company was founded in 1974 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Vladimir Ivanovich Pasik', 'title': 'Deputy Gen. Director & Member of Mgmt. Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.56,6.58,6.5,6.64,6.56,6.58,6.5,6.64,0.56,0.076,1683504000,0.2544,0.175199,2.9864252,9500,9500,0,0,0,6.58,6.6,100000,100000,7651643904,6.5,7.4,1.0225997,7.4,7.4,0.562,0.08567073,RUB,1758404096,0.40625998,255320537,150310000,0.0,0.0,53.35,0.12371134,1672444800,1703980800,1688083200,2955375104,2.21,0.235,0.696,MCX,EQUITY,WTCMP.ME,WTCMP.ME,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",1267597800,Europe/Moscow,MSK,10800000,6.6,none,4368271872,4.797,2527080960,381000,2.765,6.989,7482541056,0.001,8.217,0.02349,0.06435,-1925642496,2023341056,0.19,0.67871004,0.33773,0.28299,RUB,
4,"Krasnopresnenskaya Embankment, 12",Entrance No. 11,Moscow,123610,Russia,7 495 258 1212,7 495 258 1155,https://wtcmoscow.ru,Real Estate Services,Real Estate,"Joint Stock Company ""World Trade Center Moscow"" operates business complex in Russia. It provides conference, exhibition center, hotel, seminar, symposiums, business meeting, banquets and shows, and restaurant services. The company was founded in 1974 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Vadim Nikolaevich Subbotin', 'age': 57, 'title': 'Deputy Gen. Director & Member of Mgmt. Board', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.56,6.58,6.5,6.64,6.56,6.58,6.5,6.64,0.56,0.076,1683504000,0.2544,0.175199,2.9864252,9500,9500,0,0,0,6.58,6.6,100000,100000,7651643904,6.5,7.4,1.0225997,7.4,7.4,0.562,0.08567073,RUB,1758404096,0.40625998,255320537,150310000,0.0,0.0,53.35,0.12371134,1672444800,1703980800,1688083200,2955375104,2.21,0.235,0.696,MCX,EQUITY,WTCMP.ME,WTCMP.ME,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",1267597800,Europe/Moscow,MSK,10800000,6.6,none,4368271872,4.797,2527080960,381000,2.765,6.989,7482541056,0.001,8.217,0.02349,0.06435,-1925642496,2023341056,0.19,0.67871004,0.33773,0.28299,RUB,
5,"Krasnopresnenskaya Embankment, 12",Entrance No. 11,Moscow,123610,Russia,7 495 258 1212,7 495 258 1155,https://wtcmoscow.ru,Real Estate Services,Real Estate,"Joint Stock Company ""World Trade Center Moscow"" operates business complex in Russia. It provides conference, exhibition center, hotel, seminar, symposiums, business meeting, banquets and shows, and restaurant services. The company was founded in 1974 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'I.V.  Kurkina', 'title': 'Chief Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.56,6.58,6.5,6.64,6.56,6.58,6.5,6.64,0.56,0.076,1683504000,0.2544,0.175199,2.9864252,9500,9500,0,0,0,6.58,6.6,100000,100000,7651643904,6.5,7.4,1.0225997,7.4,7.4,0.562,0.08567073,RUB,1758404096,0.40625998,255320537,150310000,0.0,0.0,53.35,0.12371134,1672444800,1703980800,1688083200,2955375104,2.21,0.235,0.696,MCX,EQUITY,WTCMP.ME,WTCMP.ME,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",1267597800,Europe/Moscow,MSK,10800000,6.6,none,4368271872,4.797,2527080960,381000,2.765,6.989,7482541056,0.001,8.217,0.02349,0.06435,-1925642496,2023341056,0.19,0.67871004,0.33773,0.28299,RUB,
6,"Krasnopresnenskaya Embankment, 12",Entrance No. 11,Moscow,123610,Russia,7 495 258 1212,7 495 258 1155,https://wtcmoscow.ru,Real Estate Services,Real Estate,"Joint Stock Company ""World Trade Center Moscow"" operates business complex in Russia. It provides conference, exhibition center, hotel, seminar, symposiums, business meeting, banquets and shows, and restaurant services. The company was founded in 1974 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Alexei Yu. Parshikov', 'title': 'Director of Corp. Governance and Legal Affairs Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.56,6.58,6.5,6.64,6.56,6.58,6.5,6.64,0.56,0.076,1683504000,0.2544,0.175199,2.9864252,9500,9500,0,0,0,6.58,6.6,100000,100000,7651643904,6.5,7.4,1.0225997,7.4,7.4,0.562,0.08567073,RUB,1758404096,0.40625998,255320537,150310000,0.0,0.0,53.35,0.12371134,1672444800,1703980800,1688083200,2955375104,2.21,0.235,0.696,MCX,EQUITY,WTCMP.ME,WTCMP.ME,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",1267597800,Europe/Moscow,MSK,10800000,6.6,none,4368271872,4.797,2527080960,381000,2.765,6.989,7482541056,0.001,8.217,0.02349,0.06435,-1925642496,2023341056,0.19,0.67871004,0.33773,0.28299,RUB,
