,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,360 Dufferin Street,Suite 203,Toronto,ON,M6K 3G1,Canada,866-992-9902,https://www.yangaroo.com,Internet Content & Information,Communication Services,"YANGAROO Inc., a software company, provides workflow management solutions for the media and entertainment ecosystem industries in Canada and the United States. It operates and offers Digital Media Distribution System (DMDS) platform, a cloud-based technology that provides an integrated workflow and broadcaster connected managed network for digital content delivery and related data management in the advertising, music, and entertainment award show markets. The company was formerly known as Musicrypt.com Inc. and changed its name to YANGAROO Inc. in July 2007. The company was incorporated in 1999 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Grant  Schuetrumpf', 'title': 'Pres, CEO & Exec. Director', 'fiscalYear': 2022, 'totalPay': 289400, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.055,0.055,0.055,0.06,0.055,0.055,0.055,0.06,0.307582,Infinity,1.1999999,6000,6000,20820,16650,16650,0.045,0.06,0,0,3746226,0.03,0.07,0.477331,0.0534,0.0513,0.0,0.0,CAD,6886077,0.0063899998,32059598,62437100,1424,2032,1684108800,1689292800,0.0,0.23114,0.24891001,0.08,0.069,0.86956525,1672444800,1703980800,1688083200,-0.98,50196,0.0,0.05,1:10,1379548800,0.877,22.959,VAN,EQUITY,YOO.V,YOO.V,YANGAROO INC,YANGAROO Inc.,1083936600,America/Toronto,EDT,-14400000,0.06,none,284178,0.005,299926,3736213,0.811,0.966,7848277,86.851,0.123,0.00638,0.01174,56676,491909,-0.98,0.134,0.35387,0.03821,0.011720001,USD,
1,360 Dufferin Street,Suite 203,Toronto,ON,M6K 3G1,Canada,866-992-9902,https://www.yangaroo.com,Internet Content & Information,Communication Services,"YANGAROO Inc., a software company, provides workflow management solutions for the media and entertainment ecosystem industries in Canada and the United States. It operates and offers Digital Media Distribution System (DMDS) platform, a cloud-based technology that provides an integrated workflow and broadcaster connected managed network for digital content delivery and related data management in the advertising, music, and entertainment award show markets. The company was formerly known as Musicrypt.com Inc. and changed its name to YANGAROO Inc. in July 2007. The company was incorporated in 1999 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Richard  Klosa', 'title': 'Chief Technology Officer', 'fiscalYear': 2022, 'totalPay': 175549, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.055,0.055,0.055,0.06,0.055,0.055,0.055,0.06,0.307582,Infinity,1.1999999,6000,6000,20820,16650,16650,0.045,0.06,0,0,3746226,0.03,0.07,0.477331,0.0534,0.0513,0.0,0.0,CAD,6886077,0.0063899998,32059598,62437100,1424,2032,1684108800,1689292800,0.0,0.23114,0.24891001,0.08,0.069,0.86956525,1672444800,1703980800,1688083200,-0.98,50196,0.0,0.05,1:10,1379548800,0.877,22.959,VAN,EQUITY,YOO.V,YOO.V,YANGAROO INC,YANGAROO Inc.,1083936600,America/Toronto,EDT,-14400000,0.06,none,284178,0.005,299926,3736213,0.811,0.966,7848277,86.851,0.123,0.00638,0.01174,56676,491909,-0.98,0.134,0.35387,0.03821,0.011720001,USD,
2,360 Dufferin Street,Suite 203,Toronto,ON,M6K 3G1,Canada,866-992-9902,https://www.yangaroo.com,Internet Content & Information,Communication Services,"YANGAROO Inc., a software company, provides workflow management solutions for the media and entertainment ecosystem industries in Canada and the United States. It operates and offers Digital Media Distribution System (DMDS) platform, a cloud-based technology that provides an integrated workflow and broadcaster connected managed network for digital content delivery and related data management in the advertising, music, and entertainment award show markets. The company was formerly known as Musicrypt.com Inc. and changed its name to YANGAROO Inc. in July 2007. The company was incorporated in 1999 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. David  Staples', 'title': 'Founder & Member of Advisory Board', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.055,0.055,0.055,0.06,0.055,0.055,0.055,0.06,0.307582,Infinity,1.1999999,6000,6000,20820,16650,16650,0.045,0.06,0,0,3746226,0.03,0.07,0.477331,0.0534,0.0513,0.0,0.0,CAD,6886077,0.0063899998,32059598,62437100,1424,2032,1684108800,1689292800,0.0,0.23114,0.24891001,0.08,0.069,0.86956525,1672444800,1703980800,1688083200,-0.98,50196,0.0,0.05,1:10,1379548800,0.877,22.959,VAN,EQUITY,YOO.V,YOO.V,YANGAROO INC,YANGAROO Inc.,1083936600,America/Toronto,EDT,-14400000,0.06,none,284178,0.005,299926,3736213,0.811,0.966,7848277,86.851,0.123,0.00638,0.01174,56676,491909,-0.98,0.134,0.35387,0.03821,0.011720001,USD,
3,360 Dufferin Street,Suite 203,Toronto,ON,M6K 3G1,Canada,866-992-9902,https://www.yangaroo.com,Internet Content & Information,Communication Services,"YANGAROO Inc., a software company, provides workflow management solutions for the media and entertainment ecosystem industries in Canada and the United States. It operates and offers Digital Media Distribution System (DMDS) platform, a cloud-based technology that provides an integrated workflow and broadcaster connected managed network for digital content delivery and related data management in the advertising, music, and entertainment award show markets. The company was formerly known as Musicrypt.com Inc. and changed its name to YANGAROO Inc. in July 2007. The company was incorporated in 1999 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Jeff  Wagner', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.055,0.055,0.055,0.06,0.055,0.055,0.055,0.06,0.307582,Infinity,1.1999999,6000,6000,20820,16650,16650,0.045,0.06,0,0,3746226,0.03,0.07,0.477331,0.0534,0.0513,0.0,0.0,CAD,6886077,0.0063899998,32059598,62437100,1424,2032,1684108800,1689292800,0.0,0.23114,0.24891001,0.08,0.069,0.86956525,1672444800,1703980800,1688083200,-0.98,50196,0.0,0.05,1:10,1379548800,0.877,22.959,VAN,EQUITY,YOO.V,YOO.V,YANGAROO INC,YANGAROO Inc.,1083936600,America/Toronto,EDT,-14400000,0.06,none,284178,0.005,299926,3736213,0.811,0.966,7848277,86.851,0.123,0.00638,0.01174,56676,491909,-0.98,0.134,0.35387,0.03821,0.011720001,USD,
4,360 Dufferin Street,Suite 203,Toronto,ON,M6K 3G1,Canada,866-992-9902,https://www.yangaroo.com,Internet Content & Information,Communication Services,"YANGAROO Inc., a software company, provides workflow management solutions for the media and entertainment ecosystem industries in Canada and the United States. It operates and offers Digital Media Distribution System (DMDS) platform, a cloud-based technology that provides an integrated workflow and broadcaster connected managed network for digital content delivery and related data management in the advertising, music, and entertainment award show markets. The company was formerly known as Musicrypt.com Inc. and changed its name to YANGAROO Inc. in July 2007. The company was incorporated in 1999 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Garry  Wallace', 'title': 'Exec. VP of Sales & Marketing and Member of The Advisory Board', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.055,0.055,0.055,0.06,0.055,0.055,0.055,0.06,0.307582,Infinity,1.1999999,6000,6000,20820,16650,16650,0.045,0.06,0,0,3746226,0.03,0.07,0.477331,0.0534,0.0513,0.0,0.0,CAD,6886077,0.0063899998,32059598,62437100,1424,2032,1684108800,1689292800,0.0,0.23114,0.24891001,0.08,0.069,0.86956525,1672444800,1703980800,1688083200,-0.98,50196,0.0,0.05,1:10,1379548800,0.877,22.959,VAN,EQUITY,YOO.V,YOO.V,YANGAROO INC,YANGAROO Inc.,1083936600,America/Toronto,EDT,-14400000,0.06,none,284178,0.005,299926,3736213,0.811,0.966,7848277,86.851,0.123,0.00638,0.01174,56676,491909,-0.98,0.134,0.35387,0.03821,0.011720001,USD,
5,360 Dufferin Street,Suite 203,Toronto,ON,M6K 3G1,Canada,866-992-9902,https://www.yangaroo.com,Internet Content & Information,Communication Services,"YANGAROO Inc., a software company, provides workflow management solutions for the media and entertainment ecosystem industries in Canada and the United States. It operates and offers Digital Media Distribution System (DMDS) platform, a cloud-based technology that provides an integrated workflow and broadcaster connected managed network for digital content delivery and related data management in the advertising, music, and entertainment award show markets. The company was formerly known as Musicrypt.com Inc. and changed its name to YANGAROO Inc. in July 2007. The company was incorporated in 1999 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Adam  Hunt', 'title': 'Exec. VP of Music', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.055,0.055,0.055,0.06,0.055,0.055,0.055,0.06,0.307582,Infinity,1.1999999,6000,6000,20820,16650,16650,0.045,0.06,0,0,3746226,0.03,0.07,0.477331,0.0534,0.0513,0.0,0.0,CAD,6886077,0.0063899998,32059598,62437100,1424,2032,1684108800,1689292800,0.0,0.23114,0.24891001,0.08,0.069,0.86956525,1672444800,1703980800,1688083200,-0.98,50196,0.0,0.05,1:10,1379548800,0.877,22.959,VAN,EQUITY,YOO.V,YOO.V,YANGAROO INC,YANGAROO Inc.,1083936600,America/Toronto,EDT,-14400000,0.06,none,284178,0.005,299926,3736213,0.811,0.966,7848277,86.851,0.123,0.00638,0.01174,56676,491909,-0.98,0.134,0.35387,0.03821,0.011720001,USD,
6,360 Dufferin Street,Suite 203,Toronto,ON,M6K 3G1,Canada,866-992-9902,https://www.yangaroo.com,Internet Content & Information,Communication Services,"YANGAROO Inc., a software company, provides workflow management solutions for the media and entertainment ecosystem industries in Canada and the United States. It operates and offers Digital Media Distribution System (DMDS) platform, a cloud-based technology that provides an integrated workflow and broadcaster connected managed network for digital content delivery and related data management in the advertising, music, and entertainment award show markets. The company was formerly known as Musicrypt.com Inc. and changed its name to YANGAROO Inc. in July 2007. The company was incorporated in 1999 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Peter  Diemer', 'title': 'Consultant & Member of Advisory Board', 'fiscalYear': 2005, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.055,0.055,0.055,0.06,0.055,0.055,0.055,0.06,0.307582,Infinity,1.1999999,6000,6000,20820,16650,16650,0.045,0.06,0,0,3746226,0.03,0.07,0.477331,0.0534,0.0513,0.0,0.0,CAD,6886077,0.0063899998,32059598,62437100,1424,2032,1684108800,1689292800,0.0,0.23114,0.24891001,0.08,0.069,0.86956525,1672444800,1703980800,1688083200,-0.98,50196,0.0,0.05,1:10,1379548800,0.877,22.959,VAN,EQUITY,YOO.V,YOO.V,YANGAROO INC,YANGAROO Inc.,1083936600,America/Toronto,EDT,-14400000,0.06,none,284178,0.005,299926,3736213,0.811,0.966,7848277,86.851,0.123,0.00638,0.01174,56676,491909,-0.98,0.134,0.35387,0.03821,0.011720001,USD,
