,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,13215 Bee Cave Parkway,Suite B-300,Austin,TX,78738-6723,United States,512 538 2300,512 538 2333,https://www.shpreit.com,REIT—Hotel & Motel,Real Estate,"Summit Hotel Properties, Inc. is a publicly traded real estate investment trust focused on owning premium-branded lodging properties with efficient operating models primarily in the upscale segment of the lodging industry. As of August 2, 2023, the Company's portfolio consisted of 101 assets, 57 of which are wholly owned, with a total of 15,035 guestrooms located in 24 states.",74,"{'maxAge': 1, 'name': 'Mr. Jonathan P. Stanner', 'age': 41, 'title': 'Pres, CEO & Director', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 1966200, 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,3,4,2,1693526400,1672444800,86400,2,5.65,5.61,5.61,5.84,5.65,5.61,5.61,5.84,0.24,0.042600002,1692144000,1.998271,48.000004,2912100,2912100,816980,981080,981080,5.75,6.69,1100,1400,619643520,5.42,8.81,0.8517975,5.997,6.88915,0.18,0.031858407,USD,2516222464,4.0000003e-05,104891623,107577000,5591073,6009363,1690761600,1693440000,0.051999997,0.03181,0.99323,8.21,0.0804,8.824,0.6527652,1672444800,1703980800,1688083200,-0.692,-18475000,-0.18,0.12,3.459,10.873,NYQ,EQUITY,INN,INN,"Summit Hotel Properties, Inc.","Summit Hotel Properties, Inc.",1297261800,America/New_York,EDT,-14400000,5.76,10.0,6.0,8.0,8.0,2.8,hold,4,81882000,0.761,231424000,1477243008,1.09,1.396,727454016,101.029,6.906,0.015859999,-0.00964,305824000,331142368,161766000,0.061,0.44985,0.31813,0.10743,USD,
1,13215 Bee Cave Parkway,Suite B-300,Austin,TX,78738-6723,United States,512 538 2300,512 538 2333,https://www.shpreit.com,REIT—Hotel & Motel,Real Estate,"Summit Hotel Properties, Inc. is a publicly traded real estate investment trust focused on owning premium-branded lodging properties with efficient operating models primarily in the upscale segment of the lodging industry. As of August 2, 2023, the Company's portfolio consisted of 101 assets, 57 of which are wholly owned, with a total of 15,035 guestrooms located in 24 states.",74,"{'maxAge': 1, 'name': 'Mr. William H. Conkling', 'age': 46, 'title': 'Exec. VP & CFO', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 1052200, 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,3,4,2,1693526400,1672444800,86400,2,5.65,5.61,5.61,5.84,5.65,5.61,5.61,5.84,0.24,0.042600002,1692144000,1.998271,48.000004,2912100,2912100,816980,981080,981080,5.75,6.69,1100,1400,619643520,5.42,8.81,0.8517975,5.997,6.88915,0.18,0.031858407,USD,2516222464,4.0000003e-05,104891623,107577000,5591073,6009363,1690761600,1693440000,0.051999997,0.03181,0.99323,8.21,0.0804,8.824,0.6527652,1672444800,1703980800,1688083200,-0.692,-18475000,-0.18,0.12,3.459,10.873,NYQ,EQUITY,INN,INN,"Summit Hotel Properties, Inc.","Summit Hotel Properties, Inc.",1297261800,America/New_York,EDT,-14400000,5.76,10.0,6.0,8.0,8.0,2.8,hold,4,81882000,0.761,231424000,1477243008,1.09,1.396,727454016,101.029,6.906,0.015859999,-0.00964,305824000,331142368,161766000,0.061,0.44985,0.31813,0.10743,USD,
2,13215 Bee Cave Parkway,Suite B-300,Austin,TX,78738-6723,United States,512 538 2300,512 538 2333,https://www.shpreit.com,REIT—Hotel & Motel,Real Estate,"Summit Hotel Properties, Inc. is a publicly traded real estate investment trust focused on owning premium-branded lodging properties with efficient operating models primarily in the upscale segment of the lodging industry. As of August 2, 2023, the Company's portfolio consisted of 101 assets, 57 of which are wholly owned, with a total of 15,035 guestrooms located in 24 states.",74,"{'maxAge': 1, 'name': 'Mr. Paul  Ruiz CPA', 'age': 56, 'title': 'Sr. VP & Chief Accounting Officer', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 579200, 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,3,4,2,1693526400,1672444800,86400,2,5.65,5.61,5.61,5.84,5.65,5.61,5.61,5.84,0.24,0.042600002,1692144000,1.998271,48.000004,2912100,2912100,816980,981080,981080,5.75,6.69,1100,1400,619643520,5.42,8.81,0.8517975,5.997,6.88915,0.18,0.031858407,USD,2516222464,4.0000003e-05,104891623,107577000,5591073,6009363,1690761600,1693440000,0.051999997,0.03181,0.99323,8.21,0.0804,8.824,0.6527652,1672444800,1703980800,1688083200,-0.692,-18475000,-0.18,0.12,3.459,10.873,NYQ,EQUITY,INN,INN,"Summit Hotel Properties, Inc.","Summit Hotel Properties, Inc.",1297261800,America/New_York,EDT,-14400000,5.76,10.0,6.0,8.0,8.0,2.8,hold,4,81882000,0.761,231424000,1477243008,1.09,1.396,727454016,101.029,6.906,0.015859999,-0.00964,305824000,331142368,161766000,0.061,0.44985,0.31813,0.10743,USD,
3,13215 Bee Cave Parkway,Suite B-300,Austin,TX,78738-6723,United States,512 538 2300,512 538 2333,https://www.shpreit.com,REIT—Hotel & Motel,Real Estate,"Summit Hotel Properties, Inc. is a publicly traded real estate investment trust focused on owning premium-branded lodging properties with efficient operating models primarily in the upscale segment of the lodging industry. As of August 2, 2023, the Company's portfolio consisted of 101 assets, 57 of which are wholly owned, with a total of 15,035 guestrooms located in 24 states.",74,"{'maxAge': 1, 'name': 'Mr. Christopher Russell Eng', 'age': 51, 'title': 'Chief Risk Officer, Exec. VP, Gen. Counsel & Sec.', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 837200, 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,3,4,2,1693526400,1672444800,86400,2,5.65,5.61,5.61,5.84,5.65,5.61,5.61,5.84,0.24,0.042600002,1692144000,1.998271,48.000004,2912100,2912100,816980,981080,981080,5.75,6.69,1100,1400,619643520,5.42,8.81,0.8517975,5.997,6.88915,0.18,0.031858407,USD,2516222464,4.0000003e-05,104891623,107577000,5591073,6009363,1690761600,1693440000,0.051999997,0.03181,0.99323,8.21,0.0804,8.824,0.6527652,1672444800,1703980800,1688083200,-0.692,-18475000,-0.18,0.12,3.459,10.873,NYQ,EQUITY,INN,INN,"Summit Hotel Properties, Inc.","Summit Hotel Properties, Inc.",1297261800,America/New_York,EDT,-14400000,5.76,10.0,6.0,8.0,8.0,2.8,hold,4,81882000,0.761,231424000,1477243008,1.09,1.396,727454016,101.029,6.906,0.015859999,-0.00964,305824000,331142368,161766000,0.061,0.44985,0.31813,0.10743,USD,
4,13215 Bee Cave Parkway,Suite B-300,Austin,TX,78738-6723,United States,512 538 2300,512 538 2333,https://www.shpreit.com,REIT—Hotel & Motel,Real Estate,"Summit Hotel Properties, Inc. is a publicly traded real estate investment trust focused on owning premium-branded lodging properties with efficient operating models primarily in the upscale segment of the lodging industry. As of August 2, 2023, the Company's portfolio consisted of 101 assets, 57 of which are wholly owned, with a total of 15,035 guestrooms located in 24 states.",74,"{'maxAge': 1, 'name': 'Mr. Adam  Wudel', 'title': 'Sr. VP of Fin. & Capital Markets', 'exercisedValue': 0, 'unexercisedValue': 0}",2,2,3,4,2,1693526400,1672444800,86400,2,5.65,5.61,5.61,5.84,5.65,5.61,5.61,5.84,0.24,0.042600002,1692144000,1.998271,48.000004,2912100,2912100,816980,981080,981080,5.75,6.69,1100,1400,619643520,5.42,8.81,0.8517975,5.997,6.88915,0.18,0.031858407,USD,2516222464,4.0000003e-05,104891623,107577000,5591073,6009363,1690761600,1693440000,0.051999997,0.03181,0.99323,8.21,0.0804,8.824,0.6527652,1672444800,1703980800,1688083200,-0.692,-18475000,-0.18,0.12,3.459,10.873,NYQ,EQUITY,INN,INN,"Summit Hotel Properties, Inc.","Summit Hotel Properties, Inc.",1297261800,America/New_York,EDT,-14400000,5.76,10.0,6.0,8.0,8.0,2.8,hold,4,81882000,0.761,231424000,1477243008,1.09,1.396,727454016,101.029,6.906,0.015859999,-0.00964,305824000,331142368,161766000,0.061,0.44985,0.31813,0.10743,USD,
