,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"259-33, Changmil-ro",Changnyeong-gun,Changnyeong-gun,South Korea,82 5 5259 2000,82 5 5259 2020,https://www.finebesteel.com,Steel,Basic Materials,"Fine besteel. Co., Ltd. offers steel products in South Korea. The company's products include inverted, unequal, equal angle products, channel, I-beam, and track shoe products. It also provides flat bars and steel piles. The company was founded in 2007 and is based in Changnyeong, South Korea.","{'maxAge': 1, 'name': 'In-Hwa  Jang', 'age': 59, 'title': 'Chief Exec. Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1597.0,1612.0,1612.0,1728.0,1597.0,1612.0,1612.0,1728.0,0.0,1.170545,274963,274963,106600,87523,87523,1675.0,1709.0,0,0,50023063552,1577.0,2985.0,0.3506304,1979.34,2108.715,KRW,124848570368,-0.08979999,14538154,29918100,0.52151,0.000120000004,1672444800,1703980800,1688083200,-12810983424,0.875,-85.75,KSC,EQUITY,133820.KS,133820.KS,FINEBESTEEL,"Fine besteel. Co., Ltd.",1405987200,Asia/Seoul,KST,32400000,1672.0,none,1590865152,53.283,-1455953920,76518932480,0.315,0.732,142666072064,106.801,4796.939,-0.03458,-0.16497,-9364702208,-11258987520,-0.042,-0.00084,-0.010199999,-0.06568,KRW,
