,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1 Performance Drive,Suite F,Angleton,TX,77515,United States,832 954 7569,https://stemgeninc.com,Electronic Gaming & Multimedia,Communication Services,"StemGen, Inc. engages in the community offering and management of online competitions in the motorsports arena. The company offers a virtual to real platform in the motorsports industry. StemGen, Inc. is based in Angleton, Texas.",1,"{'maxAge': 1, 'name': 'Mr. Simon  Dawson', 'age': 40, 'title': 'Chairman, Pres, Sec., Treasurer & CEO', 'yearBorn': 1982, 'fiscalYear': 2021, 'totalPay': 18500, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-2.644304,3,3,0,0,0,4567110,0.1,0.1,228.3555,0.1,0.1,0.0,0.0,USD,5378262,0.0,11293540,45671100,0.75272006,0.0,-0.038,1625011200,1656547200,1648684800,-536582,-0.01,1:80,1360022400,268.913,-18.926,PNK,EQUITY,SGNI,SGNI,STEMGEN INC,"StemGen, Inc.",1299594600,America/New_York,EDT,-14400000,0.1,none,22869,0.001,-284179,828023,0.012,0.012,20000,0.0,-0.80364,8546,-33926,-259736,0.396,0.0,-20.012,USD,
1,1 Performance Drive,Suite F,Angleton,TX,77515,United States,832 954 7569,https://stemgeninc.com,Electronic Gaming & Multimedia,Communication Services,"StemGen, Inc. engages in the community offering and management of online competitions in the motorsports arena. The company offers a virtual to real platform in the motorsports industry. StemGen, Inc. is based in Angleton, Texas.",1,"{'maxAge': 1, 'name': 'Mr. Ron  McNair', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-2.644304,3,3,0,0,0,4567110,0.1,0.1,228.3555,0.1,0.1,0.0,0.0,USD,5378262,0.0,11293540,45671100,0.75272006,0.0,-0.038,1625011200,1656547200,1648684800,-536582,-0.01,1:80,1360022400,268.913,-18.926,PNK,EQUITY,SGNI,SGNI,STEMGEN INC,"StemGen, Inc.",1299594600,America/New_York,EDT,-14400000,0.1,none,22869,0.001,-284179,828023,0.012,0.012,20000,0.0,-0.80364,8546,-33926,-259736,0.396,0.0,-20.012,USD,
2,1 Performance Drive,Suite F,Angleton,TX,77515,United States,832 954 7569,https://stemgeninc.com,Electronic Gaming & Multimedia,Communication Services,"StemGen, Inc. engages in the community offering and management of online competitions in the motorsports arena. The company offers a virtual to real platform in the motorsports industry. StemGen, Inc. is based in Angleton, Texas.",1,"{'maxAge': 1, 'name': 'Ms. Barbara J. Burns', 'title': 'Chief Communications Officer & Group PR', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-2.644304,3,3,0,0,0,4567110,0.1,0.1,228.3555,0.1,0.1,0.0,0.0,USD,5378262,0.0,11293540,45671100,0.75272006,0.0,-0.038,1625011200,1656547200,1648684800,-536582,-0.01,1:80,1360022400,268.913,-18.926,PNK,EQUITY,SGNI,SGNI,STEMGEN INC,"StemGen, Inc.",1299594600,America/New_York,EDT,-14400000,0.1,none,22869,0.001,-284179,828023,0.012,0.012,20000,0.0,-0.80364,8546,-33926,-259736,0.396,0.0,-20.012,USD,
3,1 Performance Drive,Suite F,Angleton,TX,77515,United States,832 954 7569,https://stemgeninc.com,Electronic Gaming & Multimedia,Communication Services,"StemGen, Inc. engages in the community offering and management of online competitions in the motorsports arena. The company offers a virtual to real platform in the motorsports industry. StemGen, Inc. is based in Angleton, Texas.",1,"{'maxAge': 1, 'name': 'Mr. Erik  Stroman', 'title': 'Exec. VP of Sales, Marketing & Bus. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-2.644304,3,3,0,0,0,4567110,0.1,0.1,228.3555,0.1,0.1,0.0,0.0,USD,5378262,0.0,11293540,45671100,0.75272006,0.0,-0.038,1625011200,1656547200,1648684800,-536582,-0.01,1:80,1360022400,268.913,-18.926,PNK,EQUITY,SGNI,SGNI,STEMGEN INC,"StemGen, Inc.",1299594600,America/New_York,EDT,-14400000,0.1,none,22869,0.001,-284179,828023,0.012,0.012,20000,0.0,-0.80364,8546,-33926,-259736,0.396,0.0,-20.012,USD,
4,1 Performance Drive,Suite F,Angleton,TX,77515,United States,832 954 7569,https://stemgeninc.com,Electronic Gaming & Multimedia,Communication Services,"StemGen, Inc. engages in the community offering and management of online competitions in the motorsports arena. The company offers a virtual to real platform in the motorsports industry. StemGen, Inc. is based in Angleton, Texas.",1,"{'maxAge': 1, 'name': 'Mr. Sean  Tabatabai', 'title': 'Chief Strategy Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-2.644304,3,3,0,0,0,4567110,0.1,0.1,228.3555,0.1,0.1,0.0,0.0,USD,5378262,0.0,11293540,45671100,0.75272006,0.0,-0.038,1625011200,1656547200,1648684800,-536582,-0.01,1:80,1360022400,268.913,-18.926,PNK,EQUITY,SGNI,SGNI,STEMGEN INC,"StemGen, Inc.",1299594600,America/New_York,EDT,-14400000,0.1,none,22869,0.001,-284179,828023,0.012,0.012,20000,0.0,-0.80364,8546,-33926,-259736,0.396,0.0,-20.012,USD,
5,1 Performance Drive,Suite F,Angleton,TX,77515,United States,832 954 7569,https://stemgeninc.com,Electronic Gaming & Multimedia,Communication Services,"StemGen, Inc. engages in the community offering and management of online competitions in the motorsports arena. The company offers a virtual to real platform in the motorsports industry. StemGen, Inc. is based in Angleton, Texas.",1,"{'maxAge': 1, 'name': 'Mr. Ian  Dawson', 'title': 'Sr. VP of Partner Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-2.644304,3,3,0,0,0,4567110,0.1,0.1,228.3555,0.1,0.1,0.0,0.0,USD,5378262,0.0,11293540,45671100,0.75272006,0.0,-0.038,1625011200,1656547200,1648684800,-536582,-0.01,1:80,1360022400,268.913,-18.926,PNK,EQUITY,SGNI,SGNI,STEMGEN INC,"StemGen, Inc.",1299594600,America/New_York,EDT,-14400000,0.1,none,22869,0.001,-284179,828023,0.012,0.012,20000,0.0,-0.80364,8546,-33926,-259736,0.396,0.0,-20.012,USD,
