,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Three Pacific Place,Suites 701-702 7th Floor 1 Queen's Road East,Hong Kong,Hong Kong,852 2988 0600,852 2988 0606,https://www.cogogl.com.hk,Real Estate—Development,Real Estate,"China Overseas Grand Oceans Group Limited, an investment holding company, invests in, develops, and leases real estate properties in the People's Republic of China. It operates through Property Investment and Development, Property Leasing, and Other segments. The Property Investment and Development segment constructs residential and commercial properties. The Property Leasing segment leases office units, commercial units, and hotel properties. The Other segment operates a hotel. It is also involved in provision of financing and investment, and property management services. The company was formerly known as Shell Electric Manufacturing (Holdings) Co. Ltd. and changed its name to China Overseas Grand Oceans Group Limited in March 2010. The company was founded in 1955 and is based in Hong Kong, Hong Kong.",2816,"{'maxAge': 1, 'name': 'Mr. Yong  Zhuang', 'age': 45, 'title': 'Exec. Chairman', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 724658, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,4,7,7,1693526400,1672444800,86400,3,3.31,3.36,3.19,3.36,3.31,3.36,3.19,3.36,0.2,0.0619,1694995200,0.2868,6.29,1.152027,4.4246573,3.0761907,4850500,4850500,2449775,2783865,2783865,3.22,3.23,0,0,11496765440,2.15,4.78,0.20953494,3.4802,3.65045,0.181,0.05468278,HKD,34982068224,0.044099998,1681519811,3559369984,0.52477,0.17691,8.605,0.37536317,1672444800,1703980800,1688083200,-0.298,2419564032,0.73,1.05,-0.74,3:2,1338508800,0.638,7.339,HKG,EQUITY,0081.HK,0081.HK,CH OVS G OCEANS,China Overseas Grand Oceans Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,3.23,6.15,3.74,4.7,4.55,1.5,strong_buy,11,32806731776,9.217,4766827520,48635068416,0.397,1.705,54868008960,127.037,15.487,0.016239999,0.06264,-0.325,-0.088,0.13185,0.08688,0.08563,CNY,
1,Three Pacific Place,Suites 701-702 7th Floor 1 Queen's Road East,Hong Kong,Hong Kong,852 2988 0600,852 2988 0606,https://www.cogogl.com.hk,Real Estate—Development,Real Estate,"China Overseas Grand Oceans Group Limited, an investment holding company, invests in, develops, and leases real estate properties in the People's Republic of China. It operates through Property Investment and Development, Property Leasing, and Other segments. The Property Investment and Development segment constructs residential and commercial properties. The Property Leasing segment leases office units, commercial units, and hotel properties. The Other segment operates a hotel. It is also involved in provision of financing and investment, and property management services. The company was formerly known as Shell Electric Manufacturing (Holdings) Co. Ltd. and changed its name to China Overseas Grand Oceans Group Limited in March 2010. The company was founded in 1955 and is based in Hong Kong, Hong Kong.",2816,"{'maxAge': 1, 'name': 'Mr. Lin  Yang', 'age': 48, 'title': 'CEO & Exec. Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 673407, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,4,7,7,1693526400,1672444800,86400,3,3.31,3.36,3.19,3.36,3.31,3.36,3.19,3.36,0.2,0.0619,1694995200,0.2868,6.29,1.152027,4.4246573,3.0761907,4850500,4850500,2449775,2783865,2783865,3.22,3.23,0,0,11496765440,2.15,4.78,0.20953494,3.4802,3.65045,0.181,0.05468278,HKD,34982068224,0.044099998,1681519811,3559369984,0.52477,0.17691,8.605,0.37536317,1672444800,1703980800,1688083200,-0.298,2419564032,0.73,1.05,-0.74,3:2,1338508800,0.638,7.339,HKG,EQUITY,0081.HK,0081.HK,CH OVS G OCEANS,China Overseas Grand Oceans Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,3.23,6.15,3.74,4.7,4.55,1.5,strong_buy,11,32806731776,9.217,4766827520,48635068416,0.397,1.705,54868008960,127.037,15.487,0.016239999,0.06264,-0.325,-0.088,0.13185,0.08688,0.08563,CNY,
2,Three Pacific Place,Suites 701-702 7th Floor 1 Queen's Road East,Hong Kong,Hong Kong,852 2988 0600,852 2988 0606,https://www.cogogl.com.hk,Real Estate—Development,Real Estate,"China Overseas Grand Oceans Group Limited, an investment holding company, invests in, develops, and leases real estate properties in the People's Republic of China. It operates through Property Investment and Development, Property Leasing, and Other segments. The Property Investment and Development segment constructs residential and commercial properties. The Property Leasing segment leases office units, commercial units, and hotel properties. The Other segment operates a hotel. It is also involved in provision of financing and investment, and property management services. The company was formerly known as Shell Electric Manufacturing (Holdings) Co. Ltd. and changed its name to China Overseas Grand Oceans Group Limited in March 2010. The company was founded in 1955 and is based in Hong Kong, Hong Kong.",2816,"{'maxAge': 1, 'name': 'Mr. Bian  Ji', 'title': 'Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,4,7,7,1693526400,1672444800,86400,3,3.31,3.36,3.19,3.36,3.31,3.36,3.19,3.36,0.2,0.0619,1694995200,0.2868,6.29,1.152027,4.4246573,3.0761907,4850500,4850500,2449775,2783865,2783865,3.22,3.23,0,0,11496765440,2.15,4.78,0.20953494,3.4802,3.65045,0.181,0.05468278,HKD,34982068224,0.044099998,1681519811,3559369984,0.52477,0.17691,8.605,0.37536317,1672444800,1703980800,1688083200,-0.298,2419564032,0.73,1.05,-0.74,3:2,1338508800,0.638,7.339,HKG,EQUITY,0081.HK,0081.HK,CH OVS G OCEANS,China Overseas Grand Oceans Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,3.23,6.15,3.74,4.7,4.55,1.5,strong_buy,11,32806731776,9.217,4766827520,48635068416,0.397,1.705,54868008960,127.037,15.487,0.016239999,0.06264,-0.325,-0.088,0.13185,0.08688,0.08563,CNY,
3,Three Pacific Place,Suites 701-702 7th Floor 1 Queen's Road East,Hong Kong,Hong Kong,852 2988 0600,852 2988 0606,https://www.cogogl.com.hk,Real Estate—Development,Real Estate,"China Overseas Grand Oceans Group Limited, an investment holding company, invests in, develops, and leases real estate properties in the People's Republic of China. It operates through Property Investment and Development, Property Leasing, and Other segments. The Property Investment and Development segment constructs residential and commercial properties. The Property Leasing segment leases office units, commercial units, and hotel properties. The Other segment operates a hotel. It is also involved in provision of financing and investment, and property management services. The company was formerly known as Shell Electric Manufacturing (Holdings) Co. Ltd. and changed its name to China Overseas Grand Oceans Group Limited in March 2010. The company was founded in 1955 and is based in Hong Kong, Hong Kong.",2816,"{'maxAge': 1, 'name': 'Mr. Wei  Wei', 'age': 55, 'title': 'Chief Planning & Design Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,4,7,7,1693526400,1672444800,86400,3,3.31,3.36,3.19,3.36,3.31,3.36,3.19,3.36,0.2,0.0619,1694995200,0.2868,6.29,1.152027,4.4246573,3.0761907,4850500,4850500,2449775,2783865,2783865,3.22,3.23,0,0,11496765440,2.15,4.78,0.20953494,3.4802,3.65045,0.181,0.05468278,HKD,34982068224,0.044099998,1681519811,3559369984,0.52477,0.17691,8.605,0.37536317,1672444800,1703980800,1688083200,-0.298,2419564032,0.73,1.05,-0.74,3:2,1338508800,0.638,7.339,HKG,EQUITY,0081.HK,0081.HK,CH OVS G OCEANS,China Overseas Grand Oceans Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,3.23,6.15,3.74,4.7,4.55,1.5,strong_buy,11,32806731776,9.217,4766827520,48635068416,0.397,1.705,54868008960,127.037,15.487,0.016239999,0.06264,-0.325,-0.088,0.13185,0.08688,0.08563,CNY,
4,Three Pacific Place,Suites 701-702 7th Floor 1 Queen's Road East,Hong Kong,Hong Kong,852 2988 0600,852 2988 0606,https://www.cogogl.com.hk,Real Estate—Development,Real Estate,"China Overseas Grand Oceans Group Limited, an investment holding company, invests in, develops, and leases real estate properties in the People's Republic of China. It operates through Property Investment and Development, Property Leasing, and Other segments. The Property Investment and Development segment constructs residential and commercial properties. The Property Leasing segment leases office units, commercial units, and hotel properties. The Other segment operates a hotel. It is also involved in provision of financing and investment, and property management services. The company was formerly known as Shell Electric Manufacturing (Holdings) Co. Ltd. and changed its name to China Overseas Grand Oceans Group Limited in March 2010. The company was founded in 1955 and is based in Hong Kong, Hong Kong.",2816,"{'maxAge': 1, 'name': 'Mr. Hancheng  Zhou', 'age': 52, 'title': 'VP & Exec. Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,4,7,7,1693526400,1672444800,86400,3,3.31,3.36,3.19,3.36,3.31,3.36,3.19,3.36,0.2,0.0619,1694995200,0.2868,6.29,1.152027,4.4246573,3.0761907,4850500,4850500,2449775,2783865,2783865,3.22,3.23,0,0,11496765440,2.15,4.78,0.20953494,3.4802,3.65045,0.181,0.05468278,HKD,34982068224,0.044099998,1681519811,3559369984,0.52477,0.17691,8.605,0.37536317,1672444800,1703980800,1688083200,-0.298,2419564032,0.73,1.05,-0.74,3:2,1338508800,0.638,7.339,HKG,EQUITY,0081.HK,0081.HK,CH OVS G OCEANS,China Overseas Grand Oceans Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,3.23,6.15,3.74,4.7,4.55,1.5,strong_buy,11,32806731776,9.217,4766827520,48635068416,0.397,1.705,54868008960,127.037,15.487,0.016239999,0.06264,-0.325,-0.088,0.13185,0.08688,0.08563,CNY,
5,Three Pacific Place,Suites 701-702 7th Floor 1 Queen's Road East,Hong Kong,Hong Kong,852 2988 0600,852 2988 0606,https://www.cogogl.com.hk,Real Estate—Development,Real Estate,"China Overseas Grand Oceans Group Limited, an investment holding company, invests in, develops, and leases real estate properties in the People's Republic of China. It operates through Property Investment and Development, Property Leasing, and Other segments. The Property Investment and Development segment constructs residential and commercial properties. The Property Leasing segment leases office units, commercial units, and hotel properties. The Other segment operates a hotel. It is also involved in provision of financing and investment, and property management services. The company was formerly known as Shell Electric Manufacturing (Holdings) Co. Ltd. and changed its name to China Overseas Grand Oceans Group Limited in March 2010. The company was founded in 1955 and is based in Hong Kong, Hong Kong.",2816,"{'maxAge': 1, 'name': 'Mr. Ka Loy Chu', 'age': 73, 'title': 'Group Financial Controller', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,4,7,7,1693526400,1672444800,86400,3,3.31,3.36,3.19,3.36,3.31,3.36,3.19,3.36,0.2,0.0619,1694995200,0.2868,6.29,1.152027,4.4246573,3.0761907,4850500,4850500,2449775,2783865,2783865,3.22,3.23,0,0,11496765440,2.15,4.78,0.20953494,3.4802,3.65045,0.181,0.05468278,HKD,34982068224,0.044099998,1681519811,3559369984,0.52477,0.17691,8.605,0.37536317,1672444800,1703980800,1688083200,-0.298,2419564032,0.73,1.05,-0.74,3:2,1338508800,0.638,7.339,HKG,EQUITY,0081.HK,0081.HK,CH OVS G OCEANS,China Overseas Grand Oceans Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,3.23,6.15,3.74,4.7,4.55,1.5,strong_buy,11,32806731776,9.217,4766827520,48635068416,0.397,1.705,54868008960,127.037,15.487,0.016239999,0.06264,-0.325,-0.088,0.13185,0.08688,0.08563,CNY,
6,Three Pacific Place,Suites 701-702 7th Floor 1 Queen's Road East,Hong Kong,Hong Kong,852 2988 0600,852 2988 0606,https://www.cogogl.com.hk,Real Estate—Development,Real Estate,"China Overseas Grand Oceans Group Limited, an investment holding company, invests in, develops, and leases real estate properties in the People's Republic of China. It operates through Property Investment and Development, Property Leasing, and Other segments. The Property Investment and Development segment constructs residential and commercial properties. The Property Leasing segment leases office units, commercial units, and hotel properties. The Other segment operates a hotel. It is also involved in provision of financing and investment, and property management services. The company was formerly known as Shell Electric Manufacturing (Holdings) Co. Ltd. and changed its name to China Overseas Grand Oceans Group Limited in March 2010. The company was founded in 1955 and is based in Hong Kong, Hong Kong.",2816,"{'maxAge': 1, 'name': 'Ms. Yuk Yee  Wong', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",4,8,4,7,7,1693526400,1672444800,86400,3,3.31,3.36,3.19,3.36,3.31,3.36,3.19,3.36,0.2,0.0619,1694995200,0.2868,6.29,1.152027,4.4246573,3.0761907,4850500,4850500,2449775,2783865,2783865,3.22,3.23,0,0,11496765440,2.15,4.78,0.20953494,3.4802,3.65045,0.181,0.05468278,HKD,34982068224,0.044099998,1681519811,3559369984,0.52477,0.17691,8.605,0.37536317,1672444800,1703980800,1688083200,-0.298,2419564032,0.73,1.05,-0.74,3:2,1338508800,0.638,7.339,HKG,EQUITY,0081.HK,0081.HK,CH OVS G OCEANS,China Overseas Grand Oceans Group Limited,946949400,Asia/Hong_Kong,HKT,28800000,3.23,6.15,3.74,4.7,4.55,1.5,strong_buy,11,32806731776,9.217,4766827520,48635068416,0.397,1.705,54868008960,127.037,15.487,0.016239999,0.06264,-0.325,-0.088,0.13185,0.08688,0.08563,CNY,
