,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Dingli Mansion,16th Floor No. 185 Renmin Road,Panzhihua,617000,China,https://www.hidili.com.cn,Thermal Coal,Energy,"Hidili Industry International Development Limited, an investment holding company engages in the mining, manufacturing, and sale of raw and clean coal in the People's Republic of China. It also provides clean coal washing services. The company was incorporated in 2006 and is headquartered in Panzhihua, the People's Republic of China. Hidili Industry International Development Limited operates as a subsidiary of Sanlian Investment Holding Limited.",10089,"{'maxAge': 1, 'name': 'Mr. Yang  Xian', 'age': 49, 'title': 'Founder & Exec. Chairman', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 204785, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.119,0.122,0.122,0.164,0.119,0.122,0.122,0.164,1341360000,0.0,0.448573,2.8999999,39890000,39890000,3250858,15476434,15476434,0.145,0.149,0,0,667762624,0.077,0.495,0.19353116,0.2202,0.3535,0.0,0.0,HKD,7938128896,0.02173,2786050694,4605259776,0.23029,0.06403,0.713,0.20336606,1672444800,1703980800,1688083200,74990000,0.05,2.301,12.624,HKG,EQUITY,1393.HK,1393.HK,HIDILI INDUSTRY,Hidili Industry International Development Limited,1190338200,Asia/Hong_Kong,HKT,28800000,0.145,none,43685000,0.011,628801472,6389892096,0.311,0.358,3450414080,166.237,1.148,0.01214,0.02864,-0.368,0.25985,0.18224001,0.07416,CNY,
1,Dingli Mansion,16th Floor No. 185 Renmin Road,Panzhihua,617000,China,https://www.hidili.com.cn,Thermal Coal,Energy,"Hidili Industry International Development Limited, an investment holding company engages in the mining, manufacturing, and sale of raw and clean coal in the People's Republic of China. It also provides clean coal washing services. The company was incorporated in 2006 and is headquartered in Panzhihua, the People's Republic of China. Hidili Industry International Development Limited operates as a subsidiary of Sanlian Investment Holding Limited.",10089,"{'maxAge': 1, 'name': 'Mr. Jiankun  Sun', 'age': 59, 'title': 'CEO & Exec. Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 48791, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.119,0.122,0.122,0.164,0.119,0.122,0.122,0.164,1341360000,0.0,0.448573,2.8999999,39890000,39890000,3250858,15476434,15476434,0.145,0.149,0,0,667762624,0.077,0.495,0.19353116,0.2202,0.3535,0.0,0.0,HKD,7938128896,0.02173,2786050694,4605259776,0.23029,0.06403,0.713,0.20336606,1672444800,1703980800,1688083200,74990000,0.05,2.301,12.624,HKG,EQUITY,1393.HK,1393.HK,HIDILI INDUSTRY,Hidili Industry International Development Limited,1190338200,Asia/Hong_Kong,HKT,28800000,0.145,none,43685000,0.011,628801472,6389892096,0.311,0.358,3450414080,166.237,1.148,0.01214,0.02864,-0.368,0.25985,0.18224001,0.07416,CNY,
2,Dingli Mansion,16th Floor No. 185 Renmin Road,Panzhihua,617000,China,https://www.hidili.com.cn,Thermal Coal,Energy,"Hidili Industry International Development Limited, an investment holding company engages in the mining, manufacturing, and sale of raw and clean coal in the People's Republic of China. It also provides clean coal washing services. The company was incorporated in 2006 and is headquartered in Panzhihua, the People's Republic of China. Hidili Industry International Development Limited operates as a subsidiary of Sanlian Investment Holding Limited.",10089,"{'maxAge': 1, 'name': 'Mr. Xianwei  Zhuang', 'age': 52, 'title': 'GM of Coal Mines & Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 49340, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.119,0.122,0.122,0.164,0.119,0.122,0.122,0.164,1341360000,0.0,0.448573,2.8999999,39890000,39890000,3250858,15476434,15476434,0.145,0.149,0,0,667762624,0.077,0.495,0.19353116,0.2202,0.3535,0.0,0.0,HKD,7938128896,0.02173,2786050694,4605259776,0.23029,0.06403,0.713,0.20336606,1672444800,1703980800,1688083200,74990000,0.05,2.301,12.624,HKG,EQUITY,1393.HK,1393.HK,HIDILI INDUSTRY,Hidili Industry International Development Limited,1190338200,Asia/Hong_Kong,HKT,28800000,0.145,none,43685000,0.011,628801472,6389892096,0.311,0.358,3450414080,166.237,1.148,0.01214,0.02864,-0.368,0.25985,0.18224001,0.07416,CNY,
3,Dingli Mansion,16th Floor No. 185 Renmin Road,Panzhihua,617000,China,https://www.hidili.com.cn,Thermal Coal,Energy,"Hidili Industry International Development Limited, an investment holding company engages in the mining, manufacturing, and sale of raw and clean coal in the People's Republic of China. It also provides clean coal washing services. The company was incorporated in 2006 and is headquartered in Panzhihua, the People's Republic of China. Hidili Industry International Development Limited operates as a subsidiary of Sanlian Investment Holding Limited.",10089,"{'maxAge': 1, 'name': 'Ms. Lai Kuen  Chu', 'age': 54, 'title': 'CFO, Financial Controller & Company Sec.', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.119,0.122,0.122,0.164,0.119,0.122,0.122,0.164,1341360000,0.0,0.448573,2.8999999,39890000,39890000,3250858,15476434,15476434,0.145,0.149,0,0,667762624,0.077,0.495,0.19353116,0.2202,0.3535,0.0,0.0,HKD,7938128896,0.02173,2786050694,4605259776,0.23029,0.06403,0.713,0.20336606,1672444800,1703980800,1688083200,74990000,0.05,2.301,12.624,HKG,EQUITY,1393.HK,1393.HK,HIDILI INDUSTRY,Hidili Industry International Development Limited,1190338200,Asia/Hong_Kong,HKT,28800000,0.145,none,43685000,0.011,628801472,6389892096,0.311,0.358,3450414080,166.237,1.148,0.01214,0.02864,-0.368,0.25985,0.18224001,0.07416,CNY,
