,address1,city,zip,country,phone,website,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kaistrasse 3,Düsseldorf,40221,Germany,49 211 5408 7000,https://www.ceconomy.de,"Ceconomy AG engages in the consumer electronics retail business. It operates stores under the MediaMarkt and Saturn brands. The company also offers professional assistance for the installation, connection, and troubleshooting of electronic devices at home under the Deutsche Technikberatung brand. It operates in Germany, Austria, Switzerland, and Hungary, as well as in Western, Southern, and Eastern Europe. The company is based in Düsseldorf, Germany.",42863,"{'maxAge': 1, 'name': 'Dr. Karsten  Wildberger MBA', 'age': 53, 'title': 'CEO, Chairman of Management Board & Labor Director', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 2010000, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,5,10,5,1693526400,1672444800,86400,4,2.476,2.716,2.716,2.716,2.476,2.716,2.716,2.716,2.417792,11.233645,112,112,3,0,0,2.434,2.442,1.117,2.846,2.52268,2.33656,0.0,0.0,3079147264,0.00068000006,183430263,0.71546996,0.16299999,0.993,2.4209468,1664496000,1696032000,1688083200,15000000,0.214,0.139,13.565,TLO,EQUITY,MEOG-U.TI,MEOG-U.TI,CECONOMY,Ceconomy AG,1575273600,Europe/Rome,CEST,7200000,2.404,none,654000000,1.336,227000000,2622000128,0.365,0.902,22132000768,537.295,41.466,0.0042,0.03799,3807000000,811600000,1216999936,-0.028,0.17423001,0.01026,0.00285,EUR,
1,Kaistrasse 3,Düsseldorf,40221,Germany,49 211 5408 7000,https://www.ceconomy.de,"Ceconomy AG engages in the consumer electronics retail business. It operates stores under the MediaMarkt and Saturn brands. The company also offers professional assistance for the installation, connection, and troubleshooting of electronic devices at home under the Deutsche Technikberatung brand. It operates in Germany, Austria, Switzerland, and Hungary, as well as in Western, Southern, and Eastern Europe. The company is based in Düsseldorf, Germany.",42863,"{'maxAge': 1, 'name': 'Mr. Kai-Ulrich  Deissner Ph.D.', 'age': 54, 'title': 'Chief Financial Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,5,10,5,1693526400,1672444800,86400,4,2.476,2.716,2.716,2.716,2.476,2.716,2.716,2.716,2.417792,11.233645,112,112,3,0,0,2.434,2.442,1.117,2.846,2.52268,2.33656,0.0,0.0,3079147264,0.00068000006,183430263,0.71546996,0.16299999,0.993,2.4209468,1664496000,1696032000,1688083200,15000000,0.214,0.139,13.565,TLO,EQUITY,MEOG-U.TI,MEOG-U.TI,CECONOMY,Ceconomy AG,1575273600,Europe/Rome,CEST,7200000,2.404,none,654000000,1.336,227000000,2622000128,0.365,0.902,22132000768,537.295,41.466,0.0042,0.03799,3807000000,811600000,1216999936,-0.028,0.17423001,0.01026,0.00285,EUR,
2,Kaistrasse 3,Düsseldorf,40221,Germany,49 211 5408 7000,https://www.ceconomy.de,"Ceconomy AG engages in the consumer electronics retail business. It operates stores under the MediaMarkt and Saturn brands. The company also offers professional assistance for the installation, connection, and troubleshooting of electronic devices at home under the Deutsche Technikberatung brand. It operates in Germany, Austria, Switzerland, and Hungary, as well as in Western, Southern, and Eastern Europe. The company is based in Düsseldorf, Germany.",42863,"{'maxAge': 1, 'name': 'Ms. Fabienne  Caron', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,5,10,5,1693526400,1672444800,86400,4,2.476,2.716,2.716,2.716,2.476,2.716,2.716,2.716,2.417792,11.233645,112,112,3,0,0,2.434,2.442,1.117,2.846,2.52268,2.33656,0.0,0.0,3079147264,0.00068000006,183430263,0.71546996,0.16299999,0.993,2.4209468,1664496000,1696032000,1688083200,15000000,0.214,0.139,13.565,TLO,EQUITY,MEOG-U.TI,MEOG-U.TI,CECONOMY,Ceconomy AG,1575273600,Europe/Rome,CEST,7200000,2.404,none,654000000,1.336,227000000,2622000128,0.365,0.902,22132000768,537.295,41.466,0.0042,0.03799,3807000000,811600000,1216999936,-0.028,0.17423001,0.01026,0.00285,EUR,
3,Kaistrasse 3,Düsseldorf,40221,Germany,49 211 5408 7000,https://www.ceconomy.de,"Ceconomy AG engages in the consumer electronics retail business. It operates stores under the MediaMarkt and Saturn brands. The company also offers professional assistance for the installation, connection, and troubleshooting of electronic devices at home under the Deutsche Technikberatung brand. It operates in Germany, Austria, Switzerland, and Hungary, as well as in Western, Southern, and Eastern Europe. The company is based in Düsseldorf, Germany.",42863,"{'maxAge': 1, 'name': 'Mr. Michael  Wedell', 'title': 'Global Director of Corp. Communications & Public Policy', 'exercisedValue': 0, 'unexercisedValue': 0}",2,4,5,10,5,1693526400,1672444800,86400,4,2.476,2.716,2.716,2.716,2.476,2.716,2.716,2.716,2.417792,11.233645,112,112,3,0,0,2.434,2.442,1.117,2.846,2.52268,2.33656,0.0,0.0,3079147264,0.00068000006,183430263,0.71546996,0.16299999,0.993,2.4209468,1664496000,1696032000,1688083200,15000000,0.214,0.139,13.565,TLO,EQUITY,MEOG-U.TI,MEOG-U.TI,CECONOMY,Ceconomy AG,1575273600,Europe/Rome,CEST,7200000,2.404,none,654000000,1.336,227000000,2622000128,0.365,0.902,22132000768,537.295,41.466,0.0042,0.03799,3807000000,811600000,1216999936,-0.028,0.17423001,0.01026,0.00285,EUR,
