,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,617 Wellington Street,London,ON,N6A 3R6,Canada,519 858 8188,519 858 8155,https://www.fortuneminerals.com,Other Industrial Metals & Mining,Basic Materials,"Fortune Minerals Limited engages in the exploration and development of specialty metals, base metals, and precious metals in Canada. The company primarily explores for gold, cobalt, bismuth, copper, silver, lead, and zinc deposits. Its primary asset is the NICO gold-cobalt-bismuth-copper project covering an area of 5,140 hectares located in the Northwest Territories. The company holds interest in Sue-Dianne and Salkeld Lake Property located in the Northwest Territories. Fortune Minerals Limited was incorporated in 1988 and is headquartered in London, Canada.",3,"{'maxAge': 1, 'name': 'Mr. Robin Ellis Goad M.Sc., P.Geo.', 'age': 64, 'title': 'Co-Founder, Pres, CEO & Director', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 194305, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.026,0.02545,0.02545,0.0298,0.026,0.02545,0.02545,0.0298,0.0,0.905102,940,940,29524,34710,34710,0.0,0.0,0,0,16154312,0.02,0.11,269238.53,0.0336,0.0465,0.0,0.0,USD,20901948,0.0,445058998,477644000,0.12642999,0.0,0.079,0.37721518,1672444800,1703980800,1688083200,-33263584,-0.06,348365.8,-13.423,PNK,EQUITY,FTMDF,FTMDF,FORTUNE MINERALS LD,Fortune Minerals Limited,1276090200,America/New_York,EDT,-14400000,0.0298,none,442411,0.001,-1557214,8925619,0.052,0.068,60,23.763,0.0,-0.01533,-0.65624,-2557178,-1067500,1.0,0.0,-25562.9,CAD,
1,617 Wellington Street,London,ON,N6A 3R6,Canada,519 858 8188,519 858 8155,https://www.fortuneminerals.com,Other Industrial Metals & Mining,Basic Materials,"Fortune Minerals Limited engages in the exploration and development of specialty metals, base metals, and precious metals in Canada. The company primarily explores for gold, cobalt, bismuth, copper, silver, lead, and zinc deposits. Its primary asset is the NICO gold-cobalt-bismuth-copper project covering an area of 5,140 hectares located in the Northwest Territories. The company holds interest in Sue-Dianne and Salkeld Lake Property located in the Northwest Territories. Fortune Minerals Limited was incorporated in 1988 and is headquartered in London, Canada.",3,"{'maxAge': 1, 'name': 'Ms. Patricia  Penney B.Comm (Hon), C.A., CPA, CPA', 'title': 'Interim Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 108446, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.026,0.02545,0.02545,0.0298,0.026,0.02545,0.02545,0.0298,0.0,0.905102,940,940,29524,34710,34710,0.0,0.0,0,0,16154312,0.02,0.11,269238.53,0.0336,0.0465,0.0,0.0,USD,20901948,0.0,445058998,477644000,0.12642999,0.0,0.079,0.37721518,1672444800,1703980800,1688083200,-33263584,-0.06,348365.8,-13.423,PNK,EQUITY,FTMDF,FTMDF,FORTUNE MINERALS LD,Fortune Minerals Limited,1276090200,America/New_York,EDT,-14400000,0.0298,none,442411,0.001,-1557214,8925619,0.052,0.068,60,23.763,0.0,-0.01533,-0.65624,-2557178,-1067500,1.0,0.0,-25562.9,CAD,
2,617 Wellington Street,London,ON,N6A 3R6,Canada,519 858 8188,519 858 8155,https://www.fortuneminerals.com,Other Industrial Metals & Mining,Basic Materials,"Fortune Minerals Limited engages in the exploration and development of specialty metals, base metals, and precious metals in Canada. The company primarily explores for gold, cobalt, bismuth, copper, silver, lead, and zinc deposits. Its primary asset is the NICO gold-cobalt-bismuth-copper project covering an area of 5,140 hectares located in the Northwest Territories. The company holds interest in Sue-Dianne and Salkeld Lake Property located in the Northwest Territories. Fortune Minerals Limited was incorporated in 1988 and is headquartered in London, Canada.",3,"{'maxAge': 1, 'name': 'Mr. Glen  Koropchuk B.Sc., M.Sc., P.Eng.', 'age': 60, 'title': 'Technical Director & Director', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.026,0.02545,0.02545,0.0298,0.026,0.02545,0.02545,0.0298,0.0,0.905102,940,940,29524,34710,34710,0.0,0.0,0,0,16154312,0.02,0.11,269238.53,0.0336,0.0465,0.0,0.0,USD,20901948,0.0,445058998,477644000,0.12642999,0.0,0.079,0.37721518,1672444800,1703980800,1688083200,-33263584,-0.06,348365.8,-13.423,PNK,EQUITY,FTMDF,FTMDF,FORTUNE MINERALS LD,Fortune Minerals Limited,1276090200,America/New_York,EDT,-14400000,0.0298,none,442411,0.001,-1557214,8925619,0.052,0.068,60,23.763,0.0,-0.01533,-0.65624,-2557178,-1067500,1.0,0.0,-25562.9,CAD,
3,617 Wellington Street,London,ON,N6A 3R6,Canada,519 858 8188,519 858 8155,https://www.fortuneminerals.com,Other Industrial Metals & Mining,Basic Materials,"Fortune Minerals Limited engages in the exploration and development of specialty metals, base metals, and precious metals in Canada. The company primarily explores for gold, cobalt, bismuth, copper, silver, lead, and zinc deposits. Its primary asset is the NICO gold-cobalt-bismuth-copper project covering an area of 5,140 hectares located in the Northwest Territories. The company holds interest in Sue-Dianne and Salkeld Lake Property located in the Northwest Territories. Fortune Minerals Limited was incorporated in 1988 and is headquartered in London, Canada.",3,"{'maxAge': 1, 'name': 'Mr. Troy D. Nazarewicz CIM, CPIR', 'title': 'Investor Relations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.026,0.02545,0.02545,0.0298,0.026,0.02545,0.02545,0.0298,0.0,0.905102,940,940,29524,34710,34710,0.0,0.0,0,0,16154312,0.02,0.11,269238.53,0.0336,0.0465,0.0,0.0,USD,20901948,0.0,445058998,477644000,0.12642999,0.0,0.079,0.37721518,1672444800,1703980800,1688083200,-33263584,-0.06,348365.8,-13.423,PNK,EQUITY,FTMDF,FTMDF,FORTUNE MINERALS LD,Fortune Minerals Limited,1276090200,America/New_York,EDT,-14400000,0.0298,none,442411,0.001,-1557214,8925619,0.052,0.068,60,23.763,0.0,-0.01533,-0.65624,-2557178,-1067500,1.0,0.0,-25562.9,CAD,
4,617 Wellington Street,London,ON,N6A 3R6,Canada,519 858 8188,519 858 8155,https://www.fortuneminerals.com,Other Industrial Metals & Mining,Basic Materials,"Fortune Minerals Limited engages in the exploration and development of specialty metals, base metals, and precious metals in Canada. The company primarily explores for gold, cobalt, bismuth, copper, silver, lead, and zinc deposits. Its primary asset is the NICO gold-cobalt-bismuth-copper project covering an area of 5,140 hectares located in the Northwest Territories. The company holds interest in Sue-Dianne and Salkeld Lake Property located in the Northwest Territories. Fortune Minerals Limited was incorporated in 1988 and is headquartered in London, Canada.",3,"{'maxAge': 1, 'name': 'Mr. David Allan Knight B.A., L.L.B., LL.B.', 'age': 67, 'title': 'Corp. Sec.', 'yearBorn': 1955, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.026,0.02545,0.02545,0.0298,0.026,0.02545,0.02545,0.0298,0.0,0.905102,940,940,29524,34710,34710,0.0,0.0,0,0,16154312,0.02,0.11,269238.53,0.0336,0.0465,0.0,0.0,USD,20901948,0.0,445058998,477644000,0.12642999,0.0,0.079,0.37721518,1672444800,1703980800,1688083200,-33263584,-0.06,348365.8,-13.423,PNK,EQUITY,FTMDF,FTMDF,FORTUNE MINERALS LD,Fortune Minerals Limited,1276090200,America/New_York,EDT,-14400000,0.0298,none,442411,0.001,-1557214,8925619,0.052,0.068,60,23.763,0.0,-0.01533,-0.65624,-2557178,-1067500,1.0,0.0,-25562.9,CAD,
